source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,combined_score,task_overlap_count,edge_origin
38,168,0.0,1.0000000000000002,0.9999999999999918,0.999999999999998,3,KG_TASK_ADDED
39,160,0.0,0.8320502943378437,0.9999999999999963,0.95801257358446,9,KG_TASK_ADDED
39,707,0.0,0.7916666666666666,0.9999999999999949,0.9479166666666654,12,KG_TASK_ADDED
39,174,0.0,0.7905694150420948,0.999999999999996,0.9476423537605227,10,KG_TASK_ADDED
40,520,0.0,0.9999999999999999,0.9999999999999961,0.999999999999999,7,KG_TASK_ADDED
40,752,0.0,1.0000000000000002,0.9867815101646604,0.9966953775411651,3,KG_TASK_ADDED
40,130,0.0,0.9486832980505138,0.9875987319550888,0.9840705075014007,5,KG_TASK_ADDED
41,159,0.0,1.0000000000000002,0.9999999999999999,1.0,3,KG_TASK_ADDED
41,525,0.0,1.0000000000000002,0.9999999999999999,1.0,3,KG_TASK_ADDED
41,37,0.0,1.0000000000000002,0.9999999999999993,0.9999999999999998,3,KG_TASK_ADDED
42,35,0.0,0.9999999999999998,1.0000000000000002,1.0,5,KG_TASK_ADDED
42,428,0.0,0.9999999999999998,0.9999999999999982,0.9999999999999996,5,KG_TASK_ADDED
42,586,0.0,1.0000000000000002,0.9999999999999938,0.9999999999999984,3,KG_TASK_ADDED
43,262,0.0,0.20412414523193148,0.986620493536922,0.7976861596922133,5,KG_TASK_ADDED
44,362,0.0,0.8944271909999159,0.9765368585159675,0.9677410123789708,5,KG_TASK_ADDED
44,672,0.0,0.8728715609439696,0.9838151382869627,0.964171674807733,7,KG_TASK_ADDED
45,202,0.0,1.0000000000000002,0.9999999999999984,0.9999999999999996,3,KG_TASK_ADDED
45,341,0.0,0.9428090415820635,0.9999999999999992,0.9857022603955157,3,KG_TASK_ADDED
45,297,0.0,0.8944271909999159,0.9999999999999992,0.9736067977499787,6,KG_TASK_ADDED
46,475,0.0,0.9999999999999999,1.0000000000000002,1.0,7,KG_TASK_ADDED
46,309,0.0,1.0000000000000002,0.9999999999999971,0.9999999999999993,3,KG_TASK_ADDED
46,170,0.0,0.9999999999999999,0.9999999999999966,0.9999999999999991,7,KG_TASK_ADDED
47,341,0.0,0.8944271909999159,0.9999999999999999,0.9736067977499789,5,KG_TASK_ADDED
47,202,0.0,0.8660254037844387,0.9999999999999988,0.9665063509461094,6,KG_TASK_ADDED
47,297,0.0,0.8280786712108251,0.9999999999999999,0.9570196678027063,11,KG_TASK_ADDED
48,387,0.0,0.8660254037844387,0.9866204930985656,0.963161474220751,3,KG_TASK_ADDED
48,99,0.0,0.5230657809659415,0.9999999999999964,0.8807664452414845,82,KG_TASK_ADDED
48,373,0.0,0.5163977794943222,0.9866204934307998,0.8757545682312805,6,KG_TASK_ADDED
49,506,0.0,1.0,1.0000000000000002,1.0,4,KG_TASK_ADDED
49,486,0.0,0.8703882797784892,0.9999999999999964,0.9675970699446215,5,KG_TASK_ADDED
49,752,0.0,0.8660254037844387,0.9999999999999964,0.9665063509461088,4,KG_TASK_ADDED
50,513,0.0,0.9999999999999999,0.999999999999996,0.999999999999999,4,KG_TASK_ADDED
50,505,0.0,1.0000000000000002,0.9914861782477203,0.9978715445619301,3,KG_TASK_ADDED
51,538,0.0,0.9622504486493763,0.9867815101646604,0.9872579897035092,3,KG_TASK_ADDED
51,40,0.0,0.944911182523068,1.0000000000000004,0.9862277956307671,4,KG_TASK_ADDED
51,361,0.0,0.944911182523068,0.999999999999993,0.9862277956307652,4,KG_TASK_ADDED
52,176,0.0,0.9999999999999998,0.9999999999999962,0.999999999999999,5,KG_TASK_ADDED
52,686,0.0,0.9486832980505138,0.9999999999999962,0.9871708245126275,4,KG_TASK_ADDED
52,568,0.0,0.9438798074485389,0.9999999999999963,0.9859699518621339,5,KG_TASK_ADDED
53,46,0.0,1.0000000000000002,0.999999999999995,0.9999999999999988,3,KG_TASK_ADDED
53,475,0.0,0.9999999999999998,0.999999999999995,0.9999999999999987,5,KG_TASK_ADDED
53,169,0.0,0.9486832980505138,0.9999999999999922,0.9871708245126265,6,KG_TASK_ADDED
54,651,0.0,0.9116846116771036,0.9850340176985831,0.9741796573439216,8,KG_TASK_ADDED
54,555,0.0,0.8164965809277261,0.9893181136054547,0.9514536736332952,6,KG_TASK_ADDED
54,633,0.0,0.7717436331412897,0.9845678183920377,0.9390778628833318,11,KG_TASK_ADDED
55,31,0.0,1.0,0.9999999999999978,0.9999999999999994,3,KG_TASK_ADDED
55,149,0.0,1.0,0.9810876011193641,0.995271900279841,5,KG_TASK_ADDED
55,67,0.0,0.8944271909999159,0.9662023068200121,0.965157374454982,4,KG_TASK_ADDED
56,94,0.0,0.9669875568304563,1.0,0.9917468892076141,7,KG_TASK_ADDED
56,20,0.0,0.9594032236002469,1.0,0.9898508059000617,5,KG_TASK_ADDED
56,12,0.0,0.944911182523068,1.0,0.986227795630767,10,KG_TASK_ADDED
57,630,0.0,1.0,0.999999999999994,0.9999999999999984,4,KG_TASK_ADDED
57,154,0.0,1.0000000000000002,0.9914861778993949,0.9978715444748487,3,KG_TASK_ADDED
57,133,0.0,1.0000000000000002,0.991486177138188,0.9978715442845469,3,KG_TASK_ADDED
58,500,0.0,0.9575175804338618,0.9999999999999966,0.9893793951084646,13,KG_TASK_ADDED
58,240,0.0,0.9438798074485389,0.9999999999999946,0.9859699518621334,5,KG_TASK_ADDED
58,395,0.0,0.936585811581694,0.9999999999999972,0.9841464528954228,7,KG_TASK_ADDED
60,320,0.0,1.0000000000000002,0.9899169669303617,0.9974792417325904,3,KG_TASK_ADDED
60,343,0.0,0.9058216273156767,0.9899169669605378,0.9739346485690537,7,KG_TASK_ADDED
60,552,0.0,0.8660254037844387,0.993318471519547,0.9648359688259964,4,KG_TASK_ADDED
61,546,0.0,0.9128709291752769,0.982531688068843,0.97385065431103,6,KG_TASK_ADDED
61,563,0.0,0.8660254037844387,0.9825316885962873,0.9621392730951815,9,KG_TASK_ADDED
61,222,0.0,0.8164965809277261,0.9999999999999932,0.9541241452319299,6,KG_TASK_ADDED
62,373,0.0,1.0000000000000002,0.9866204935810787,0.9966551233952696,3,KG_TASK_ADDED
62,624,0.0,0.9707253433941511,0.9999999999999947,0.9926813358485365,4,KG_TASK_ADDED
62,550,0.0,0.944911182523068,0.9999999999999941,0.9862277956307656,4,KG_TASK_ADDED
63,416,0.0,0.9622504486493763,0.9999999999999956,0.990562612162343,3,KG_TASK_ADDED
64,15,0.0,1.0000000000000002,1.0,1.0,3,KG_TASK_ADDED
64,80,0.0,0.9428090415820635,1.0,0.9857022603955159,3,KG_TASK_ADDED
65,360,0.0,0.9622504486493763,0.9999999999999892,0.9905626121623414,9,KG_TASK_ADDED
65,442,0.0,0.8944271909999159,0.9999999999999886,0.973606797749976,5,KG_TASK_ADDED
65,576,0.0,0.8944271909999159,0.9999999999999873,0.9736067977499758,5,KG_TASK_ADDED
66,94,0.0,1.0000000000000002,1.0,1.0,6,KG_TASK_ADDED
66,17,0.0,0.9583727150068314,1.0,0.9895931787517078,8,KG_TASK_ADDED
66,20,0.0,0.9428090415820635,1.0,0.9857022603955159,3,KG_TASK_ADDED
67,706,0.0,0.953820966476532,1.0000000000000002,0.988455241619133,20,KG_TASK_ADDED
67,635,0.0,0.9486832980505138,0.9999999999999971,0.9871708245126277,10,KG_TASK_ADDED
67,479,0.0,0.9444444444444444,0.9999999999999971,0.9861111111111104,9,KG_TASK_ADDED
68,218,0.0,1.0000000000000002,0.9924975680414696,0.9981243920103674,3,KG_TASK_ADDED
68,188,0.0,0.9647638212377322,0.9928140858685305,0.9893944767765657,7,KG_TASK_ADDED
68,33,0.0,0.9594032236002469,0.9895669379966211,0.987242540399217,13,KG_TASK_ADDED
69,75,0.0,0.9058216273156767,0.9919144790061124,0.9744340265804473,4,KG_TASK_ADDED
69,563,0.0,0.8386278693775346,0.9825316915550112,0.9552898902331365,8,KG_TASK_ADDED
69,577,0.0,0.7925939239012171,0.9825316924410955,0.9437814040855781,9,KG_TASK_ADDED
