source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,edge_origin
383,1,0.0,,0.9528205427326275,ORIGINAL
383,2,0.0,0.9428090415820635,0.9555396358746835,ORIGINAL
383,3,0.0,0.9486832980505138,0.9747204207284491,ORIGINAL
383,4,0.0,0.9486832980505138,0.9528205427326275,ORIGINAL
383,5,0.0,0.9999999999999998,0.9528205427326275,ORIGINAL
383,6,0.0,0.8819171036881969,0.9738170064477849,ORIGINAL
383,7,0.0,,0.9528205427326275,ORIGINAL
383,8,0.0,0.9622504486493763,0.9528205427326275,ORIGINAL
383,9,0.0,0.9707253433941511,0.9528205427326275,ORIGINAL
384,0,0.0,0.9428090415820635,1.0,ORIGINAL
384,1,0.0,0.9438798074485388,1.0,ORIGINAL
384,2,0.0,,0.9633150259944552,ORIGINAL
384,3,0.0,0.9647638212377322,0.9478675140998328,ORIGINAL
384,4,0.0,,1.0,ORIGINAL
384,5,0.0,0.9561828874675149,1.0,ORIGINAL
384,6,0.0,0.6963106238227914,0.9646784562203947,ORIGINAL
384,7,0.0,0.9434563530497265,1.0,ORIGINAL
384,8,0.0,,1.0,ORIGINAL
384,9,0.0,0.9523809523809523,1.0,ORIGINAL
385,0,0.0,,0.9501215672810559,ORIGINAL
385,1,0.0,,0.9501215672810559,ORIGINAL
385,2,0.0,0.944911182523068,0.9159957097383485,ORIGINAL
385,3,0.0,0.9999999999999998,0.9360949860221608,ORIGINAL
385,4,0.0,0.9622504486493764,0.9501215672810559,ORIGINAL
385,5,0.0,1.0000000000000002,0.9501215672810559,ORIGINAL
385,6,0.0,,0.9594246072819005,ORIGINAL
385,7,0.0,,0.9501215672810559,ORIGINAL
385,8,0.0,,0.9501215672810559,ORIGINAL
385,9,0.0,,0.9501215672810559,ORIGINAL
386,0,0.0,0.0,0.9265269130239643,ORIGINAL
386,1,0.0,0.50709255283711,0.9265269130239643,ORIGINAL
386,2,0.0,0.472455591261534,0.8674344135233522,ORIGINAL
386,3,0.0,0.5486301348591981,0.8508475968279561,ORIGINAL
386,4,0.0,0.5270462766947299,0.9265269130239643,ORIGINAL
386,5,0.0,0.5555555555555556,0.9265269130239643,ORIGINAL
386,6,0.0,0.558156305651438,0.9305804534971766,ORIGINAL
386,7,0.0,0.9999999999999998,0.9265269130239643,ORIGINAL
386,8,0.0,0.17677669529663687,0.9265269130239643,ORIGINAL
386,9,0.0,0.7484551991837489,0.9265269130239643,ORIGINAL
387,0,0.0,,0.9478675140998328,ORIGINAL
387,1,0.0,,0.9478675140998328,ORIGINAL
387,2,0.0,,0.9777320874553711,ORIGINAL
387,3,0.0,,1.0000000000000002,ORIGINAL
387,4,0.0,,0.9478675140998328,ORIGINAL
387,5,0.0,,0.9478675140998328,ORIGINAL
387,6,0.0,,0.9413488731479989,ORIGINAL
387,7,0.0,,0.9478675140998328,ORIGINAL
387,8,0.0,,0.9478675140998328,ORIGINAL
387,9,0.0,,0.9478675140998328,ORIGINAL
388,0,0.0,-0.7071067811865475,0.9246351728232438,ORIGINAL
388,1,0.0,0.36514837167011066,0.9246351728232438,ORIGINAL
388,2,0.0,0.6123724356957945,0.9390073854089582,ORIGINAL
388,3,0.0,0.2988812888320308,0.9530605252878185,ORIGINAL
388,4,0.0,0.468292905790847,0.9246351728232438,ORIGINAL
388,5,0.0,0.15811388300841897,0.9246351728232438,ORIGINAL
388,6,0.0,0.5241424183609592,0.9144329239460168,ORIGINAL
388,7,0.0,0.7223151185146154,0.9246351728232438,ORIGINAL
388,8,0.0,0.31249999999999994,0.9246351728232438,ORIGINAL
388,9,0.0,0.29488391230979427,0.9246351728232438,ORIGINAL
389,0,0.0,,0.9042739755922512,ORIGINAL
389,1,0.0,,0.9042739755922512,ORIGINAL
389,2,0.0,,0.9507593724578529,ORIGINAL
389,3,0.0,0.944911182523068,0.9250982384792658,ORIGINAL
389,4,0.0,1.0000000000000002,0.9042739755922512,ORIGINAL
389,5,0.0,1.0000000000000002,0.9042739755922512,ORIGINAL
389,6,0.0,0.6324555320336759,0.8814523319675303,ORIGINAL
389,7,0.0,0.9486832980505138,0.9042739755922512,ORIGINAL
389,8,0.0,,0.9042739755922512,ORIGINAL
389,9,0.0,,0.9042739755922512,ORIGINAL
390,0,0.0,-1.0000000000000002,0.961120586841919,ORIGINAL
390,1,0.0,0.17677669529663687,0.961120586841919,ORIGINAL
390,2,0.0,0.5976143046671968,0.9521660180930676,ORIGINAL
390,3,0.0,-0.1797866299901979,0.9352301584940231,ORIGINAL
390,4,0.0,-0.8164965809277261,0.961120586841919,ORIGINAL
390,5,0.0,-0.5,0.961120586841919,ORIGINAL
390,6,0.0,0.3651483716701107,0.9665349418267045,ORIGINAL
390,7,0.0,-0.41602514716892186,0.961120586841919,ORIGINAL
390,8,0.0,-0.9486832980505138,0.961120586841919,ORIGINAL
390,9,0.0,0.2357022603955158,0.961120586841919,ORIGINAL
391,0,0.0,,0.9246351648989052,ORIGINAL
391,1,0.0,,0.9246351648989052,ORIGINAL
391,2,0.0,0.9428090415820635,0.9390073831700856,ORIGINAL
391,3,0.0,1.0000000000000002,0.9530605225715109,ORIGINAL
391,4,0.0,,0.9246351648989052,ORIGINAL
391,5,0.0,0.9999999999999998,0.9246351648989052,ORIGINAL
391,6,0.0,0.5477225575051661,0.9144329202590238,ORIGINAL
391,7,0.0,1.0000000000000002,0.9246351648989052,ORIGINAL
391,8,0.0,0.9622504486493763,0.9246351648989052,ORIGINAL
391,9,0.0,,0.9246351648989052,ORIGINAL
392,0,0.0,,0.9806790819733259,ORIGINAL
392,1,0.0,,0.9806790819733259,ORIGINAL
392,2,0.0,,0.9341955235428436,ORIGINAL
392,3,0.0,0.8944271909999159,0.9453174417246171,ORIGINAL
392,4,0.0,0.9622504486493763,0.9806790819733259,ORIGINAL
392,5,0.0,1.0000000000000002,0.9806790819733259,ORIGINAL
392,6,0.0,0.6324555320336759,0.956195810395889,ORIGINAL
392,7,0.0,,0.9806790819733259,ORIGINAL
392,8,0.0,0.9622504486493763,0.9806790819733259,ORIGINAL
392,9,0.0,0.9428090415820632,0.9806790819733259,ORIGINAL
393,0,0.0,,0.9738458761092826,ORIGINAL
393,1,0.0,0.7925939239012171,0.9738458761092826,ORIGINAL
393,2,0.0,0.7592566023652966,0.9545809514871652,ORIGINAL
393,3,0.0,0.5270462766947299,0.9713391325250479,ORIGINAL
393,4,0.0,0.33968311024337877,0.9738458761092826,ORIGINAL
393,5,0.0,0.7385489458759965,0.9738458761092826,ORIGINAL
393,6,0.0,0.6201736729460423,0.9212287364878176,ORIGINAL
393,7,0.0,0.6123724356957945,0.9738458761092826,ORIGINAL
393,8,0.0,0.7216878364870323,0.9738458761092826,ORIGINAL
393,9,0.0,0.6240377207533828,0.9738458761092826,ORIGINAL
394,0,0.0,,0.9824636481796526,ORIGINAL
394,1,0.0,1.0000000000000002,0.9824636481796526,ORIGINAL
394,2,0.0,,0.9373812375584477,ORIGINAL
394,3,0.0,,0.9051753866614726,ORIGINAL
394,4,0.0,,0.9824636481796526,ORIGINAL
394,5,0.0,,0.9824636481796526,ORIGINAL
394,6,0.0,0.8944271909999159,0.9655410100448671,ORIGINAL
394,7,0.0,1.0000000000000002,0.9824636481796526,ORIGINAL
394,8,0.0,,0.9824636481796526,ORIGINAL
394,9,0.0,1.0000000000000002,0.9824636481796526,ORIGINAL
395,0,0.0,,0.9787128262576937,ORIGINAL
395,1,0.0,1.0000000000000002,0.9787128262576937,ORIGINAL
395,2,0.0,,0.9352165820534446,ORIGINAL
395,3,0.0,0.9428090415820635,0.9507984093464296,ORIGINAL
395,4,0.0,0.8660254037844387,0.9787128262576937,ORIGINAL
395,5,0.0,1.0000000000000002,0.9787128262576937,ORIGINAL
395,6,0.0,0.9486832980505138,0.9503441910853968,ORIGINAL
395,7,0.0,0.944911182523068,0.9787128262576937,ORIGINAL
395,8,0.0,,0.9787128262576937,ORIGINAL
395,9,0.0,1.0,0.9787128262576937,ORIGINAL
396,0,0.0,,0.964678458555335,ORIGINAL
396,1,0.0,,0.964678458555335,ORIGINAL
396,2,0.0,1.0000000000000002,0.965834604492053,ORIGINAL
396,3,0.0,1.0000000000000002,0.9413488713238006,ORIGINAL
396,4,0.0,0.9486832980505138,0.964678458555335,ORIGINAL
396,5,0.0,1.0000000000000002,0.964678458555335,ORIGINAL
396,6,0.0,0.2886751345948129,0.9999999999999974,ORIGINAL
396,7,0.0,,0.964678458555335,ORIGINAL
396,8,0.0,1.0,0.964678458555335,ORIGINAL
396,9,0.0,,0.964678458555335,ORIGINAL
397,0,0.0,,0.9472315702303523,ORIGINAL
397,1,0.0,,0.9472315702303523,ORIGINAL
397,2,0.0,,0.9299349183050548,ORIGINAL
397,3,0.0,1.0000000000000002,0.900893001940777,ORIGINAL
397,4,0.0,,0.9472315702303523,ORIGINAL
397,5,0.0,,0.9472315702303523,ORIGINAL
397,6,0.0,,0.9765532417861429,ORIGINAL
397,7,0.0,,0.9472315702303523,ORIGINAL
397,8,0.0,,0.9472315702303523,ORIGINAL
397,9,0.0,,0.9472315702303523,ORIGINAL
398,0,0.0,,0.9901813487797706,ORIGINAL
398,1,0.0,,0.9901813487797706,ORIGINAL
398,2,0.0,0.9438798074485389,0.975730853836764,ORIGINAL
398,3,0.0,0.9428090415820635,0.9689598391870078,ORIGINAL
398,4,0.0,,0.9901813487797706,ORIGINAL
398,5,0.0,1.0,0.9901813487797706,ORIGINAL
398,6,0.0,,0.9768098559105068,ORIGINAL
398,7,0.0,,0.9901813487797706,ORIGINAL
398,8,0.0,1.0000000000000002,0.9901813487797706,ORIGINAL
398,9,0.0,,0.9901813487797706,ORIGINAL
399,0,0.0,,1.0,ORIGINAL
399,1,0.0,0.7171371656006361,1.0,ORIGINAL
399,2,0.0,0.8164965809277259,0.9633150259944552,ORIGINAL
399,3,0.0,0.5533715710928597,0.9478675140998328,ORIGINAL
399,4,0.0,0.9428090415820632,1.0,ORIGINAL
399,5,0.0,0.6471502289294341,1.0,ORIGINAL
399,6,0.0,0.7016464154456235,0.9646784562203947,ORIGINAL
399,7,0.0,,1.0,ORIGINAL
399,8,0.0,0.7035264706814485,1.0,ORIGINAL
399,9,0.0,0.9428090415820632,1.0,ORIGINAL
400,0,0.0,1.0000000000000002,0.9787128264812415,ORIGINAL
400,1,0.0,0.9464574146347642,0.9787128264812415,ORIGINAL
400,2,0.0,0.9431191251430151,0.9352165792678638,ORIGINAL
400,3,0.0,0.9269962426559802,0.9507984052097082,ORIGINAL
400,4,0.0,0.9486832980505138,0.9787128264812415,ORIGINAL
400,5,0.0,0.9770084209183943,0.9787128264812415,ORIGINAL
400,6,0.0,0.6680990011245667,0.9503441922113821,ORIGINAL
400,7,0.0,0.8933250005738373,0.9787128264812415,ORIGINAL
400,8,0.0,0.9416472308615167,0.9787128264812415,ORIGINAL
400,9,0.0,0.9468641529479987,0.9787128264812415,ORIGINAL
401,0,0.0,0.6236095644623235,0.9865432291009868,ORIGINAL
401,1,0.0,0.8432740427115678,0.9865432291009868,ORIGINAL
401,2,0.0,0.6978631577988531,0.946452462077083,ORIGINAL
401,3,0.0,0.5750080677718349,0.9288382417506102,ORIGINAL
401,4,0.0,0.7825855808712296,0.9865432291009868,ORIGINAL
401,5,0.0,0.7735267838285932,0.9865432291009868,ORIGINAL
401,6,0.0,0.5406205059012896,0.9560412601772939,ORIGINAL
401,7,0.0,0.8101914936669333,0.9865432291009868,ORIGINAL
401,8,0.0,0.8031157077540443,0.9865432291009868,ORIGINAL
401,9,0.0,0.6822882392210131,0.9865432291009868,ORIGINAL
402,0,0.0,,0.9528772578999964,ORIGINAL
402,1,0.0,0.8819171036881969,0.9528772578999964,ORIGINAL
402,2,0.0,0.9240616554505462,0.8862136982368001,ORIGINAL
402,3,0.0,0.9145491423778285,0.8652361823140664,ORIGINAL
402,4,0.0,0.9583727150068314,0.9528772578999964,ORIGINAL
402,5,0.0,0.9452941770058044,0.9528772578999964,ORIGINAL
402,6,0.0,0.48566186425718266,0.950676317163076,ORIGINAL
402,7,0.0,0.9037378388935389,0.9528772578999964,ORIGINAL
402,8,0.0,0.8905635565617214,0.9528772578999964,ORIGINAL
402,9,0.0,0.9245003270420487,0.9528772578999964,ORIGINAL
403,0,0.0,,1.0,ORIGINAL
403,1,0.0,,1.0,ORIGINAL
403,2,0.0,,0.9633150259944552,ORIGINAL
403,3,0.0,0.9561828874675149,0.9478675140998328,ORIGINAL
403,4,0.0,,1.0,ORIGINAL
403,5,0.0,,1.0,ORIGINAL
403,6,0.0,,0.9646784562203947,ORIGINAL
403,7,0.0,,1.0,ORIGINAL
403,8,0.0,,1.0,ORIGINAL
403,9,0.0,,1.0,ORIGINAL
404,0,0.0,,0.9738004446010414,ORIGINAL
404,1,0.0,,0.9738004446010414,ORIGINAL
404,2,0.0,,0.9197887996365689,ORIGINAL
404,3,0.0,-0.31622776601683794,0.9244952761793918,ORIGINAL
404,4,0.0,,0.9738004446010414,ORIGINAL
404,5,0.0,,0.9738004446010414,ORIGINAL
404,6,0.0,,0.9476127945857207,ORIGINAL
404,7,0.0,,0.9738004446010414,ORIGINAL
404,8,0.0,,0.9738004446010414,ORIGINAL
404,9,0.0,,0.9738004446010414,ORIGINAL
405,0,0.0,,1.0,ORIGINAL
405,1,0.0,,1.0,ORIGINAL
405,2,0.0,0.9622504486493763,0.9633150259944552,ORIGINAL
405,3,0.0,0.9761870601839528,0.9478675140998328,ORIGINAL
405,4,0.0,1.0000000000000002,1.0,ORIGINAL
405,5,0.0,1.0000000000000002,1.0,ORIGINAL
405,6,0.0,0.8164965809277259,0.9646784562203947,ORIGINAL
405,7,0.0,,1.0,ORIGINAL
405,8,0.0,,1.0,ORIGINAL
405,9,0.0,0.9622504486493763,1.0,ORIGINAL
406,0,0.0,0.0,0.9688240483155426,ORIGINAL
406,1,0.0,0.27668578554642986,0.9688240483155426,ORIGINAL
406,2,0.0,0.6333004963811236,0.9416600208857853,ORIGINAL
406,3,0.0,0.41012619718235793,0.964027321990704,ORIGINAL
406,4,0.0,0.5669467095138409,0.9688240483155426,ORIGINAL
406,5,0.0,0.5863019699779287,0.9688240483155426,ORIGINAL
406,6,0.0,0.3418817293789138,0.9506001649159471,ORIGINAL
406,7,0.0,0.9395523512235255,0.9688240483155426,ORIGINAL
406,8,0.0,0.778498944161523,0.9688240483155426,ORIGINAL
406,9,0.0,0.4558423058385518,0.9688240483155426,ORIGINAL
407,0,0.0,0.944911182523068,0.955747812206928,ORIGINAL
407,1,0.0,0.9230769230769232,0.955747812206928,ORIGINAL
407,2,0.0,0.6929023281557339,0.8993093867210961,ORIGINAL
407,3,0.0,0.8533103351879245,0.8997410516594709,ORIGINAL
407,4,0.0,0.8919017444789034,0.955747812206928,ORIGINAL
407,5,0.0,0.9707253433941511,0.955747812206928,ORIGINAL
407,6,0.0,0.7647058823529411,0.9319636252501803,ORIGINAL
407,7,0.0,0.9434563530497265,0.955747812206928,ORIGINAL
407,8,0.0,0.9525793444156805,0.955747812206928,ORIGINAL
407,9,0.0,0.8959786703810408,0.955747812206928,ORIGINAL
408,0,0.0,,0.964678458555335,ORIGINAL
408,1,0.0,0.5393598899705937,0.964678458555335,ORIGINAL
408,2,0.0,0.2581988897471611,0.965834604492053,ORIGINAL
408,3,0.0,0.22291128503014113,0.9413488713238006,ORIGINAL
408,4,0.0,-0.3273268353539886,0.964678458555335,ORIGINAL
408,5,0.0,0.1386750490563073,0.964678458555335,ORIGINAL
408,6,0.0,0.25724787771376323,0.9999999999999974,ORIGINAL
408,7,0.0,0.7216878364870323,0.964678458555335,ORIGINAL
408,8,0.0,-0.08703882797784893,0.964678458555335,ORIGINAL
408,9,0.0,0.8660254037844387,0.964678458555335,ORIGINAL
409,0,0.0,,0.9556038152687779,ORIGINAL
409,1,0.0,,0.9556038152687779,ORIGINAL
409,2,0.0,,0.9298541299027492,ORIGINAL
409,3,0.0,,0.9358749713017445,ORIGINAL
409,4,0.0,,0.9556038152687779,ORIGINAL
409,5,0.0,,0.9556038152687779,ORIGINAL
409,6,0.0,,0.9069914375614023,ORIGINAL
409,7,0.0,,0.9556038152687779,ORIGINAL
409,8,0.0,0.9428090415820635,0.9556038152687779,ORIGINAL
409,9,0.0,,0.9556038152687779,ORIGINAL
410,0,0.0,,0.9528205427326275,ORIGINAL
410,1,0.0,0.5330017908890261,0.9528205427326275,ORIGINAL
410,2,0.0,0.9647638212377322,0.9555396358746835,ORIGINAL
410,3,0.0,0.8914849883204187,0.9747204207284491,ORIGINAL
410,4,0.0,0.7144345083117604,0.9528205427326275,ORIGINAL
410,5,0.0,0.9534625892455924,0.9528205427326275,ORIGINAL
410,6,0.0,0.48304589153964794,0.9738170064477849,ORIGINAL
410,7,0.0,0.8451542547285165,0.9528205427326275,ORIGINAL
410,8,0.0,0.9583727150068314,0.9528205427326275,ORIGINAL
410,9,0.0,0.4303314829119352,0.9528205427326275,ORIGINAL
411,0,0.0,,0.9623825726019074,ORIGINAL
411,1,0.0,0.9467292624062573,0.9623825726019074,ORIGINAL
411,2,0.0,0.9258200997725514,0.9039457242238322,ORIGINAL
411,3,0.0,0.8486684247915056,0.9255037799035835,ORIGINAL
411,4,0.0,0.9707253433941511,0.9623825726019074,ORIGINAL
411,5,0.0,0.9486832980505138,0.9623825726019074,ORIGINAL
411,6,0.0,0.6674238124719146,0.9443964430495274,ORIGINAL
411,7,0.0,0.7844645405527361,0.9623825726019074,ORIGINAL
411,8,0.0,0.8703882797784892,0.9623825726019074,ORIGINAL
411,9,0.0,0.8819171036881969,0.9623825726019074,ORIGINAL
412,0,0.0,,0.9770930333460692,ORIGINAL
412,1,0.0,,0.9770930333460692,ORIGINAL
412,2,0.0,,0.9426950542058579,ORIGINAL
412,3,0.0,,0.9697879072350232,ORIGINAL
412,4,0.0,,0.9770930333460692,ORIGINAL
412,5,0.0,,0.9770930333460692,ORIGINAL
412,6,0.0,0.47140452079103173,0.9343338179348393,ORIGINAL
412,7,0.0,0.8017837257372732,0.9770930333460692,ORIGINAL
412,8,0.0,,0.9770930333460692,ORIGINAL
412,9,0.0,,0.9770930333460692,ORIGINAL
413,0,0.0,,0.980807427371381,ORIGINAL
413,1,0.0,0.9583727150068314,0.980807427371381,ORIGINAL
413,2,0.0,0.9434563530497265,0.9704064437988398,ORIGINAL
413,3,0.0,0.8386278693775346,0.9434388033244059,ORIGINAL
413,4,0.0,0.9506541513652698,0.980807427371381,ORIGINAL
413,5,0.0,0.8783100656536798,0.980807427371381,ORIGINAL
413,6,0.0,0.5934424260562083,0.9385487582713399,ORIGINAL
413,7,0.0,0.96087130110593,0.980807427371381,ORIGINAL
413,8,0.0,0.9285714285714286,0.980807427371381,ORIGINAL
413,9,0.0,0.9438798074485389,0.980807427371381,ORIGINAL
414,0,0.0,,0.9528772578999964,ORIGINAL
414,1,0.0,0.8164965809277259,0.9528772578999964,ORIGINAL
414,2,0.0,0.5345224838248487,0.8862136982368001,ORIGINAL
414,3,0.0,0.7745966692414834,0.8652361823140664,ORIGINAL
414,4,0.0,,0.9528772578999964,ORIGINAL
414,5,0.0,,0.9528772578999964,ORIGINAL
414,6,0.0,,0.950676317163076,ORIGINAL
414,7,0.0,,0.9528772578999964,ORIGINAL
414,8,0.0,,0.9528772578999964,ORIGINAL
414,9,0.0,0.7844645405527361,0.9528772578999964,ORIGINAL
415,0,0.0,,0.9409512556659316,ORIGINAL
415,1,0.0,0.8728715609439696,0.9409512556659316,ORIGINAL
415,2,0.0,0.7647748927656913,0.8805955348311173,ORIGINAL
415,3,0.0,0.8971651128347827,0.8425549511708728,ORIGINAL
415,4,0.0,0.7633225336137934,0.9409512556659316,ORIGINAL
415,5,0.0,0.9486832980505138,0.9409512556659316,ORIGINAL
415,6,0.0,0.7877263614433762,0.9260773592122862,ORIGINAL
415,7,0.0,0.8775269089525567,0.9409512556659316,ORIGINAL
415,8,0.0,0.9434563530497265,0.9409512556659316,ORIGINAL
415,9,0.0,0.7095748751868991,0.9409512556659316,ORIGINAL
416,0,0.0,,0.969971356750688,ORIGINAL
416,1,0.0,0.9354143466934853,0.969971356750688,ORIGINAL
416,2,0.0,0.9486832980505138,0.9059825054241087,ORIGINAL
416,3,0.0,0.9467292624062575,0.8860247084563049,ORIGINAL
416,4,0.0,0.9432422182837986,0.969971356750688,ORIGINAL
416,5,0.0,0.9799578870122228,0.969971356750688,ORIGINAL
416,6,0.0,0.7205766921228922,0.9660512358711693,ORIGINAL
416,7,0.0,0.9583727150068314,0.969971356750688,ORIGINAL
416,8,0.0,0.917662935482247,0.969971356750688,ORIGINAL
416,9,0.0,0.9045340337332908,0.969971356750688,ORIGINAL
417,0,0.0,,0.9824636490580189,ORIGINAL
417,1,0.0,0.5999999999999999,0.9824636490580189,ORIGINAL
417,2,0.0,,0.9373812335845043,ORIGINAL
417,3,0.0,0.19245008972987526,0.9051753818464223,ORIGINAL
417,4,0.0,0.9622504486493763,0.9824636490580189,ORIGINAL
417,5,0.0,0.8660254037844387,0.9824636490580189,ORIGINAL
417,6,0.0,0.16903085094570328,0.965541007201596,ORIGINAL
417,7,0.0,0.0,0.9824636490580189,ORIGINAL
417,8,0.0,,0.9824636490580189,ORIGINAL
417,9,0.0,0.2672612419124244,0.9824636490580189,ORIGINAL
418,0,0.0,0.9128709291752769,0.9265269099393134,ORIGINAL
418,1,0.0,0.9438798074485389,0.9265269099393134,ORIGINAL
418,2,0.0,0.9486832980505138,0.8674344123467884,ORIGINAL
418,3,0.0,0.9469425238482128,0.8508475957755641,ORIGINAL
418,4,0.0,0.9622504486493764,0.9265269099393134,ORIGINAL
418,5,0.0,0.9072647087265548,0.9265269099393134,ORIGINAL
418,6,0.0,0.4216370213557839,0.9305804545684973,ORIGINAL
418,7,0.0,0.8999999999999998,0.9265269099393134,ORIGINAL
418,8,0.0,0.9486832980505138,0.9265269099393134,ORIGINAL
418,9,0.0,0.9534625892455924,0.9265269099393134,ORIGINAL
419,0,0.0,,0.9633957940752508,ORIGINAL
419,1,0.0,0.9428090415820635,0.9633957940752508,ORIGINAL
419,2,0.0,0.9594032236002469,0.9876345366156053,ORIGINAL
419,3,0.0,0.9782319760890368,0.9660433100323395,ORIGINAL
419,4,0.0,0.9429541672723838,0.9633957940752508,ORIGINAL
419,5,0.0,0.9525793444156805,0.9633957940752508,ORIGINAL
419,6,0.0,0.6537204504606136,0.9664183213005141,ORIGINAL
419,7,0.0,0.8869685939836239,0.9633957940752508,ORIGINAL
419,8,0.0,0.8696263565463043,0.9633957940752508,ORIGINAL
419,9,0.0,0.9393364366277241,0.9633957940752508,ORIGINAL
420,0,0.0,-0.8164965809277259,1.0,ORIGINAL
420,1,0.0,0.0,1.0,ORIGINAL
420,2,0.0,-0.4601789933084222,0.9633150259944552,ORIGINAL
420,3,0.0,-0.39629696195060854,0.9478675140998328,ORIGINAL
420,4,0.0,-0.5716619504750294,1.0,ORIGINAL
420,5,0.0,-0.5913123959890826,1.0,ORIGINAL
420,6,0.0,0.0,0.9646784562203947,ORIGINAL
420,7,0.0,-0.4444444444444444,1.0,ORIGINAL
420,8,0.0,-0.8451542547285166,1.0,ORIGINAL
420,9,0.0,0.1690308509457033,1.0,ORIGINAL
421,0,0.0,,0.9681150545447644,ORIGINAL
421,1,0.0,0.8660254037844387,0.9681150545447644,ORIGINAL
421,2,0.0,0.8333333333333334,0.9538641587038572,ORIGINAL
421,3,0.0,0.9045340337332909,0.9731287387365747,ORIGINAL
421,4,0.0,0.9999999999999998,0.9681150545447644,ORIGINAL
421,5,0.0,0.9999999999999998,0.9681150545447644,ORIGINAL
421,6,0.0,0.26726124191242434,0.9156195832727162,ORIGINAL
421,7,0.0,0.8911327886790069,0.9681150545447644,ORIGINAL
421,8,0.0,0.9707253433941511,0.9681150545447644,ORIGINAL
421,9,0.0,0.22360679774997896,0.9681150545447644,ORIGINAL
422,0,0.0,,0.9594009341145097,ORIGINAL
422,1,0.0,0.9438798074485389,0.9594009341145097,ORIGINAL
422,2,0.0,0.9428090415820635,0.9838151399477282,ORIGINAL
422,3,0.0,0.9622504486493763,0.9455680649159587,ORIGINAL
422,4,0.0,,0.9594009341145097,ORIGINAL
422,5,0.0,0.944911182523068,0.9594009341145097,ORIGINAL
422,6,0.0,0.8111071056538125,0.9765368572559424,ORIGINAL
422,7,0.0,0.8366600265340756,0.9594009341145097,ORIGINAL
422,8,0.0,,0.9594009341145097,ORIGINAL
422,9,0.0,0.9707253433941511,0.9594009341145097,ORIGINAL
423,0,0.0,,0.9689386220713082,ORIGINAL
423,1,0.0,,0.9689386220713082,ORIGINAL
423,2,0.0,0.16666666666666669,0.8899296798801214,ORIGINAL
423,3,0.0,0.0,0.883450211979888,ORIGINAL
423,4,0.0,,0.9689386220713082,ORIGINAL
423,5,0.0,,0.9689386220713082,ORIGINAL
423,6,0.0,,0.9317538145975044,ORIGINAL
423,7,0.0,,0.9689386220713082,ORIGINAL
423,8,0.0,,0.9689386220713082,ORIGINAL
423,9,0.0,,0.9689386220713082,ORIGINAL
424,0,0.0,0.9428090415820635,0.9528772601001511,ORIGINAL
424,1,0.0,0.9622504486493763,0.9528772601001511,ORIGINAL
424,2,0.0,0.9438798074485389,0.8862137043938959,ORIGINAL
424,3,0.0,0.9496714704969829,0.8652361902367374,ORIGINAL
424,4,0.0,0.9525793444156805,0.9528772601001511,ORIGINAL
424,5,0.0,1.0000000000000002,0.9528772601001511,ORIGINAL
424,6,0.0,0.5715476066494082,0.9506763218842788,ORIGINAL
424,7,0.0,0.944911182523068,0.9528772601001511,ORIGINAL
424,8,0.0,0.9525793444156805,0.9528772601001511,ORIGINAL
424,9,0.0,0.9583727150068314,0.9528772601001511,ORIGINAL
425,0,0.0,,0.9770930333460692,ORIGINAL
425,1,0.0,,0.9770930333460692,ORIGINAL
425,2,0.0,,0.9426950542058579,ORIGINAL
425,3,0.0,,0.9697879072350232,ORIGINAL
425,4,0.0,,0.9770930333460692,ORIGINAL
425,5,0.0,,0.9770930333460692,ORIGINAL
425,6,0.0,,0.9343338179348393,ORIGINAL
425,7,0.0,,0.9770930333460692,ORIGINAL
425,8,0.0,,0.9770930333460692,ORIGINAL
425,9,0.0,,0.9770930333460692,ORIGINAL
426,0,0.0,,0.9589930757272332,ORIGINAL
426,1,0.0,0.8660254037844387,0.9589930757272332,ORIGINAL
426,2,0.0,-0.6172133998483678,0.9359693077373458,ORIGINAL
426,3,0.0,0.1301200097264711,0.954319426047429,ORIGINAL
426,4,0.0,0.44543540318737396,0.9589930757272332,ORIGINAL
426,5,0.0,0.5270462766947299,0.9589930757272332,ORIGINAL
426,6,0.0,0.5892556509887895,0.9542943672621953,ORIGINAL
426,7,0.0,0.674199862463242,0.9589930757272332,ORIGINAL
426,8,0.0,0.36514837167011066,0.9589930757272332,ORIGINAL
426,9,0.0,0.9091372900969896,0.9589930757272332,ORIGINAL
427,0,0.0,0.9999999999999998,0.9806790815403282,ORIGINAL
427,1,0.0,0.8764598212022147,0.9806790815403282,ORIGINAL
427,2,0.0,0.9013878188659974,0.9341955258135484,ORIGINAL
427,3,0.0,0.8824418982027675,0.9453174438792368,ORIGINAL
427,4,0.0,0.8528028654224417,0.9806790815403282,ORIGINAL
427,5,0.0,0.9192388155425117,0.9806790815403282,ORIGINAL
427,6,0.0,0.6492344540642356,0.9561958137126199,ORIGINAL
427,7,0.0,0.9014978717104176,0.9806790815403282,ORIGINAL
427,8,0.0,0.9999999999999999,0.9806790815403282,ORIGINAL
427,9,0.0,0.9555330859059092,0.9806790815403282,ORIGINAL
428,0,0.0,,0.9420432248706846,ORIGINAL
428,1,0.0,,0.9420432248706846,ORIGINAL
428,2,0.0,,0.9356941861565748,ORIGINAL
428,3,0.0,0.8944271909999159,0.9599929166594483,ORIGINAL
