source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,combined_score,task_overlap_count,edge_origin
194,2,0.0,0.9333333333333332,0.9633150259944552,,9,ORIGINAL
194,3,0.0,0.8970852271450604,0.9478675140998328,,19,ORIGINAL
194,4,0.0,0.8907986681660889,1.0,,7,ORIGINAL
194,5,0.0,0.9296696802013682,1.0,,11,ORIGINAL
194,6,0.0,0.7756315349925288,0.9646784562203947,,13,ORIGINAL
194,7,0.0,0.9090909090909091,1.0,,5,ORIGINAL
194,8,0.0,0.9594032236002469,1.0,,5,ORIGINAL
194,9,0.0,0.8164965809277261,1.0,,10,ORIGINAL
195,0,0.0,0.8164965809277261,0.93423278769351,,4,ORIGINAL
195,1,0.0,,0.93423278769351,,2,ORIGINAL
195,2,0.0,0.7559289460184544,0.9706162323255848,,4,ORIGINAL
195,3,0.0,0.8696263565463043,0.9762346959498835,,7,ORIGINAL
195,4,0.0,,0.93423278769351,,1,ORIGINAL
195,5,0.0,0.8485281374238569,0.93423278769351,,5,ORIGINAL
195,6,0.0,,0.9160911624183175,,0,ORIGINAL
195,7,0.0,,0.93423278769351,,0,ORIGINAL
195,8,0.0,,0.93423278769351,,1,ORIGINAL
195,9,0.0,0.7745966692414834,0.93423278769351,,3,ORIGINAL
196,0,0.0,,0.9865432291009868,,0,ORIGINAL
196,1,0.0,,0.9865432291009868,,0,ORIGINAL
196,2,0.0,,0.946452462077083,,2,ORIGINAL
196,3,0.0,1.0000000000000002,0.9288382417506102,,6,ORIGINAL
196,4,0.0,0.8366600265340756,0.9865432291009868,,4,ORIGINAL
196,5,0.0,0.9999999999999998,0.9865432291009868,,5,ORIGINAL
196,6,0.0,,0.9560412601772939,,2,ORIGINAL
196,7,0.0,,0.9865432291009868,,1,ORIGINAL
196,8,0.0,,0.9865432291009868,,1,ORIGINAL
196,9,0.0,,0.9865432291009868,,0,ORIGINAL
197,107,0.9,0.8081901942077094,0.968115055201854,,12,ORIGINAL
197,186,0.9,0.5707817929853929,0.9317824657590655,,13,ORIGINAL
197,0,0.0,0.944911182523068,1.0,,4,ORIGINAL
197,1,0.0,0.9429541672723838,1.0,,11,ORIGINAL
197,2,0.0,0.9152086306448589,0.9633150259944552,,15,ORIGINAL
197,3,0.0,0.8525831180624469,0.9478675140998328,,26,ORIGINAL
197,4,0.0,0.9239364353597956,1.0,,14,ORIGINAL
197,5,0.0,0.9205746178983235,1.0,,20,ORIGINAL
197,6,0.0,0.6993996651406948,0.9646784562203947,,14,ORIGINAL
197,7,0.0,0.9260923597695477,1.0,,10,ORIGINAL
198,0,0.0,,0.9623825726019074,,2,ORIGINAL
198,1,0.0,,0.9623825726019074,,2,ORIGINAL
198,2,0.0,0.2581988897471611,0.9039457242238322,,9,ORIGINAL
198,3,0.0,0.492365963917331,0.9255037799035835,,17,ORIGINAL
198,4,0.0,-0.1336306209562122,0.9623825726019074,,5,ORIGINAL
198,5,0.0,0.7071067811865475,0.9623825726019074,,7,ORIGINAL
198,6,0.0,0.47140452079103173,0.9443964430495274,,3,ORIGINAL
198,7,0.0,,0.9623825726019074,,1,ORIGINAL
198,8,0.0,0.6454972243679029,0.9623825726019074,,4,ORIGINAL
198,9,0.0,0.8660254037844387,0.9623825726019074,,3,ORIGINAL
199,739,0.9,,,,0,ORIGINAL
199,0,0.0,,0.9808074286486422,,1,ORIGINAL
199,1,0.0,,0.9808074286486422,,0,ORIGINAL
199,2,0.0,,0.9704064446070771,,1,ORIGINAL
199,3,0.0,,0.9434388031421846,,2,ORIGINAL
199,4,0.0,,0.9808074286486422,,1,ORIGINAL
199,5,0.0,,0.9808074286486422,,0,ORIGINAL
199,6,0.0,,0.9385487604084403,,0,ORIGINAL
199,7,0.0,,0.9808074286486422,,1,ORIGINAL
199,8,0.0,,0.9808074286486422,,0,ORIGINAL
200,101,0.9,0.7778444682625973,0.9729823259532788,,9,ORIGINAL
200,526,0.9,0.944911182523068,0.9650727927020335,,14,ORIGINAL
200,595,0.9,0.7777777777777779,0.9999999999999952,,9,ORIGINAL
200,709,0.9,0.9074852129730302,0.9400009539971351,,9,ORIGINAL
200,0,0.0,,0.9557478084281137,,2,ORIGINAL
200,1,0.0,0.9561828874675149,0.9557478084281137,,5,ORIGINAL
200,2,0.0,0.8606629658238704,0.899309378753388,,6,ORIGINAL
200,3,0.0,0.9434563530497265,0.8997410447487373,,11,ORIGINAL
200,4,0.0,0.8770580193070293,0.9557478084281137,,4,ORIGINAL
200,5,0.0,0.9456108576893003,0.9557478084281137,,9,ORIGINAL
201,0,0.0,,1.0,,0,ORIGINAL
201,1,0.0,,1.0,,0,ORIGINAL
201,2,0.0,,0.9633150259944552,,2,ORIGINAL
201,3,0.0,,0.9478675140998328,,1,ORIGINAL
201,4,0.0,,1.0,,1,ORIGINAL
201,5,0.0,,1.0,,0,ORIGINAL
201,6,0.0,,0.9646784562203947,,1,ORIGINAL
201,7,0.0,,1.0,,0,ORIGINAL
201,8,0.0,,1.0,,1,ORIGINAL
201,9,0.0,,1.0,,0,ORIGINAL
202,0,0.0,,0.9806790827122713,,0,ORIGINAL
202,1,0.0,1.0,0.9806790827122713,,4,ORIGINAL
202,2,0.0,,0.9341955275642331,,1,ORIGINAL
202,3,0.0,0.9999999999999998,0.9453174449713314,,5,ORIGINAL
202,4,0.0,,0.9806790827122713,,1,ORIGINAL
202,5,0.0,1.0000000000000002,0.9806790827122713,,6,ORIGINAL
202,6,0.0,0.6666666666666667,0.9561958125198223,,6,ORIGINAL
202,7,0.0,0.944911182523068,0.9806790827122713,,4,ORIGINAL
202,8,0.0,0.9707253433941511,0.9806790827122713,,4,ORIGINAL
202,9,0.0,1.0000000000000002,0.9806790827122713,,3,ORIGINAL
203,0,0.0,-0.8164965809277259,0.9738004462591998,,5,ORIGINAL
203,1,0.0,0.30151134457776363,0.9738004462591998,,8,ORIGINAL
203,2,0.0,0.3077935056255462,0.9197887980084796,,10,ORIGINAL
203,3,0.0,0.06085806194501844,0.92449527133247,,21,ORIGINAL
203,4,0.0,0.15713484026367722,0.9738004462591998,,9,ORIGINAL
203,5,0.0,0.0,0.9738004462591998,,11,ORIGINAL
203,6,0.0,-0.1889822365046136,0.947612799170234,,8,ORIGINAL
203,7,0.0,0.0,0.9738004462591998,,6,ORIGINAL
203,8,0.0,-0.3086066999241839,0.9738004462591998,,5,ORIGINAL
203,9,0.0,0.09325048082403138,0.9738004462591998,,9,ORIGINAL
204,0,0.0,,,,1,ORIGINAL
204,1,0.0,0.8660254037844387,,,3,ORIGINAL
204,2,0.0,0.9036961141150639,,,6,ORIGINAL
204,3,0.0,0.7826237921249264,,,7,ORIGINAL
204,4,0.0,,,,1,ORIGINAL
204,5,0.0,1.0,,,4,ORIGINAL
204,6,0.0,1.0,,,4,ORIGINAL
204,7,0.0,0.9622504486493763,,,3,ORIGINAL
204,8,0.0,,,,2,ORIGINAL
204,9,0.0,0.6324555320336759,,,3,ORIGINAL
205,0,0.0,,0.9688240455412486,,1,ORIGINAL
205,1,0.0,,0.9688240455412486,,2,ORIGINAL
205,2,0.0,0.9750168689498874,0.9416600184948395,,7,ORIGINAL
205,3,0.0,0.9723055853282466,0.9640273209028699,,8,ORIGINAL
205,4,0.0,0.8164965809277259,0.9688240455412486,,3,ORIGINAL
205,5,0.0,,0.9688240455412486,,1,ORIGINAL
205,6,0.0,,0.9506001637622323,,1,ORIGINAL
205,7,0.0,,0.9688240455412486,,1,ORIGINAL
205,8,0.0,,0.9688240455412486,,1,ORIGINAL
205,9,0.0,,0.9688240455412486,,1,ORIGINAL
206,0,0.0,,1.0,,2,ORIGINAL
206,1,0.0,0.8528028654224417,1.0,,5,ORIGINAL
206,2,0.0,0.8775269089525567,0.9633150259944552,,5,ORIGINAL
206,3,0.0,0.8783100656536798,0.9478675140998328,,10,ORIGINAL
206,4,0.0,,1.0,,0,ORIGINAL
206,5,0.0,0.9428090415820632,1.0,,3,ORIGINAL
206,6,0.0,0.5270462766947299,0.9646784562203947,,6,ORIGINAL
206,7,0.0,0.9999999999999998,1.0,,4,ORIGINAL
206,8,0.0,,1.0,,1,ORIGINAL
206,9,0.0,0.9434563530497265,1.0,,4,ORIGINAL
207,0,0.0,,0.9794193485015635,,0,ORIGINAL
207,1,0.0,,0.9794193485015635,,1,ORIGINAL
207,2,0.0,,0.9292376140178872,,0,ORIGINAL
207,3,0.0,,0.8954618946154363,,0,ORIGINAL
207,4,0.0,,0.9794193485015635,,0,ORIGINAL
207,5,0.0,,0.9794193485015635,,0,ORIGINAL
207,6,0.0,,0.9659286563039695,,0,ORIGINAL
207,7,0.0,,0.9794193485015635,,0,ORIGINAL
207,8,0.0,,0.9794193485015635,,0,ORIGINAL
207,9,0.0,,0.9794193485015635,,1,ORIGINAL
208,739,0.8,,,,1,ORIGINAL
208,0,0.0,,0.9409512502436345,,0,ORIGINAL
208,1,0.0,0.9486832980505138,0.9409512502436345,,4,ORIGINAL
208,2,0.0,0.8164965809277261,0.8805955334094908,,3,ORIGINAL
208,3,0.0,0.7071067811865475,0.8425549511191418,,5,ORIGINAL
208,4,0.0,0.6708203932499369,0.9409512502436345,,4,ORIGINAL
208,5,0.0,0.8485281374238569,0.9409512502436345,,5,ORIGINAL
208,6,0.0,0.4082482904638631,0.9260773581134877,,3,ORIGINAL
208,7,0.0,,0.9409512502436345,,2,ORIGINAL
208,8,0.0,0.7071067811865475,0.9409512502436345,,3,ORIGINAL
209,0,0.0,,0.9734363214507032,,0,ORIGINAL
209,1,0.0,,0.9734363214507032,,0,ORIGINAL
209,2,0.0,,0.9372873897695143,,2,ORIGINAL
209,3,0.0,1.0000000000000002,0.9593459940786431,,3,ORIGINAL
209,4,0.0,,0.9734363214507032,,2,ORIGINAL
209,5,0.0,,0.9734363214507032,,2,ORIGINAL
209,6,0.0,,0.9352360575243936,,1,ORIGINAL
209,7,0.0,,0.9734363214507032,,2,ORIGINAL
209,8,0.0,,0.9734363214507032,,2,ORIGINAL
209,9,0.0,,0.9734363214507032,,0,ORIGINAL
210,0,0.0,,0.9770930325106809,,0,ORIGINAL
210,1,0.0,,0.9770930325106809,,1,ORIGINAL
210,2,0.0,,0.9426950569161515,,2,ORIGINAL
210,3,0.0,0.9438798074485389,0.9697879102911497,,5,ORIGINAL
210,4,0.0,,0.9770930325106809,,1,ORIGINAL
210,5,0.0,,0.9770930325106809,,2,ORIGINAL
210,6,0.0,,0.9343338201073141,,1,ORIGINAL
210,7,0.0,,0.9770930325106809,,0,ORIGINAL
210,8,0.0,,0.9770930325106809,,0,ORIGINAL
210,9,0.0,,0.9770930325106809,,0,ORIGINAL
211,0,0.0,,0.931782465990047,,0,ORIGINAL
211,1,0.0,0.9486832980505138,0.931782465990047,,5,ORIGINAL
211,2,0.0,0.9622504486493763,0.9481723044676227,,3,ORIGINAL
211,3,0.0,0.9525793444156805,0.9184882803529835,,6,ORIGINAL
211,4,0.0,,0.931782465990047,,2,ORIGINAL
211,5,0.0,,0.931782465990047,,2,ORIGINAL
211,6,0.0,0.6324555320336759,0.9277148519986899,,5,ORIGINAL
211,7,0.0,0.9438798074485389,0.931782465990047,,5,ORIGINAL
211,8,0.0,,0.931782465990047,,0,ORIGINAL
211,9,0.0,1.0000000000000002,0.931782465990047,,3,ORIGINAL
212,0,0.0,0.8749999999999998,0.9865432291009868,,5,ORIGINAL
212,1,0.0,0.9561828874675149,0.9865432291009868,,7,ORIGINAL
212,2,0.0,0.9432422182837986,0.946452462077083,,10,ORIGINAL
212,3,0.0,0.9304842103984707,0.9288382417506102,,21,ORIGINAL
212,4,0.0,0.9622504486493763,0.9865432291009868,,9,ORIGINAL
212,5,0.0,0.9770084209183943,0.9865432291009868,,12,ORIGINAL
212,6,0.0,0.7216098119626152,0.9560412601772939,,10,ORIGINAL
212,7,0.0,0.9163419338230352,0.9865432291009868,,9,ORIGINAL
212,8,0.0,0.9506541513652698,0.9865432291009868,,5,ORIGINAL
212,9,0.0,0.981432984131437,0.9865432291009868,,8,ORIGINAL
213,0,0.0,,0.9409512556659316,,1,ORIGINAL
213,1,0.0,1.0,0.9409512556659316,,4,ORIGINAL
213,2,0.0,0.944911182523068,0.8805955348311173,,4,ORIGINAL
213,3,0.0,0.9594032236002469,0.8425549511708728,,8,ORIGINAL
213,4,0.0,0.9707253433941511,0.9409512556659316,,4,ORIGINAL
213,5,0.0,1.0,0.9409512556659316,,4,ORIGINAL
213,6,0.0,0.8660254037844387,0.9260773592122862,,6,ORIGINAL
213,7,0.0,0.944911182523068,0.9409512556659316,,4,ORIGINAL
213,8,0.0,,0.9409512556659316,,2,ORIGINAL
213,9,0.0,0.9761870601839528,0.9409512556659316,,5,ORIGINAL
214,0,0.0,0.17407765595569785,0.956703127077904,,8,ORIGINAL
214,1,0.0,0.3442651863295481,0.956703127077904,,12,ORIGINAL
214,2,0.0,0.6614378277661476,0.8856912288722915,,20,ORIGINAL
214,3,0.0,0.5412658773652742,0.9004262845449462,,50,ORIGINAL
214,4,0.0,0.6788442333021307,0.956703127077904,,13,ORIGINAL
214,5,0.0,0.9309493362512627,0.956703127077904,,16,ORIGINAL
214,6,0.0,-0.09128709291752768,0.9311485121085034,,12,ORIGINAL
214,7,0.0,0.944911182523068,0.956703127077904,,7,ORIGINAL
214,8,0.0,0.6172133998483676,0.956703127077904,,9,ORIGINAL
214,9,0.0,0.7144345083117604,0.956703127077904,,7,ORIGINAL
215,0,0.0,,0.9770930333460692,,2,ORIGINAL
215,1,0.0,,0.9770930333460692,,2,ORIGINAL
215,2,0.0,,0.9426950542058579,,1,ORIGINAL
215,3,0.0,0.9999999999999998,0.9697879072350232,,5,ORIGINAL
215,4,0.0,,0.9770930333460692,,2,ORIGINAL
215,5,0.0,1.0,0.9770930333460692,,4,ORIGINAL
215,6,0.0,,0.9343338179348393,,2,ORIGINAL
215,7,0.0,,0.9770930333460692,,2,ORIGINAL
215,8,0.0,1.0000000000000002,0.9770930333460692,,3,ORIGINAL
215,9,0.0,,0.9770930333460692,,0,ORIGINAL
216,0,0.0,0.8164965809277259,0.9317824697544982,,5,ORIGINAL
216,1,0.0,,0.9317824697544982,,2,ORIGINAL
216,2,0.0,0.8164965809277261,0.948172308948168,,4,ORIGINAL
216,3,0.0,0.7833494518006403,0.9184882850144845,,14,ORIGINAL
216,4,0.0,0.7106690545187015,0.9317824697544982,,6,ORIGINAL
216,5,0.0,0.7396002616336389,0.9317824697544982,,10,ORIGINAL
216,6,0.0,0.7071067811865475,0.9277148497305662,,5,ORIGINAL
216,7,0.0,0.8451542547285165,0.9317824697544982,,4,ORIGINAL
216,8,0.0,0.8164965809277261,0.9317824697544982,,4,ORIGINAL
216,9,0.0,0.21320071635561041,0.9317824697544982,,6,ORIGINAL
217,0,0.0,0.9999999999999998,1.0,,5,ORIGINAL
217,1,0.0,0.8703882797784892,1.0,,9,ORIGINAL
217,2,0.0,0.8356716504931925,0.9633150259944552,,13,ORIGINAL
217,3,0.0,0.8753762190648171,0.9478675140998328,,15,ORIGINAL
217,4,0.0,0.8571946154145231,1.0,,8,ORIGINAL
217,5,0.0,0.8563488385776753,1.0,,9,ORIGINAL
217,6,0.0,0.7514691493021793,0.9646784562203947,,11,ORIGINAL
217,7,0.0,0.8749999999999998,1.0,,5,ORIGINAL
217,8,0.0,0.9166666666666666,1.0,,7,ORIGINAL
217,9,0.0,0.9449111825230682,1.0,,9,ORIGINAL
218,739,0.9,,,,0,ORIGINAL
218,0,0.0,,0.9852485776222936,,1,ORIGINAL
218,1,0.0,,0.9852485776222936,,0,ORIGINAL
218,2,0.0,0.9999999999999998,0.9360452062211253,,5,ORIGINAL
218,3,0.0,0.9354143466934852,0.908943534839849,,8,ORIGINAL
218,4,0.0,0.9622504486493763,0.9852485776222936,,3,ORIGINAL
218,5,0.0,,0.9852485776222936,,1,ORIGINAL
218,6,0.0,,0.9597279595939826,,1,ORIGINAL
218,7,0.0,,0.9852485776222936,,1,ORIGINAL
218,8,0.0,,0.9852485776222936,,1,ORIGINAL
219,0,0.0,-0.7337993857053429,0.9487238644352136,,4,ORIGINAL
219,1,0.0,0.22645540682891918,0.9487238644352136,,9,ORIGINAL
219,2,0.0,0.04356068418690322,0.8891044095711875,,11,ORIGINAL
219,3,0.0,0.07593263966019992,0.9153603129910003,,25,ORIGINAL
219,4,0.0,0.4622501635210243,0.9487238644352136,,6,ORIGINAL
219,5,0.0,0.3944053188733077,0.9487238644352136,,11,ORIGINAL
219,6,0.0,0.11547005383792516,0.9216289003364204,,11,ORIGINAL
219,7,0.0,0.6363636363636364,0.9487238644352136,,5,ORIGINAL
219,8,0.0,0.6396021490668313,0.9487238644352136,,5,ORIGINAL
219,9,0.0,0.23570226039551587,0.9487238644352136,,7,ORIGINAL
220,0,0.0,,0.9770930333460692,,1,ORIGINAL
220,1,0.0,,0.9770930333460692,,1,ORIGINAL
220,2,0.0,,0.9426950542058579,,2,ORIGINAL
220,3,0.0,,0.9697879072350232,,2,ORIGINAL
220,4,0.0,,0.9770930333460692,,0,ORIGINAL
220,5,0.0,,0.9770930333460692,,0,ORIGINAL
220,6,0.0,,0.9343338179348393,,0,ORIGINAL
220,7,0.0,,0.9770930333460692,,0,ORIGINAL
220,8,0.0,,0.9770930333460692,,0,ORIGINAL
220,9,0.0,,0.9770930333460692,,2,ORIGINAL
221,0,0.0,0.5669467095138409,0.9516793331612367,,8,ORIGINAL
221,1,0.0,0.7276068751089989,0.9516793331612367,,16,ORIGINAL
221,2,0.0,0.4950737714883372,0.9038354839116866,,8,ORIGINAL
221,3,0.0,0.492365963917331,0.9378772049356991,,16,ORIGINAL
221,4,0.0,0.7844645405527361,0.9516793331612367,,4,ORIGINAL
221,5,0.0,0.8164965809277261,0.9516793331612367,,6,ORIGINAL
221,6,0.0,0.5669467095138409,0.8806191639365999,,6,ORIGINAL
221,7,0.0,0.6708203932499369,0.9516793331612367,,4,ORIGINAL
221,8,0.0,0.4082482904638631,0.9516793331612367,,3,ORIGINAL
221,9,0.0,0.6933752452815365,0.9516793331612367,,5,ORIGINAL
222,0,0.0,,0.9547904314767204,,0,ORIGINAL
222,1,0.0,,0.9547904314767204,,1,ORIGINAL
222,2,0.0,1.0000000000000002,0.9499077699877394,,3,ORIGINAL
222,3,0.0,0.8749999999999998,0.9601427185818374,,5,ORIGINAL
222,4,0.0,,0.9547904314767204,,1,ORIGINAL
222,5,0.0,1.0000000000000002,0.9547904314767204,,3,ORIGINAL
222,6,0.0,0.6172133998483676,0.9376399287227152,,7,ORIGINAL
222,7,0.0,0.944911182523068,0.9547904314767204,,4,ORIGINAL
222,8,0.0,,0.9547904314767204,,2,ORIGINAL
222,9,0.0,,0.9547904314767204,,2,ORIGINAL
223,0,0.0,,0.9616716913116158,,1,ORIGINAL
223,1,0.0,0.9486832980505138,0.9616716913116158,,5,ORIGINAL
223,2,0.0,0.9525793444156805,0.9692984658699926,,6,ORIGINAL
223,3,0.0,0.8888888888888891,0.9711647463675521,,12,ORIGINAL
223,4,0.0,,0.9616716913116158,,2,ORIGINAL
223,5,0.0,0.944911182523068,0.9616716913116158,,8,ORIGINAL
223,6,0.0,0.27386127875258304,0.9700823589699592,,9,ORIGINAL
223,7,0.0,,0.9616716913116158,,2,ORIGINAL
223,8,0.0,0.8164965809277261,0.9616716913116158,,3,ORIGINAL
223,9,0.0,0.8366600265340756,0.9616716913116158,,4,ORIGINAL
224,0,0.0,,0.9824636481807236,,1,ORIGINAL
224,1,0.0,0.6123724356957945,0.9824636481807236,,8,ORIGINAL
224,2,0.0,0.9574271077563381,0.9373812340330052,,6,ORIGINAL
224,3,0.0,0.4579218831544977,0.9051753847125737,,21,ORIGINAL
224,4,0.0,0.3227486121839514,0.9824636481807236,,8,ORIGINAL
224,5,0.0,0.7095748751868991,0.9824636481807236,,14,ORIGINAL
224,6,0.0,0.8888888888888888,0.9655410074942835,,8,ORIGINAL
224,7,0.0,0.9295160030897801,0.9824636481807236,,10,ORIGINAL
224,8,0.0,0.8347300123683029,0.9824636481807236,,10,ORIGINAL
224,9,0.0,0.7888106377466154,0.9824636481807236,,7,ORIGINAL
225,0,0.0,,0.9545005798441111,,1,ORIGINAL
225,1,0.0,0.9428090415820635,0.9545005798441111,,3,ORIGINAL
225,2,0.0,0.9438798074485389,0.896572649604279,,5,ORIGINAL
225,3,0.0,0.8999999999999998,0.9117335255779871,,7,ORIGINAL
225,4,0.0,0.9428090415820635,0.9545005798441111,,3,ORIGINAL
225,5,0.0,0.9999999999999998,0.9545005798441111,,5,ORIGINAL
225,6,0.0,0.9999999999999998,0.9422929880042143,,5,ORIGINAL
225,7,0.0,0.944911182523068,0.9545005798441111,,4,ORIGINAL
225,8,0.0,1.0,0.9545005798441111,,4,ORIGINAL
225,9,0.0,0.9561828874675149,0.9545005798441111,,5,ORIGINAL
226,0,0.0,0.7559289460184544,0.9699713558441899,,6,ORIGINAL
226,1,0.0,0.7453559924999299,0.9699713558441899,,9,ORIGINAL
226,2,0.0,0.6123724356957945,0.9059825077080851,,8,ORIGINAL
226,3,0.0,0.6999999999999998,0.8860247103742077,,14,ORIGINAL
226,4,0.0,0.9772545497599155,0.9699713558441899,,9,ORIGINAL
226,5,0.0,0.8908708063747479,0.9699713558441899,,10,ORIGINAL
226,6,0.0,0.6067880364121376,0.9660512377577112,,14,ORIGINAL
226,7,0.0,1.0000000000000002,0.9699713558441899,,3,ORIGINAL
226,8,0.0,0.7115124735378853,0.9699713558441899,,7,ORIGINAL
226,9,0.0,0.9363821838346237,0.9699713558441899,,10,ORIGINAL
227,0,0.0,,0.9681150547974688,,2,ORIGINAL
227,1,0.0,0.9622504486493763,0.9681150547974688,,3,ORIGINAL
227,2,0.0,0.9525793444156805,0.9538641588284185,,6,ORIGINAL
227,3,0.0,0.9723055853282466,0.9731287392007654,,11,ORIGINAL
227,4,0.0,,0.9681150547974688,,1,ORIGINAL
227,5,0.0,0.9428090415820635,0.9681150547974688,,3,ORIGINAL
227,6,0.0,0.7171371656006361,0.9156195843198824,,4,ORIGINAL
227,7,0.0,,0.9681150547974688,,1,ORIGINAL
227,8,0.0,0.8770580193070293,0.9681150547974688,,4,ORIGINAL
227,9,0.0,1.0000000000000002,0.9681150547974688,,3,ORIGINAL
228,0,0.0,,0.9519691743590629,,1,ORIGINAL
228,1,0.0,1.0000000000000002,0.9519691743590629,,3,ORIGINAL
228,2,0.0,0.9428090415820635,0.9247435645838629,,3,ORIGINAL
228,3,0.0,1.0000000000000002,0.8922040980980664,,6,ORIGINAL
228,4,0.0,,0.9519691743590629,,2,ORIGINAL
228,5,0.0,1.0000000000000002,0.9519691743590629,,6,ORIGINAL
228,6,0.0,0.2886751345948129,0.9085384464949312,,4,ORIGINAL
228,7,0.0,0.9486832980505138,0.9519691743590629,,4,ORIGINAL
228,8,0.0,0.9622504486493763,0.9519691743590629,,3,ORIGINAL
228,9,0.0,0.9622504486493763,0.9519691743590629,,3,ORIGINAL
229,0,0.0,,0.9317824697544982,,0,ORIGINAL
229,1,0.0,0.944911182523068,0.9317824697544982,,4,ORIGINAL
229,2,0.0,1.0000000000000002,0.948172308948168,,3,ORIGINAL
229,3,0.0,1.0000000000000002,0.9184882850144845,,9,ORIGINAL
229,4,0.0,0.9456108576893003,0.9317824697544982,,6,ORIGINAL
229,5,0.0,0.9525793444156805,0.9317824697544982,,6,ORIGINAL
229,6,0.0,0.629940788348712,0.9277148497305662,,6,ORIGINAL
229,7,0.0,0.9707253433941511,0.9317824697544982,,4,ORIGINAL
229,8,0.0,0.8528028654224417,0.9317824697544982,,5,ORIGINAL
229,9,0.0,0.8728715609439696,0.9317824697544982,,4,ORIGINAL
230,0,0.0,-0.5262348115842176,0.9409512491468389,,10,ORIGINAL
230,1,0.0,0.18394180184548972,0.9409512491468389,,11,ORIGINAL
230,2,0.0,0.4151682458530185,0.8805955317035952,,17,ORIGINAL
230,3,0.0,0.3703985987435961,0.8425549482523794,,33,ORIGINAL
230,4,0.0,0.30935921676911454,0.9409512491468389,,11,ORIGINAL
230,5,0.0,0.8563488385776753,0.9409512491468389,,16,ORIGINAL
230,6,0.0,0.6308932681440448,0.92607735489845,,16,ORIGINAL
230,7,0.0,0.9486832980505138,0.9409512491468389,,10,ORIGINAL
230,8,0.0,0.8814089405208616,0.9409512491468389,,13,ORIGINAL
230,9,0.0,0.8846517369293828,0.9409512491468389,,9,ORIGINAL
231,0,0.0,0.8164965809277259,0.9246351750265557,,3,ORIGINAL
231,1,0.0,0.6324555320336759,0.9246351750265557,,10,ORIGINAL
231,2,0.0,0.9166666666666669,0.9390073910457523,,9,ORIGINAL
231,3,0.0,0.9032106474595009,0.9530605296620339,,28,ORIGINAL
231,4,0.0,0.49690399499995325,0.9246351750265557,,9,ORIGINAL
231,5,0.0,0.6581451817144176,0.9246351750265557,,11,ORIGINAL
231,6,0.0,0.47193990372426947,0.9144329284301718,,11,ORIGINAL
231,7,0.0,0.9486832980505138,0.9246351750265557,,4,ORIGINAL
231,8,0.0,0.9428090415820634,0.9246351750265557,,6,ORIGINAL
231,9,0.0,0.29814239699997197,0.9246351750265557,,7,ORIGINAL
232,549,0.9,,,,0,ORIGINAL
232,0,0.0,,0.948723868259692,,0,ORIGINAL
232,1,0.0,,0.948723868259692,,0,ORIGINAL
232,2,0.0,,0.8891044170136088,,0,ORIGINAL
232,3,0.0,,0.9153603180872991,,0,ORIGINAL
232,4,0.0,,0.948723868259692,,0,ORIGINAL
232,5,0.0,,0.948723868259692,,0,ORIGINAL
232,6,0.0,,0.9216289050319578,,0,ORIGINAL
232,7,0.0,,0.948723868259692,,0,ORIGINAL
232,8,0.0,,0.948723868259692,,0,ORIGINAL
233,0,0.0,,1.0,,0,ORIGINAL
233,1,0.0,0.0,1.0,,6,ORIGINAL
233,2,0.0,0.26726124191242434,0.9633150259944552,,4,ORIGINAL
233,3,0.0,-0.30151134457776363,0.9478675140998328,,8,ORIGINAL
233,4,0.0,-0.47140452079103173,1.0,,6,ORIGINAL
233,5,0.0,-0.35355339059327373,1.0,,9,ORIGINAL
233,6,0.0,-0.6123724356957945,0.9646784562203947,,7,ORIGINAL
233,7,0.0,-0.2672612419124244,1.0,,5,ORIGINAL
233,8,0.0,-0.8017837257372731,1.0,,4,ORIGINAL
233,9,0.0,0.48507125007266594,1.0,,6,ORIGINAL
234,0,0.0,,0.9574558862683877,,1,ORIGINAL
234,1,0.0,0.9594032236002469,0.9574558862683877,,8,ORIGINAL
234,2,0.0,0.8017837257372732,0.9509252876760155,,8,ORIGINAL
234,3,0.0,0.7302967433402214,0.9152557015873959,,20,ORIGINAL
234,4,0.0,0.6454972243679029,0.9574558862683877,,4,ORIGINAL
234,5,0.0,0.9486832980505138,0.9574558862683877,,10,ORIGINAL
234,6,0.0,0.74535599249993,0.9455570272653139,,9,ORIGINAL
234,7,0.0,0.944911182523068,0.9574558862683877,,4,ORIGINAL
234,8,0.0,,0.9574558862683877,,2,ORIGINAL
234,9,0.0,0.9701425001453319,0.9574558862683877,,5,ORIGINAL
235,0,0.0,0.9486832980505138,0.9699713572266225,,5,ORIGINAL
235,1,0.0,0.9525793444156805,0.9699713572266225,,6,ORIGINAL
235,2,0.0,0.944911182523068,0.9059825079395406,,8,ORIGINAL
235,3,0.0,0.8845379626717033,0.8860247116862109,,13,ORIGINAL
235,4,0.0,0.808290376865476,0.9699713572266225,,6,ORIGINAL
235,5,0.0,0.8333333333333335,0.9699713572266225,,7,ORIGINAL
235,6,0.0,0.8432740427115678,0.9660512382337655,,9,ORIGINAL
235,7,0.0,0.9538209664765318,0.9699713572266225,,7,ORIGINAL
235,8,0.0,0.9486832980505138,0.9699713572266225,,4,ORIGINAL
235,9,0.0,0.8728715609439696,0.9699713572266225,,6,ORIGINAL
