matrix_index,drug_name,stitch_id,stitch_found,stitch_row_count,distinct_inchikey_count,inchikeys
101,gefitinib,CIDm00123631,true,92,92,"[""CLXVDBZVXJHAPE-UHFFFAOYSA-N"",""GGVZRAAVRGTKMY-UHFFFAOYSA-N"",""JXGXOKIRLHYRCY-UHFFFAOYSA-N"",""LTRGFHSFARVGMA-UHFFFAOYSA-N"",""LWJVIGYIXVXMRJ-UHFFFAOYSA-N"",""OHAYARNLYSPHOJ-UHFFFAOYSA-N"",""OOSLLKQMGOLSHO-UHFFFAOYSA-N"",""OXGZRQPSOZDAAD-UHFFFAOYSA-N"",""QNSWAXYXILEYTQ-UHFFFAOYSA-N"",""QUINXWLATMJDQF-UHFFFAOYSA-N"",""ROICSKVBYUQUKQ-UHFFFAOYSA-N"",""SCVOVTCPHNSHMB-BTJKTKAUSA-N"",""SCVOVTCPHNSHMB-UHFFFAOYSA-N"",""SUWXXBWTMWHNLK-UHFFFAOYSA-N"",""SYIXJKHVMXKDKS-UHFFFAOYSA-N"",""XGALLCVXEZPNRQ-AMKZBZLVSA-N"",""XGALLCVXEZPNRQ-AMZOIFPFSA-N"",""XGALLCVXEZPNRQ-AOVHENOWSA-N"",""XGALLCVXEZPNRQ-AQCDAZAYSA-N"",""XGALLCVXEZPNRQ-ASFOICSLSA-N"",""XGALLCVXEZPNRQ-AWZJYTODSA-N"",""XGALLCVXEZPNRQ-AZYQIQPVSA-N"",""XGALLCVXEZPNRQ-BJUDXGSMSA-N"",""XGALLCVXEZPNRQ-CEKKMPAVSA-N"",""XGALLCVXEZPNRQ-CRGNZCLTSA-N"",""XGALLCVXEZPNRQ-DAKROXENSA-N"",""XGALLCVXEZPNRQ-DDRHXHRNSA-N"",""XGALLCVXEZPNRQ-DDROHRSCSA-N"",""XGALLCVXEZPNRQ-FIBGUPNXSA-N"",""XGALLCVXEZPNRQ-FRTGZZAASA-N"",""XGALLCVXEZPNRQ-GLCXRDFNSA-N"",""XGALLCVXEZPNRQ-HDJWTSOBSA-N"",""XGALLCVXEZPNRQ-HRLPVNLOSA-N"",""XGALLCVXEZPNRQ-HYESZVRSSA-N"",""XGALLCVXEZPNRQ-IAJHVUKJSA-N"",""XGALLCVXEZPNRQ-IAKYIDLDSA-N"",""XGALLCVXEZPNRQ-IFBQYRAGSA-N"",""XGALLCVXEZPNRQ-IHGLQNJRSA-N"",""XGALLCVXEZPNRQ-ILYSSWDVSA-N"",""XGALLCVXEZPNRQ-INIZMOQKSA-N"",""XGALLCVXEZPNRQ-IYYOZWGZSA-N"",""XGALLCVXEZPNRQ-JQFJJJHOSA-N"",""XGALLCVXEZPNRQ-JVKHHCJWSA-N"",""XGALLCVXEZPNRQ-KPVAUPPHSA-N"",""XGALLCVXEZPNRQ-KQORAOOSSA-N"",""XGALLCVXEZPNRQ-KTKLKFQRSA-N"",""XGALLCVXEZPNRQ-KXGHAPEVSA-N"",""XGALLCVXEZPNRQ-MCINANDESA-N"",""XGALLCVXEZPNRQ-MIGPCILRSA-N"",""XGALLCVXEZPNRQ-MJDPCCJESA-N"",""XGALLCVXEZPNRQ-MKUXWTAPSA-N"",""XGALLCVXEZPNRQ-NELFEXFRSA-N"",""XGALLCVXEZPNRQ-NHBUVREKSA-N"",""XGALLCVXEZPNRQ-OJXCTNLTSA-N"",""XGALLCVXEZPNRQ-PDHKJSPZSA-N"",""XGALLCVXEZPNRQ-QBVSDSAXSA-N"",""XGALLCVXEZPNRQ-QMDXBKCESA-N"",""XGALLCVXEZPNRQ-QNWGHLEVSA-N"",""XGALLCVXEZPNRQ-QTYCFZSOSA-N"",""XGALLCVXEZPNRQ-QWZLVQITSA-N"",""XGALLCVXEZPNRQ-QZXIZLJGSA-N"",""XGALLCVXEZPNRQ-RACKBTRBSA-N"",""XGALLCVXEZPNRQ-RQYWRNEHSA-N"",""XGALLCVXEZPNRQ-SDUWNUIWSA-N"",""XGALLCVXEZPNRQ-SPAPXUPVSA-N"",""XGALLCVXEZPNRQ-TUOUIIEKSA-N"",""XGALLCVXEZPNRQ-TYFMUWKVSA-N"",""XGALLCVXEZPNRQ-TYLUKUNGSA-N"",""XGALLCVXEZPNRQ-UHFFFAOYSA-N"",""XGALLCVXEZPNRQ-UHFFFAOYSA-O"",""XGALLCVXEZPNRQ-UIJZOAIVSA-N"",""XGALLCVXEZPNRQ-USYGCRRYSA-N"",""XGALLCVXEZPNRQ-VUKIJZKJSA-N"",""XGALLCVXEZPNRQ-WMHFHURSSA-N"",""XGALLCVXEZPNRQ-WREPWYHQSA-N"",""XGALLCVXEZPNRQ-WTVYHUMFSA-N"",""XGALLCVXEZPNRQ-WUAFCIDTSA-N"",""XGALLCVXEZPNRQ-XNSZUYJMSA-N"",""XGALLCVXEZPNRQ-YERFLEKESA-N"",""XGALLCVXEZPNRQ-YIELZXNFSA-N"",""XGALLCVXEZPNRQ-YPAALQQHSA-N"",""XGALLCVXEZPNRQ-YQUBHJMPSA-N"",""XGALLCVXEZPNRQ-ZIXPABFSSA-N"",""XGALLCVXEZPNRQ-ZPCQNOSXSA-N"",""XGALLCVXEZPNRQ-ZXLRRJFOSA-N"",""XNMHSHIAHROVEV-UHFFFAOYSA-N"",""YJTDFZUPMNHHLF-UHFFFAOYSA-N"",""YNYCWAZRSUHJMS-UHFFFAOYSA-N"",""YUYJJGBJTPXCEV-LVEZLNDCSA-N"",""YUYJJGBJTPXCEV-UHFFFAOYSA-N"",""YYVGAKQEJHTNFP-UHFFFAOYSA-N"",""ZVAXQYAOIKQOGD-UHFFFAOYSA-N""]"
102,piperacillin,CIDm00043672,false,0,0,[]
103,dihydroergotamine,CIDm00010531,false,0,0,[]
104,tolcapone,CIDm04659569,true,4,4,"[""MIQPIUSUKVNLNT-QFFDRWTDSA-N"",""MIQPIUSUKVNLNT-UHFFFAOYSA-M"",""MIQPIUSUKVNLNT-UHFFFAOYSA-N"",""RWRWFGUBGKERCF-UHFFFAOYSA-N""]"
105,hydromorphone,CIDm05284570,false,0,0,[]
106,indometacin,CIDm00003715,true,36,36,"[""AAWKNNGVWFQARU-UHFFFAOYSA-N"",""CGIGDMFJXJATDK-FOGVOLGVSA-N"",""CGIGDMFJXJATDK-HFUIGKAJSA-N"",""CGIGDMFJXJATDK-LNFUJOGGSA-N"",""CGIGDMFJXJATDK-UHFFFAOYSA-M"",""CGIGDMFJXJATDK-UHFFFAOYSA-N"",""CGIGDMFJXJATDK-UHFFFAOYSA-O"",""CMDGTWRSHATRGY-UHFFFAOYSA-N"",""CTLBXOFGMSQAQY-UHFFFAOYSA-M"",""CTLBXOFGMSQAQY-UHFFFAOYSA-N"",""DXIIUUBOLUSNDF-UHFFFAOYSA-L"",""FGHJWZIYJTXFEK-UHFFFAOYSA-N"",""FUDIEXNVHOLURR-UHFFFAOYSA-N"",""HHLLWPNWKLSJGG-UHFFFAOYSA-M"",""HYYQRMPKJFGEQK-UHFFFAOYSA-N"",""IVWOPXJVSFMKLE-UHFFFAOYSA-N"",""JBLARKHTMUERIH-UHFFFAOYSA-N"",""JMHRGKDWGWORNU-UHFFFAOYSA-M"",""JMHRGKDWGWORNU-UHFFFAOYSA-N"",""KDCYQEJNTZVBEW-UHFFFAOYSA-N"",""KFMYZZQNXCSZCT-UHFFFAOYSA-M"",""OHBXRLAWJNZJBC-UHFFFAOYSA-N"",""PKJOQYYPBFGZRY-UHFFFAOYSA-N"",""QQLCIXQWVCKIBU-UHFFFAOYSA-M"",""QQLCIXQWVCKIBU-UHFFFAOYSA-N"",""SAXHGNLFQAIQSA-UHFFFAOYSA-N"",""SSKPGIKMUZJERC-UHFFFAOYSA-N"",""TTZVTFLMNIOPBM-UHFFFAOYSA-N"",""UHYAQBLOGVNWNT-UHFFFAOYSA-M"",""UHYAQBLOGVNWNT-UHFFFAOYSA-N"",""WMRFWVLBVQTJKF-UHFFFAOYSA-M"",""YHEHYLCWGSYJNC-UHFFFAOYSA-N"",""YSNCCRGUSJHLKL-UHFFFAOYSA-N"",""YTAXQGYJSHHFHE-UHFFFAOYSA-N"",""ZDIMKLBIBCPVOK-UHFFFAOYSA-N"",""ZTSAZFZYAGSNIK-UHFFFAOYSA-N""]"
107,metformin,CIDm00004091,true,46,43,"[""AFIHOTTTWXQFDO-UHFFFAOYSA-K"",""AFIHOTTTWXQFDO-UHFFFAOYSA-N"",""BJDNLLUIAHUTGS-UHFFFAOYSA-M"",""BOTAVPBZZULCFS-UHFFFAOYSA-N"",""BQLVOFPATWIUOJ-UHFFFAOYSA-N"",""CBKBLRBUKVZRKL-UHFFFAOYSA-M"",""FFFWWHZEUJOGHR-UHFFFAOYSA-N"",""FKWKFPORPSOGMQ-UHFFFAOYSA-N"",""FZUXNPQYBHUVDK-UHFFFAOYSA-N"",""HAENULUVGVPNLZ-UHFFFAOYSA-N"",""IPKVXBOCDZINJE-UHFFFAOYSA-N"",""JRAZEGXMKVFEHH-UHFFFAOYSA-N"",""LJWOPXNMRHMHNU-BTJKTKAUSA-N"",""LJWOPXNMRHMHNU-UHFFFAOYSA-N"",""LJWOPXNMRHMHNU-WLHGVMLRSA-N"",""MJOWDMDOQOVINE-UHFFFAOYSA-N"",""MXJYECIQNRIDOB-UHFFFAOYSA-N"",""NMHPYQLKNMKBEI-UHFFFAOYSA-N"",""NQAMLXNQFOYSLQ-UHFFFAOYSA-N"",""OETHQSJEHLVLGH-TXHXQZCNSA-N"",""OETHQSJEHLVLGH-UHFFFAOYSA-M"",""OETHQSJEHLVLGH-UHFFFAOYSA-N"",""PQVFYIAGNIGPDG-UHFFFAOYSA-N"",""QLRWAVBNYNKOJK-UHFFFAOYSA-M"",""QYBMFCJOHHSDTD-UHFFFAOYSA-N"",""RTNVZKXGVCSJAY-UHFFFAOYSA-N"",""UFKWZZBTOYMVIC-UHFFFAOYSA-N"",""UIEHJPDGUVLFSA-UHFFFAOYSA-N"",""WUCYCHZFZMZSRL-UHFFFAOYSA-N"",""XADBMQVCRHIWQV-UHFFFAOYSA-M"",""XADBMQVCRHIWQV-UHFFFAOYSA-N"",""XZWYZXLIPXDOLR-AYQNKDEESA-N"",""XZWYZXLIPXDOLR-BJUDXGSMSA-N"",""XZWYZXLIPXDOLR-DYCDLGHISA-N"",""XZWYZXLIPXDOLR-UHFFFAOYSA-N"",""XZWYZXLIPXDOLR-UHFFFAOYSA-O"",""XZWYZXLIPXDOLR-UHFFFAOYSA-P"",""XZWYZXLIPXDOLR-WFGJKAKNSA-N"",""YIHWFQUPSOXMKZ-UHFFFAOYSA-N"",""YIHWFQUPSOXMKZ-WXXKFALUSA-N"",""YVAQJUFCYRMFHW-UHFFFAOYSA-M"",""ZHELAHPEMIIBKC-UHFFFAOYSA-N"",""ZLRAPQXIOVUESC-UHFFFAOYSA-N""]"
108,ipratropium.bromide,CIDm00003746,true,89,87,"[""AAGRHEQKCIMZDB-AUFQYUNVSA-N"",""AAGRHEQKCIMZDB-UHFFFAOYSA-N"",""ABVUYBXIIUSTDF-JYBOIZAOSA-N"",""ABVUYBXIIUSTDF-UHFFFAOYSA-N"",""AFKRCDUMNQRUGL-UHFFFAOYSA-I"",""BBDXJLJYUIUVTC-CLTUNHJMSA-N"",""BBDXJLJYUIUVTC-UHFFFAOYSA-N"",""DDGFASSDAAKTTJ-UHFFFAOYSA-L"",""DFPLZXBRYIYXHU-BZQJJPTISA-N"",""DFPLZXBRYIYXHU-UHFFFAOYSA-N"",""DZTZTDZHLDPZBD-CLTUNHJMSA-M"",""DZTZTDZHLDPZBD-UHFFFAOYSA-M"",""GMRHVPPVNDVTFU-AUFQYUNVSA-K"",""GMRHVPPVNDVTFU-UHFFFAOYSA-K"",""GPPNQNXAZZKSDO-CLTUNHJMSA-M"",""ITKZOWMKGOMFDM-AUFQYUNVSA-N"",""ITKZOWMKGOMFDM-UHFFFAOYSA-N"",""IXZWZQNRGGUDRK-UHFFFAOYSA-L"",""IXZWZQNRGGUDRK-XFQAGIBXSA-L"",""JGDAGGYZVNEPKR-CLTUNHJMSA-M"",""KEWHKYJURDBRMN-UHFFFAOYSA-L"",""KEWHKYJURDBRMN-UHFFFAOYSA-M"",""KEWHKYJURDBRMN-XFQAGIBXSA-L"",""KEWHKYJURDBRMN-XFQAGIBXSA-M"",""KSOMFMIPVRYWEY-CLTUNHJMSA-M"",""KSOMFMIPVRYWEY-UHFFFAOYSA-M"",""KVKPWSYAXPCDFL-AUFQYUNVSA-L"",""KVKPWSYAXPCDFL-UHFFFAOYSA-L"",""KVKPWSYAXPCDFL-UHFFFAOYSA-N"",""LHLMOSXCXGLMMN-AUFQYUNVSA-M"",""LHLMOSXCXGLMMN-CLTUNHJMSA-M"",""LHLMOSXCXGLMMN-CLTUNHJMSA-N"",""LHLMOSXCXGLMMN-KPFSCUGESA-M"",""LHLMOSXCXGLMMN-LBRFFFIWSA-M"",""LHLMOSXCXGLMMN-OJZQKMKLSA-M"",""LHLMOSXCXGLMMN-UDNHRDGISA-M"",""LHLMOSXCXGLMMN-UHFFFAOYSA-M"",""LHLMOSXCXGLMMN-UHFFFAOYSA-N"",""LHLMOSXCXGLMMN-WROGUZCESA-M"",""MQIPRYDNKGFOGV-CLTUNHJMSA-M"",""MQIPRYDNKGFOGV-UHFFFAOYSA-M"",""MUBIJCIMIATXAV-UHFFFAOYSA-L"",""MXLWGJSVQWVSQS-JITBQSAISA-M"",""MXLWGJSVQWVSQS-UHFFFAOYSA-M"",""MZVJODAOIRHVCD-UHFFFAOYSA-M"",""NZVURPXOSUXCGS-AUFQYUNVSA-N"",""NZVURPXOSUXCGS-UHFFFAOYSA-N"",""OBWQMCIUBVXDAJ-CLTUNHJMSA-M"",""OBWQMCIUBVXDAJ-UHFFFAOYSA-M"",""OBWQMCIUBVXDAJ-UHFFFAOYSA-N"",""OEXHQOGQTVQTAT-BZQJJPTISA-N"",""OEXHQOGQTVQTAT-CTTWTUNHSA-N"",""OEXHQOGQTVQTAT-HINLZNOGSA-N"",""OEXHQOGQTVQTAT-HPRDVNIFSA-N"",""OEXHQOGQTVQTAT-HSNISVEUSA-N"",""OEXHQOGQTVQTAT-IPHBXJNRSA-N"",""OEXHQOGQTVQTAT-PDRSHUBSSA-N"",""OEXHQOGQTVQTAT-PPAWOBCPSA-N"",""OEXHQOGQTVQTAT-RBUNFDSBSA-N"",""OEXHQOGQTVQTAT-SSZRJXQFSA-N"",""OEXHQOGQTVQTAT-UHFFFAOYSA-N"",""OEXHQOGQTVQTAT-XOXUCCARSA-N"",""RSENVVZUPUMJIW-UHFFFAOYSA-L"",""RSENVVZUPUMJIW-XFQAGIBXSA-L"",""RVWPTLPAFAQJDU-AUFQYUNVSA-N"",""RVWPTLPAFAQJDU-UHFFFAOYSA-N"",""TXDRDGFAHNWJFI-AUFQYUNVSA-N"",""TXDRDGFAHNWJFI-UHFFFAOYSA-N"",""VLDMFXAJAXJRGB-UHFFFAOYSA-M"",""VPQQVOYECIMDMM-UHFFFAOYSA-L"",""VPQQVOYECIMDMM-UHFFFAOYSA-M"",""VPQQVOYECIMDMM-XFQAGIBXSA-L"",""VPQQVOYECIMDMM-XFQAGIBXSA-M"",""WUYXXJYURLPKAB-AUFQYUNVSA-N"",""WUYXXJYURLPKAB-UHFFFAOYSA-N"",""XVWKAMMWZOLHSY-UHFFFAOYSA-L"",""YBXHFEQRQNFYSQ-UHFFFAOYSA-L"",""YBXHFEQRQNFYSQ-XFQAGIBXSA-L"",""YJXNTEPLMBZQGI-UHFFFAOYSA-M"",""YJXNTEPLMBZQGI-XFQAGIBXSA-M"",""YLJVWJKSALOVFB-CLTUNHJMSA-M"",""YLJVWJKSALOVFB-FJCVKDQNSA-M"",""YLJVWJKSALOVFB-PGHIIOHNSA-M"",""YLJVWJKSALOVFB-UHFFFAOYSA-M"",""ZACXGVHCURKDMQ-HMUIQXRPSA-N"",""ZACXGVHCURKDMQ-RFHDEINFSA-N"",""ZACXGVHCURKDMQ-UHFFFAOYSA-N""]"
109,olanzapine,CIDm00004585,true,92,91,"[""CZQOIGLYLYKKQH-UHFFFAOYSA-N"",""DJYSZFXCKPHJAA-UHFFFAOYSA-M"",""FKCNNCUDBMJWMV-UHFFFAOYSA-N"",""GJVHPCVKEVQIDC-LREBCSMRSA-N"",""GJVHPCVKEVQIDC-UHFFFAOYSA-N"",""HPAHVYPSPGPOAG-UHFFFAOYSA-N"",""IFHIRWSDBHDBOH-UHFFFAOYSA-N"",""ILVPRRKKJMCXTJ-UHFFFAOYSA-N"",""ITHLAWXWIAQSGQ-UHFFFAOYSA-N"",""LDUHHHZNVNMIDI-UHFFFAOYSA-N"",""LVJHYKBGCOHIJL-UHFFFAOYSA-M"",""MIZVHUCVMBLBOL-UHFFFAOYSA-N"",""NXYNGSFLWUVEFY-BTJKTKAUSA-N"",""NXYNGSFLWUVEFY-UHFFFAOYSA-N"",""NXYNGSFLWUVEFY-WLHGVMLRSA-L"",""NXYNGSFLWUVEFY-WLHGVMLRSA-N"",""QGJIPIGDQMVIOW-UHFFFAOYSA-N"",""ROJKDGNBRPGRLO-UHFFFAOYSA-L"",""ROJKDGNBRPGRLO-UHFFFAOYSA-N"",""SLIIFYDQBFPPAJ-UHFFFAOYSA-N"",""VLPBHKLLOWZTTA-UHFFFAOYSA-M"",""VLPBHKLLOWZTTA-UHFFFAOYSA-N"",""WKIIIXVDEJUWHV-UHFFFAOYSA-N"",""WXPNDRBBWZMPQG-BBHSPGNBSA-N"",""WXPNDRBBWZMPQG-BBRIKGMSSA-N"",""WXPNDRBBWZMPQG-BKZXUKSRSA-N"",""WXPNDRBBWZMPQG-BMSJAHLVSA-N"",""WXPNDRBBWZMPQG-BVKZQFAESA-N"",""WXPNDRBBWZMPQG-BXBGERRLSA-N"",""WXPNDRBBWZMPQG-CIBJYQRMSA-N"",""WXPNDRBBWZMPQG-CKSLPSOOSA-N"",""WXPNDRBBWZMPQG-DFCMNMIGSA-N"",""WXPNDRBBWZMPQG-FIBGUPNXSA-N"",""WXPNDRBBWZMPQG-FVHBGCADSA-N"",""WXPNDRBBWZMPQG-FZOSTWIRSA-N"",""WXPNDRBBWZMPQG-GBNXFQNCSA-N"",""WXPNDRBBWZMPQG-GNOPNFKJSA-N"",""WXPNDRBBWZMPQG-HFJLYIQRSA-N"",""WXPNDRBBWZMPQG-HJCBPHCQSA-N"",""WXPNDRBBWZMPQG-HRDWIZOWSA-N"",""WXPNDRBBWZMPQG-HSUGYYMKSA-N"",""WXPNDRBBWZMPQG-ILYSSWDVSA-N"",""WXPNDRBBWZMPQG-JLYVOEQESA-N"",""WXPNDRBBWZMPQG-JMYQPEAASA-N"",""WXPNDRBBWZMPQG-JVVVGQRLSA-N"",""WXPNDRBBWZMPQG-JVXUGDAPSA-N"",""WXPNDRBBWZMPQG-JWSPKAHGSA-N"",""WXPNDRBBWZMPQG-KMBCJCJMSA-N"",""WXPNDRBBWZMPQG-LNFUJOGGSA-N"",""WXPNDRBBWZMPQG-LUTWVKCFSA-N"",""WXPNDRBBWZMPQG-MATZJYLBSA-N"",""WXPNDRBBWZMPQG-MYWIMPBJSA-N"",""WXPNDRBBWZMPQG-NKAHIHLVSA-N"",""WXPNDRBBWZMPQG-NKTDJJLMSA-N"",""WXPNDRBBWZMPQG-NPJZZLLESA-N"",""WXPNDRBBWZMPQG-ONBIFWOOSA-N"",""WXPNDRBBWZMPQG-OOVHOKKPSA-N"",""WXPNDRBBWZMPQG-OSEHSPPNSA-N"",""WXPNDRBBWZMPQG-PEZXBMLNSA-N"",""WXPNDRBBWZMPQG-PIMRRFELSA-N"",""WXPNDRBBWZMPQG-PNYHNLSZSA-N"",""WXPNDRBBWZMPQG-PPVQIAFHSA-N"",""WXPNDRBBWZMPQG-PPWLZGPLSA-N"",""WXPNDRBBWZMPQG-PYDDMZHVSA-N"",""WXPNDRBBWZMPQG-QFHXBQDDSA-N"",""WXPNDRBBWZMPQG-QZTDGQTASA-N"",""WXPNDRBBWZMPQG-RCTOSJROSA-N"",""WXPNDRBBWZMPQG-RRRGEQHMSA-N"",""WXPNDRBBWZMPQG-SGQSQVGWSA-N"",""WXPNDRBBWZMPQG-TXNVYZHYSA-N"",""WXPNDRBBWZMPQG-UENXPIBQSA-N"",""WXPNDRBBWZMPQG-UFBJYANTSA-N"",""WXPNDRBBWZMPQG-UHFFFAOYSA-N"",""WXPNDRBBWZMPQG-UHFFFAOYSA-O"",""WXPNDRBBWZMPQG-UNFVHARGSA-N"",""WXPNDRBBWZMPQG-VFNCYXODSA-N"",""WXPNDRBBWZMPQG-VMNATFBRSA-N"",""WXPNDRBBWZMPQG-VVMRUBJMSA-N"",""WXPNDRBBWZMPQG-VWXWJTPTSA-N"",""WXPNDRBBWZMPQG-WFGJKAKNSA-N"",""WXPNDRBBWZMPQG-WORMITQPSA-N"",""WXPNDRBBWZMPQG-WPKZIQDXSA-N"",""WXPNDRBBWZMPQG-XJALUBQGSA-N"",""WXPNDRBBWZMPQG-XNSZUYJMSA-N"",""WXPNDRBBWZMPQG-XXAPKCJUSA-N"",""WXPNDRBBWZMPQG-XYUITHPHSA-N"",""WXPNDRBBWZMPQG-YQUBHJMPSA-N"",""WXPNDRBBWZMPQG-ZGYYUIRESA-N"",""WXPNDRBBWZMPQG-ZJZNSNBLSA-N"",""XGQHQCKGECFMDP-UHFFFAOYSA-N"",""XWCIGBFRTYRPDH-UHFFFAOYSA-N""]"
110,atenolol,CIDm00002249,true,23,23,"[""AGFJOCRRLNZXBY-IZIBOJBPSA-N"",""AGFJOCRRLNZXBY-UHFFFAOYSA-N"",""ASOHFEIIOCUCBS-UHFFFAOYSA-N"",""CIXJQIBHTGMDOS-UHFFFAOYSA-N"",""FFDDLJYKJQGSPW-UHFFFAOYSA-N"",""FFDDLJYKJQGSPW-UTONKHPSSA-N"",""FFDDLJYKJQGSPW-YDALLXLXSA-N"",""FVVDTFMVJINSJN-UHFFFAOYSA-N"",""METKIMKYRPQLGS-CDSMWPDHSA-N"",""METKIMKYRPQLGS-FAPHKGRVSA-N"",""METKIMKYRPQLGS-FPWSDNDASA-N"",""METKIMKYRPQLGS-FSJJVVIYSA-N"",""METKIMKYRPQLGS-GFCCVEGCSA-N"",""METKIMKYRPQLGS-GFCCVEGCSA-O"",""METKIMKYRPQLGS-LBPRGKRZSA-N"",""METKIMKYRPQLGS-LBPRGKRZSA-O"",""METKIMKYRPQLGS-LMANFOLPSA-N"",""METKIMKYRPQLGS-MVELNECWSA-N"",""METKIMKYRPQLGS-SVMCCORHSA-N"",""METKIMKYRPQLGS-UHFFFAOYSA-N"",""METKIMKYRPQLGS-UHFFFAOYSA-O"",""METKIMKYRPQLGS-WFGJKAKNSA-N"",""YGTUPYKCYWCFGK-UHFFFAOYSA-N""]"
111,pimecrolimus,CIDm06509979,false,0,0,[]
