flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm10000258	CIDs10000258	10000258	SPXADYMYOOIMBT-UHFFFAOYSA-N
CIDm10000259	CIDs10000259	10000259	ZTGKURJDRDZAIJ-UHFFFAOYSA-N
CIDm00127915	CIDs10000260	10000260	NLIPZVMIMUCCIK-JTQLQIEISA-N
CIDm10000261	CIDs10000261	10000261	RKMLCWHDGOKKAL-UHFFFAOYSA-N
CIDm10000262	CIDs10000262	10000262	RVDZUWQTWXPBMG-UHFFFAOYSA-N
CIDm10000263	CIDs10000263	10000263	GNFZINMUKBFYDQ-ZJSKVYKZSA-M
CIDm10000263	CIDs10000263	10000264	BJMZITNRJTZCCG-HTXNQAPBSA-N
CIDm10000265	CIDs10000265	10000265	SRTABGWBSLDQKD-UHFFFAOYSA-N
CIDm10000266	CIDs10000266	10000266	GTGXZNJTOYXAKN-UHFFFAOYSA-N
CIDm10000267	CIDs10000267	10000267	SJRVUCOOQMMMJY-PCMMCCAGSA-N
CIDm10000268	CIDs10000268	10000268	DKCPNFYULJKIOH-UHFFFAOYSA-N
CIDm10000269	CIDs10000269	10000269	BIUJKHSGHCRPGA-UHFFFAOYSA-N
CIDm01000027	CIDs01000027	1000027	FMPWKUBYUMUBEZ-UHFFFAOYSA-N
CIDm10000270	CIDs10000270	10000270	URVLSCKYKYDXQV-UHFFFAOYSA-N
CIDm10000271	CIDs10000271	10000271	JHTCQYKLIANRCS-PMHXIDACSA-N
CIDm10000272	CIDs10000272	10000272	JVKRPDLBXXNSDO-UHFFFAOYSA-N
CIDm10000273	CIDs10000273	10000273	JLLAWSUOZSOFSD-BTYIYWSLSA-N
CIDm10000274	CIDs10000274	10000274	ZGHCCOPNIIGHJM-UHFFFAOYSA-N
CIDm10000275	CIDs10000275	10000275	VXXYCSOQTUCWRI-INIZCTEOSA-N
CIDm10000276	CIDs10000276	10000276	HUFZTFAKSBKLQF-UHFFFAOYSA-N
CIDm10000277	CIDs10000277	10000277	KBDAQDMKOPMOAD-UHFFFAOYSA-N
CIDm10000278	CIDs10000278	10000278	CFPMORWIVOOHAP-UHFFFAOYSA-N
CIDm01000028	CIDs01000028	1000028	XMDCFXNTELLNKR-UHFFFAOYSA-N
CIDm10000280	CIDs10000280	10000280	SBWCNJUQJMGRGL-AWNIVKPZSA-N
CIDm10000281	CIDs10000281	10000281	MIOQJUIKTZATMX-UHFFFAOYSA-N
CIDm10000282	CIDs10000282	10000282	ORTUJEIVHBSTKT-UHFFFAOYSA-N
CIDm10000283	CIDs10000283	10000283	NKBIHBWROBUKCV-PSVSLLHZSA-N
CIDm10000284	CIDs10000284	10000284	WKVAONWPUOOHBB-UHFFFAOYSA-N
CIDm10000285	CIDs10000285	10000285	ULYVULMXRBPHAW-UHFFFAOYSA-N
CIDm10000286	CIDs10000286	10000286	UIJBTRVDQVMKKA-UHFFFAOYSA-N
CIDm10000287	CIDs10000287	10000287	CYZOBJATDULHKP-UHFFFAOYSA-N
CIDm10000288	CIDs10000288	10000288	CACATCHRZGTMDF-UHFFFAOYSA-N
CIDm10000289	CIDs10000289	10000289	HNFQQIVKFXJWAJ-UHFFFAOYSA-N
CIDm01000029	CIDs01000029	1000029	BGFASTGMYMIMIN-UHFFFAOYSA-N
CIDm10000290	CIDs10000290	10000290	LOUKLZYBXCGRAS-UHFFFAOYSA-N
CIDm10000291	CIDs10000291	10000291	RUKUTJCNUFLTPJ-UHFFFAOYSA-N
CIDm10000292	CIDs10000292	10000292	BOYAWXHQAGZGRO-UHFFFAOYSA-N
CIDm10000293	CIDs10000293	10000293	KVIRWFCOCSOAQQ-UHFFFAOYSA-N
CIDm10000294	CIDs10000294	10000294	JPVGWRIPYFYQEU-CCDCCJRHSA-N
CIDm10000295	CIDs10000295	10000295	YBNUFORKPFIXBQ-WAUJQNDASA-N
CIDm10000296	CIDs10000296	10000296	ZCHYGVIGSMQIEI-UHFFFAOYSA-N
CIDm10000297	CIDs10000297	10000297	FWXRYYWKKSLFEH-LEWJYISDSA-N
CIDm10000298	CIDs10000298	10000298	QMEKMWUBGHWGJF-UHFFFAOYSA-N
CIDm10000299	CIDs10000299	10000299	MWAVMDGOJVPXCJ-UHFFFAOYSA-N
CIDm00100003	CIDs00100003	100003	BZQDHZDSIXPDSS-UHFFFAOYSA-N
CIDm01000030	CIDs01000030	1000030	GIUCUYDBNSNCBK-UHFFFAOYSA-N
CIDm10000300	CIDs10000300	10000300	QICIMWPEQYRACY-UHFFFAOYSA-N
CIDm10000301	CIDs10000301	10000301	UNBMZCIKRPBGFE-UHFFFAOYSA-N
CIDm10000302	CIDs10000302	10000302	AECUHGGFVKDBMH-UHFFFAOYSA-N
CIDm10000303	CIDs10000303	10000303	IBEBUCFCCCMAFA-IUCAKERBSA-N
CIDm10000304	CIDs10000304	10000304	OERKREXJPPRJKP-UHFFFAOYSA-N
CIDm10000305	CIDs10000305	10000305	LVEAEBGVJWQKID-UHFFFAOYSA-N
CIDm01236354	CIDs01236354	10000306	XOPOYECQYINKEO-UHFFFAOYSA-N
CIDm10000307	CIDs10000307	10000307	PFGFFYZWIZEKIM-UHFFFAOYSA-N
CIDm10000308	CIDs10000308	10000308	YRGIJWVJTWSMSK-GICMACPYSA-N
CIDm10000309	CIDs10000309	10000309	COKASQDIFJTIPJ-UHFFFAOYSA-N
CIDm01000031	CIDs01000031	1000031	QBKVRUMIFYFHAZ-UHFFFAOYSA-N
CIDm10000310	CIDs10000310	10000310	RZMUAKBYSBMIAY-XDMOZHOASA-N
CIDm10000311	CIDs10000311	10000311	HNFLUWSGTFPGAS-GSCKTODWSA-N
CIDm10000312	CIDs10000312	10000312	PPISIARXLOXNCS-UHFFFAOYSA-N
CIDm10000312	CIDs10000312	10000313	FZWHYGAQZJPVQS-UHFFFAOYSA-N
CIDm10000314	CIDs10000314	10000314	AEDAWVPXYAQWOG-ZSXDVEMLSA-N
CIDm10000315	CIDs10000315	10000315	IRPUOOZWSPWYCQ-UHFFFAOYSA-N
CIDm10000316	CIDs10000316	10000316	NDXUTVIMACQZEF-UHFFFAOYSA-N
CIDm10000317	CIDs10000317	10000317	VNHIEVJMTHBZQW-UHFFFAOYSA-N
CIDm10000318	CIDs10000318	10000318	TXNUQYKEGANUIQ-PTNGSMBKSA-N
CIDm10000319	CIDs10000319	10000319	NCOFRYZBZPHUPO-UHFFFAOYSA-N
CIDm01000032	CIDs01000032	1000032	VPSSLICQVZBUHY-UHFFFAOYSA-N
CIDm10000320	CIDs10000320	10000320	KDBMMNVIKZKTIN-UHFFFAOYSA-N
CIDm10000321	CIDs10000321	10000321	NIIMKFHZZVLIHC-UHFFFAOYSA-N
CIDm10000322	CIDs10000322	10000322	PJCYMMWNAIBTLB-IUXPMGMMSA-N
CIDm10000323	CIDs10000323	10000323	DQSFFINZNBBFQI-UHFFFAOYSA-N
CIDm10000324	CIDs10000324	10000324	ZQPIPCPCWXYSAH-UHFFFAOYSA-N
CIDm00637244	CIDs10000325	10000325	JSEZFCVVWRJUJW-UHFFFAOYSA-N
CIDm10000326	CIDs10000326	10000326	UBIDJIZFLYXYFH-MZFXBISCSA-N
CIDm10000327	CIDs10000327	10000327	XAGVTTNXGHJHDM-DHIUTWEWSA-N
CIDm10000328	CIDs10000328	10000328	BBDSZQRUSWFRPN-FMYZQTRCSA-N
CIDm00065680	CIDs10000329	10000329	HBZJVGFXZTUXNI-AZDPWQEDSA-N
CIDm10000330	CIDs10000330	10000330	ZNWGXCZQIGIQNH-BUHFOSPRSA-N
CIDm10000331	CIDs10000331	10000331	TWLBPLOZARWASE-UHFFFAOYSA-N
CIDm10000332	CIDs10000332	10000332	BNBSOHIMBUEZQD-UHFFFAOYSA-N
CIDm10000333	CIDs10000333	10000333	IMYQLESIZNRBPN-UHFFFAOYSA-N
CIDm10000334	CIDs10000334	10000334	ZTTNOXNURPCLQM-SFHVURJKSA-N
CIDm10000335	CIDs10000335	10000335	BBZXRIPMQZIEPT-UHFFFAOYSA-N
CIDm10000336	CIDs10000336	10000336	PYTJSFHQZFDZCH-UWJYYQICSA-N
CIDm10000337	CIDs10000337	10000337	WZHQFQATSPTSBT-UHFFFAOYSA-N
CIDm10000338	CIDs10000338	10000338	JJHTTWPPZCPZOR-UHFFFAOYSA-N
CIDm10000339	CIDs10000339	10000339	VFCRULNVGICQKP-SMWDVYHTSA-N
CIDm01000034	CIDs01000034	1000034	NPYRKPWGQDDCRN-UHFFFAOYSA-N
CIDm10000340	CIDs10000340	10000340	KOSIRHQOEWDZKO-UDSSINMLSA-N
CIDm10000341	CIDs10000341	10000341	WLHPYBNBYORBNM-UHFFFAOYSA-N
CIDm10000342	CIDs10000342	10000342	AEFCNKNEDYCBEM-UHFFFAOYSA-N
CIDm10000343	CIDs10000343	10000343	TZQXCRILTFGOQG-ISLYRVAYSA-N
CIDm10000344	CIDs10000344	10000344	IHCRKHFPSHNYFA-UHFFFAOYSA-N
CIDm10000345	CIDs10000345	10000345	YCSGDINIYLZZPX-UHFFFAOYSA-N
CIDm10000346	CIDs10000346	10000346	FIHPQQZMOBWOKB-OKZBNKHCSA-N
CIDm00485859	CIDs10000347	10000347	QNNWHMYIRRIZGP-GVUFUUTESA-N
CIDm10000348	CIDs10000348	10000348	DEQDROPAYPYPLG-UHFFFAOYSA-N
CIDm10000349	CIDs10000349	10000349	PQQUFMKVBRJSEG-SIKLNZKXSA-N
CIDm01000035	CIDs01000035	1000035	SUUSFSCJSXITSJ-UHFFFAOYSA-N
CIDm10000350	CIDs10000350	10000350	LMRBZUAYPKRFTR-UHFFFAOYSA-N
CIDm10000351	CIDs10000351	10000351	QTDNONQALKLODY-FCQUAONHSA-N
CIDm10000352	CIDs10000352	10000352	FZPRBYJBGVFOMU-FWZRCDJUSA-N
CIDm10000353	CIDs10000353	10000353	PRYAYFJZZMPJPI-UHFFFAOYSA-N
CIDm10000354	CIDs10000354	10000354	MHQWEWZYSBHYCO-UHFFFAOYSA-N
CIDm00060752	CIDs10000355	10000355	ALOBUEHUHMBRLE-DEHFWRSGSA-N
CIDm00162325	CIDs10000356	10000356	FWRDLPQBEOKIRE-GPBJLHLXSA-N
CIDm10000357	CIDs10000357	10000357	MRQPHUSPPWZGPB-UHFFFAOYSA-N
CIDm10000357	CIDs10000357	10000358	BTABPEJSPRWVCF-UHFFFAOYSA-N
CIDm09977597	CIDs10000359	10000359	IMFPTRFAGTZUCB-YAITXHSMSA-N
CIDm01000036	CIDs01000036	1000036	BSAAVOQSEPBXOA-IBGZPJMESA-N
CIDm10000360	CIDs10000360	10000360	OGZHFNOXLOPUNW-TXDDCLMDSA-N
CIDm03081854	CIDs10000361	10000361	MVEVPDCVOXJVBD-DFQSSKMNSA-N
CIDm00060752	CIDs10000362	10000362	ALOBUEHUHMBRLE-HUOWPSBPSA-N
CIDm10000363	CIDs10000363	10000363	JUZREVVXODDEER-MOPGFXCFSA-N
CIDm10000364	CIDs10000364	10000364	PJEVOWUZOONGNL-UHFFFAOYSA-N
CIDm10000365	CIDs10000365	10000365	ABYRUCJMTDEDRY-UDBIBJKXSA-N
CIDm10000366	CIDs10000366	10000366	CRPJRBPEVPETEC-PJYWLYPCSA-N
CIDm10000367	CIDs10000367	10000367	PSBGYHQEHCMHOA-INIZCTEOSA-N
CIDm10000368	CIDs10000368	10000368	LDUBJZHIDJWMSI-UHFFFAOYSA-N
CIDm10000369	CIDs10000369	10000369	LZKYYUMUVIGFNB-UHFFFAOYSA-N
CIDm01000036	CIDs01000037	1000037	BSAAVOQSEPBXOA-LJQANCHMSA-N
CIDm10000370	CIDs10000370	10000370	TYEVKKQTQGEBSX-UHFFFAOYSA-N
CIDm10000371	CIDs10000371	10000371	XWGUWWJWNPIGGJ-UHFFFAOYSA-N
CIDm00371877	CIDs10000372	10000372	IMNYUQITPPIELN-JZISLWQYSA-N
CIDm10000373	CIDs10000373	10000373	NUTPHHJYAZOZGF-UHFFFAOYSA-N
CIDm10000374	CIDs10000374	10000374	FVACDUYIWZFVEZ-UHFFFAOYSA-N
CIDm10000375	CIDs10000375	10000375	NQMPNNNYCPRLKT-UHFFFAOYSA-N
CIDm10000376	CIDs10000376	10000376	SOZJENBONROIHC-SRZZPIQSSA-N
CIDm10000377	CIDs10000377	10000377	LNDCCBXSVYWQPV-UHFFFAOYSA-N
CIDm10000378	CIDs10000378	10000378	UMYBTHPPUHCYTQ-UHFFFAOYSA-N
CIDm10000379	CIDs10000379	10000379	QNJJRRASOXFHQC-VQTJNVASSA-N
CIDm01000038	CIDs01000038	1000038	UYYCZCRJKNAEFF-UHFFFAOYSA-N
CIDm10000380	CIDs10000380	10000380	YVJUCFOFKBFSNP-PFEQFJNWSA-N
CIDm10000382	CIDs10000382	10000382	OWURDGLEZBHTEE-UQFKYPQTSA-N
CIDm10000383	CIDs10000383	10000383	PBQRPCVWAQBKOS-HNNXBMFYSA-N
CIDm10000384	CIDs10000384	10000384	RRNWZXJTVOPDCF-UHFFFAOYSA-N
CIDm10000385	CIDs10000385	10000385	FTMIEKKGADRIGC-UHFFFAOYSA-N
CIDm10000386	CIDs10000386	10000386	GXBIYXIMLSXCCJ-UHFFFAOYSA-N
CIDm10000387	CIDs10000387	10000387	CMNCEHCFDILUJK-PFNKYVCDSA-N
CIDm10000388	CIDs10000388	10000388	LPSBXAXHJAEQQD-UHFFFAOYSA-N
CIDm10000389	CIDs10000389	10000389	NAACDBIZKUQBGC-HSTMFJOWSA-L
CIDm01000039	CIDs01000039	1000039	LEWXJLUXTAVEFB-XMMPIXPASA-N
CIDm10000390	CIDs10000390	10000390	GUOVMICWPGUYGW-UHFFFAOYSA-N
CIDm10000391	CIDs10000391	10000391	FIXFKUDATBTRAZ-UHFFFAOYSA-N
CIDm10000392	CIDs10000392	10000392	FXXGMNXJGFEIPW-UHFFFAOYSA-N
CIDm10000393	CIDs10000393	10000393	YZUODTMJLFSKDE-VBKFSLOCSA-N
CIDm10000394	CIDs10000394	10000394	CSWAHMGVJJSHOQ-UHFFFAOYSA-N
CIDm00483806	CIDs10000395	10000395	IJKRFIRPCMPTFM-UHFFFAOYSA-N
CIDm09977633	CIDs10000396	10000396	IUKZNPAZKOFPNP-WDEREUQCSA-N
CIDm10000397	CIDs10000397	10000397	INOSSFVEGWGCKT-UHFFFAOYSA-N
CIDm10000398	CIDs10000398	10000398	VUYVNRRCXZWRAN-UHFFFAOYSA-N
CIDm10000399	CIDs10000399	10000399	URJVYMMOGGVEOM-UHFFFAOYSA-N
CIDm00100004	CIDs00100004	100004	RLAKWLFUMAABBE-UHFFFAOYSA-N
CIDm01000039	CIDs01000040	1000040	LEWXJLUXTAVEFB-DEOSSOPVSA-N
CIDm10000400	CIDs10000400	10000400	HWPXHLITTPQIFV-UHFFFAOYSA-N
CIDm10000401	CIDs10000401	10000401	IGOILTAMVAXDKB-SBUREZEXSA-N
CIDm10000402	CIDs10000402	10000402	UKCGTTULHQZJOY-QPJJXVBHSA-N
CIDm10000403	CIDs10000403	10000403	QWLSWCMQMRLQKI-UHFFFAOYSA-N
CIDm10000404	CIDs10000404	10000404	RTPMZYGAJLJOTP-AATRIKPKSA-N
CIDm10000405	CIDs10000405	10000405	IKWIZWZDDNKGRP-UHFFFAOYSA-N
CIDm10000406	CIDs10000406	10000406	ZRLSKEQDZMHSMH-UHFFFAOYSA-N
CIDm10000407	CIDs10000407	10000407	NABYRPMWOFHKBS-UHFFFAOYSA-N
CIDm10000408	CIDs10000408	10000408	VZJQHOLMSQVHAC-UHFFFAOYSA-N
CIDm10000409	CIDs10000409	10000409	MQPPGUHRBJZXDR-UHFFFAOYSA-N
CIDm01000041	CIDs01000041	1000041	KZGINLIOXMLRJL-UHFFFAOYSA-N
CIDm10000410	CIDs10000410	10000410	IXGTUMODEVDNLB-UHFFFAOYSA-N
CIDm10000411	CIDs10000411	10000411	ZHDHBLIANFSHSE-UHFFFAOYSA-N
CIDm10000412	CIDs10000412	10000412	KMBXHWTZMWLEOI-QGZVFWFLSA-N
CIDm10000413	CIDs10000413	10000413	VZQLCJBAIYTACD-UHFFFAOYSA-N
CIDm10000414	CIDs10000414	10000414	HRSZEHUNPBUDMM-SFHVURJKSA-N
CIDm10000415	CIDs10000415	10000415	NRQHKDLLOYMFAE-YDZHTSKRSA-N
CIDm10000416	CIDs10000416	10000416	WEKVQKMMNDRAGA-UHFFFAOYSA-N
CIDm10000417	CIDs10000417	10000417	BMUOEJHIMUIBFH-SFHVURJKSA-N
CIDm10000418	CIDs10000418	10000418	ITCGXXYGFCHYIR-QGZVFWFLSA-N
CIDm00194399	CIDs10000419	10000419	VMUGJEXITMIYRW-OCJZWTSWSA-N
CIDm01000042	CIDs01000042	1000042	AWEDOOMVQVNAQD-NSHDSACASA-N
CIDm10000420	CIDs10000420	10000420	WIEMZTKZZVCZHL-UHFFFAOYSA-N
CIDm10000421	CIDs10000421	10000421	KRKAXANEADPWLH-UHFFFAOYSA-N
CIDm10000422	CIDs10000422	10000422	LTLKRYFCDNFJDN-UHFFFAOYSA-N
CIDm10000423	CIDs10000423	10000423	IYKFXRXFOHTDGL-UHFFFAOYSA-N
CIDm10000424	CIDs10000424	10000424	YIVXEYFDXISAFM-UHFFFAOYSA-N
CIDm10000425	CIDs10000425	10000425	YRGRRUNGWQLQLS-RYCLTVPJSA-N
CIDm10000426	CIDs10000426	10000426	KKXNMOWLLFNTGZ-UHFFFAOYSA-N
CIDm10000427	CIDs10000427	10000427	BKFNVDLZXCISDB-UHFFFAOYSA-N
CIDm10000428	CIDs10000428	10000428	PMTJBCDPEXIPPA-UHFFFAOYSA-N
CIDm10000429	CIDs10000429	10000429	SIMQICJOBGHLIZ-UHFFFAOYSA-N
CIDm01000042	CIDs01000043	1000043	AWEDOOMVQVNAQD-LLVKDONJSA-N
CIDm10000430	CIDs10000430	10000430	MPINHPJSKBFKKI-KRWDZBQOSA-N
CIDm10000431	CIDs10000431	10000431	DQHMOCDLMXLKBI-JPTLGQBTSA-N
CIDm10000432	CIDs10000432	10000432	PFEJUYHWJVWDHO-AHWVRZQESA-N
CIDm10000433	CIDs10000433	10000433	FRLAMBNFTBMUJV-BZCADPMESA-N
CIDm10000434	CIDs10000434	10000434	VLRDLNVGQBSZFM-UHFFFAOYSA-N
CIDm10000435	CIDs10000435	10000435	HRAYWVYSXZFKMQ-UHFFFAOYSA-N
CIDm10000436	CIDs10000436	10000436	VIACCPSRQKUJSI-UHFFFAOYSA-N
CIDm10000437	CIDs10000437	10000437	HBCWBTOTEDJXSH-RJMUHZQQSA-N
CIDm10000438	CIDs10000438	10000438	MVQVQSCTFQEXGZ-UHFFFAOYSA-N
CIDm10000439	CIDs10000439	10000439	TYINZKWLTZHTAQ-GGAORHGYSA-N
CIDm01000044	CIDs01000044	1000044	MIVCTNDPMCACHI-UHFFFAOYSA-N
CIDm10000440	CIDs10000440	10000440	FVPAKTWMPJJNNZ-UHFFFAOYSA-N
CIDm10000441	CIDs10000441	10000441	DWGNVRFKCDXREE-UHFFFAOYSA-N
CIDm10000441	CIDs10000441	10000442	ABXJGXHRDIHELN-UHFFFAOYSA-N
CIDm10000443	CIDs10000443	10000443	DKSYHWKIVGZOHE-UHFFFAOYSA-N
CIDm10000444	CIDs10000444	10000444	AECNIBDQLYLYSA-UHFFFAOYSA-N
CIDm10000445	CIDs10000445	10000445	NAFVYGVDSFGVDK-UHFFFAOYSA-N
CIDm10000446	CIDs10000446	10000446	FTXVFRGNWGYTQT-BENRWUELSA-N
CIDm10000447	CIDs10000447	10000447	UPDBXPHOMZQIED-UHFFFAOYSA-N
CIDm10000447	CIDs10000447	10000448	HIJLPPHSGMMNEL-UHFFFAOYSA-N
CIDm10000449	CIDs10000449	10000449	NVWXBYDLPFRLPH-UHFFFAOYSA-N
CIDm01000045	CIDs01000045	1000045	PXUTWRFHIDEVGO-UHFFFAOYSA-N
CIDm10000450	CIDs10000450	10000450	CMGVMIQVRDJCGT-UHFFFAOYSA-N
CIDm10000451	CIDs10000451	10000451	MSJSUAMCRPCVFM-UHFFFAOYSA-N
CIDm10000452	CIDs10000452	10000452	UYEHDBQMQYAOSB-UHFFFAOYSA-N
CIDm00409137	CIDs00409137	10000453	UWQQMWWLVNIGSZ-UHFFFAOYSA-L
CIDm10000454	CIDs10000454	10000454	ZPYLZWYPAQJMMP-CQSZACIVSA-N
CIDm10000455	CIDs10000455	10000455	GMJKLFHKCZGKBM-UHFFFAOYSA-N
CIDm10000456	CIDs10000456	10000456	HIDWEYPGMLIQSN-UHFFFAOYSA-N
CIDm10000457	CIDs10000457	10000457	BPCQFLWISKZYRS-BHAVLWPISA-N
CIDm10000458	CIDs10000458	10000458	LFKKWGKYLJAXMG-SLNFEXFHSA-N
CIDm10000459	CIDs10000459	10000459	OEVOVAKBOZLKLL-XCVCLJGOSA-N
CIDm01000046	CIDs01000046	1000046	NKLFIUHHESFIHF-UHFFFAOYSA-N
CIDm10000460	CIDs10000460	10000460	ZGQHEYOFQYRSFK-UHFFFAOYSA-N
CIDm10000460	CIDs10000460	10000461	ZGQHEYOFQYRSFK-UHFFFAOYSA-O
CIDm06440835	CIDs10000462	10000462	FGNPPWFDUWSHQL-UPEPMZDMSA-N
CIDm10000463	CIDs10000463	10000463	RLUYSTOIWIWGFI-MRXNPFEDSA-N
CIDm10000464	CIDs10000464	10000464	AKRLQIUBWKFNTL-UHFFFAOYSA-N
CIDm10000465	CIDs10000465	10000465	UQKFRGXXMSGLJZ-UHFFFAOYSA-N
CIDm10000466	CIDs10000466	10000466	MPFJARUNWBGCKK-INIZCTEOSA-N
CIDm10000467	CIDs10000467	10000467	YIYSKVNEYVTYCC-UHFFFAOYSA-N
CIDm10000468	CIDs10000468	10000468	QLDJTZVOCSFWLY-UHFFFAOYSA-N
CIDm03010862	CIDs10000469	10000469	SGVAXGGRQGLXKO-TUUMUHJWSA-N
CIDm01000047	CIDs01000047	1000047	SLUVSUPSBZYESI-UHFFFAOYSA-N
CIDm10000470	CIDs10000470	10000470	HSPZRXYOHBMYAE-UHFFFAOYSA-N
CIDm10000471	CIDs10000471	10000471	OPEZFYCVRHZTBY-SVCVFADSSA-N
CIDm10000472	CIDs10000472	10000472	ALMPDFLBGQLLLQ-OFNKIYASSA-N
CIDm10000473	CIDs10000473	10000473	VDKKSNDCWALCJB-UHFFFAOYSA-N
CIDm10000474	CIDs10000474	10000474	WIRSDEVUCAVYCP-UHFFFAOYSA-N
CIDm10000475	CIDs10000475	10000475	UVDKSKDNEQZDTH-QURGRASLSA-N
CIDm10000476	CIDs10000476	10000476	IAZUWCSFGAUTAT-UHFFFAOYSA-N
CIDm10000477	CIDs10000477	10000477	YOUALJDPRVQZRM-NRFANRHFSA-N
CIDm10000478	CIDs10000478	10000478	YWVJRHPVHQTZLE-UHFFFAOYSA-N
CIDm10000479	CIDs10000479	10000479	XKOHWGTWORJXSV-TXWWBFFYSA-N
CIDm01000048	CIDs01000048	1000048	AUXUWNHAKLVKQN-UHFFFAOYSA-N
CIDm10000480	CIDs10000480	10000480	BZELGSPDRRBDEI-VOTSOKGWSA-N
CIDm10000481	CIDs10000481	10000481	YYLMDSJRCIURAD-YAQNPAFLSA-N
CIDm00020763	CIDs10000482	10000482	DXOCDBGWDZAYRQ-BNUYFEFYSA-N
CIDm10000483	CIDs10000483	10000483	VTAXXUOTHSWWHQ-NBVRZTHBSA-N
CIDm10000484	CIDs10000484	10000484	DRXUWAUXJAIZDF-UHFFFAOYSA-N
CIDm10000485	CIDs10000485	10000485	IYTNYDABUXRHKE-UHFFFAOYSA-N
CIDm10000486	CIDs10000486	10000486	FWHJQUIXVPWMKW-UHFFFAOYSA-N
CIDm10000487	CIDs10000487	10000487	KFRWOMAUCWZWOD-UHFFFAOYSA-N
CIDm10000488	CIDs10000488	10000488	WIYAVAVSMLGQRV-UHFFFAOYSA-N
CIDm10000489	CIDs10000489	10000489	LZACTVWQMDJYGT-FCHUYYIVSA-N
CIDm01000049	CIDs01000049	1000049	LMKPNVRIFYIHCM-UHFFFAOYSA-N
CIDm10000490	CIDs10000490	10000490	CCYCJYOUURQHCR-UHFFFAOYSA-N
CIDm10000491	CIDs10000491	10000491	JKOSMGYFHRUEQX-GFJZVOTDSA-N
CIDm10000492	CIDs10000492	10000492	KFFBXFXGTZZXIA-PVNUIUKASA-N
CIDm10000492	CIDs10000492	10000493	DSNQXTHGINVOHA-IBTYICNHSA-N
CIDm10000495	CIDs10000495	10000495	PPKWYAYCBJKWOR-UHFFFAOYSA-N
CIDm10000496	CIDs10000496	10000496	KARFTAWMZXEMGU-UHFFFAOYSA-N
CIDm10000497	CIDs10000497	10000497	ZZKWALXPWNTCMG-UHFFFAOYSA-N
CIDm10000498	CIDs10000498	10000498	BCHRIWLUMXCSFT-UHFFFAOYSA-N
CIDm10000499	CIDs10000499	10000499	ZPIYQKLFJVSKCZ-UHFFFAOYSA-N
CIDm00100005	CIDs00100005	100005	RFYNAVYPYXLVOM-UHFFFAOYSA-N
CIDm01000050	CIDs01000050	1000050	XUHIRMCYDDBTOD-UHFFFAOYSA-N
CIDm10000500	CIDs10000500	10000500	JRFCPIHYZIUKAY-TWGQIWQCSA-N
CIDm10000501	CIDs10000501	10000501	XFICVWCZHAMYRD-UHFFFAOYSA-N
CIDm10000502	CIDs10000502	10000502	PYTPGGYHDFBURX-UHFFFAOYSA-N
CIDm10000503	CIDs10000503	10000503	JNXMBRYUEFLPMV-UHFFFAOYSA-N
CIDm10000504	CIDs10000504	10000504	LQGJIDPOYYAHHD-RIYZIHGNSA-N
CIDm10000505	CIDs10000505	10000505	POJUFWJUOZYKQR-UHFFFAOYSA-N
CIDm10000506	CIDs10000506	10000506	ZCNLZDMBHUCVOR-UHFFFAOYSA-N
CIDm10000507	CIDs10000507	10000507	JBTDCVWCLRHGBZ-JFLJVCDGSA-N
CIDm10000508	CIDs10000508	10000508	MLHGMYSMZQTHKB-UHFFFAOYSA-N
CIDm10000509	CIDs10000509	10000509	IRBDINKVOFXUQH-UHFFFAOYSA-N
CIDm01000051	CIDs01000051	1000051	ZBGIAJJJQZRISL-UHFFFAOYSA-N
CIDm10000510	CIDs10000510	10000510	WLMLINJCJZLAOS-UHFFFAOYSA-N
CIDm10000511	CIDs10000511	10000511	CEBYJLIWMBILKB-IDVJSUKHSA-N
CIDm10000512	CIDs10000512	10000512	BKLWFIKTPMCAMN-MNOVXSKESA-N
CIDm10000513	CIDs10000513	10000513	FJOAAAYRJQMPFW-XSFVSMFZSA-N
CIDm10000514	CIDs10000514	10000514	JHXPAJQSMBNIGI-SFQUDFHCSA-N
CIDm10000515	CIDs10000515	10000515	KTGGRGNELYMDIJ-UHFFFAOYSA-N
CIDm10000516	CIDs10000516	10000516	DDWQDIKZDBWFQK-HWOJHCLVSA-N
CIDm10000516	CIDs10000516	10000517	DDWQDIKZDBWFQK-HWOJHCLVSA-O
CIDm10000518	CIDs10000518	10000518	PFWMYNYSGGPENV-UHFFFAOYSA-N
CIDm10000519	CIDs10000519	10000519	FWLFQDSYNBYXBW-UHFFFAOYSA-N
CIDm01000052	CIDs01000052	1000052	BRPYAIALZSSFFZ-UHFFFAOYSA-N
CIDm10000520	CIDs10000520	10000520	KLAGBPCGBSKYIQ-LBAUFKAWSA-N
CIDm10000521	CIDs10000521	10000521	AKTDAVNUKVCFFH-UHFFFAOYSA-N
CIDm10000522	CIDs10000522	10000522	OJURTRYARQAAJW-UHFFFAOYSA-N
CIDm10000523	CIDs10000523	10000523	VMBBIIADPMBIKY-OZBJMMHXSA-N
CIDm10000524	CIDs10000524	10000524	LSFHSQRKBPXSEV-UHFFFAOYSA-N
CIDm10000525	CIDs10000525	10000525	YWCMOWDHACKGEG-BIZBXSGISA-N
