matrix_index,biokorf_side_id,side_effect_name,sider_umls_cui,meddra_id,meddra_name,canonical_optimuskg_id,alias_optimuskg_ids,optimuskg_node_count,identity_source,mapping_confidence,kg_mapping_status,has_kg_node,requires_review
592,BIOKORF_SIDE_592,mucosal inflammation,C0333355,10028116,Mucosal inflammation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
593,BIOKORF_SIDE_593,mucous membrane disorder,C0151785,10028133,Mucous membrane disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
594,BIOKORF_SIDE_594,multiple fractures,C0016655,10028200,Multiple fractures,,"[""HP_0002757""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
595,BIOKORF_SIDE_595,muscle atrophy,C0026846,10028289,Muscle atrophy,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
596,BIOKORF_SIDE_596,muscle contractions involuntary,C0235086,10028293,Muscle contractions involuntary,,[],0,sider_umls_pt,high,external_meddra_only,False,True
597,BIOKORF_SIDE_597,muscle relaxant therapy,C1142135,10058909,Muscle relaxant therapy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
598,BIOKORF_SIDE_598,muscle rigidity,C0026837,10028330,Muscle rigidity,,"[""HP_0002063""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
599,BIOKORF_SIDE_599,muscle spasms,C0037763,10028334,Muscle spasms,meddra:10028334,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
600,BIOKORF_SIDE_600,muscle tightness,C0877322,10049816,Muscle tightness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
601,BIOKORF_SIDE_601,muscle twitching,C0231530,10028347,Muscle twitching,,[],0,sider_umls_pt,high,external_meddra_only,False,True
602,BIOKORF_SIDE_602,muscular weakness,C0151786,10028372,Muscular weakness,meddra:10028372,"[""HP_0001324""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
603,BIOKORF_SIDE_603,musculoskeletal chest pain,C0476280,10050819,Musculoskeletal chest pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
604,BIOKORF_SIDE_604,musculoskeletal discomfort,C0948594,10053156,Musculoskeletal discomfort,,[],0,sider_umls_pt,high,external_meddra_only,False,True
605,BIOKORF_SIDE_605,musculoskeletal pain,C0026858,10028391,Musculoskeletal pain,meddra:10028391,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
606,BIOKORF_SIDE_606,musculoskeletal stiffness,C0948525,10052904,Musculoskeletal stiffness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
607,BIOKORF_SIDE_607,myalgia,C0231528,10028411,Myalgia,meddra:10028411,"[""HP_0003326""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
608,BIOKORF_SIDE_608,mydriasis,C0026961,10028521,Mydriasis,,"[""HP_0011499""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
609,BIOKORF_SIDE_609,myelitis,C0026975,10028524,Myelitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
610,BIOKORF_SIDE_610,myocardial infarction,C0027051,10028596,Myocardial infarction,meddra:10028596,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
611,BIOKORF_SIDE_611,myocardial ischaemia,C0151744,10028600,Myocardial ischaemia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
612,BIOKORF_SIDE_612,myocarditis,C0027059,10028606,Myocarditis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
613,BIOKORF_SIDE_613,myoclonus,C0027066,10028622,Myoclonus,,"[""HP_0001336""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
614,BIOKORF_SIDE_614,myopathy,C0026848,10028641,Myopathy,,"[""HP_0003198""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
615,BIOKORF_SIDE_615,myositis,C0027121,10028653,Myositis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
616,BIOKORF_SIDE_616,nail disorder,C0027339,10028694,Nail disorder,,"[""HP_0001597""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
617,BIOKORF_SIDE_617,nasal congestion,C0027424,10028735,Nasal congestion,,"[""HP_0001742""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
618,BIOKORF_SIDE_618,nasal discomfort,C0858259,10052437,Nasal discomfort,,[],0,sider_umls_pt,high,external_meddra_only,False,True
619,BIOKORF_SIDE_619,nasal dryness,C0231919,10028740,Nasal dryness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
620,BIOKORF_SIDE_620,nose pharynx inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
621,BIOKORF_SIDE_621,nausea,C0027497,10028813,Nausea,meddra:10028813,"[""HP_0002018""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
622,BIOKORF_SIDE_622,neck pain,C0007859,10028836,Neck pain,meddra:10028836,"[""HP_0030833""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
623,BIOKORF_SIDE_623,neoplasm,C0027651,10028980,Neoplasm,,[],0,sider_umls_pt,high,external_meddra_only,False,True
624,BIOKORF_SIDE_624,neoplasm malignant,C0006826,10028997,Neoplasm malignant,,[],0,sider_umls_pt,high,external_meddra_only,False,True
625,BIOKORF_SIDE_625,nephritis,C0027697,10029117,Nephritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
626,BIOKORF_SIDE_626,calculus kidney,,,,,[],0,none,none,no_kg_evidence,False,True
627,BIOKORF_SIDE_627,nephropathy,C0022658,10029151,Nephropathy,,"[""HP_0000077"",""HP_0000112""]",2,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
628,BIOKORF_SIDE_628,nephropathy toxic,C0595916,10029155,Nephropathy toxic,,[],0,sider_umls_pt,high,external_meddra_only,False,True
629,BIOKORF_SIDE_629,nephrotic syndrome,C0027726,10029164,Nephrotic syndrome,,[],0,sider_umls_pt,high,external_meddra_only,False,True
630,BIOKORF_SIDE_630,nervous system disorder,C0027765,10029202,Nervous system disorder,meddra:10029202,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
631,BIOKORF_SIDE_631,nervousness,C0027769,10029216,Nervousness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
632,BIOKORF_SIDE_632,neuralgia,C0027796,10029223,Neuralgia,meddra:10029223,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
633,BIOKORF_SIDE_633,neuritis,C0027813,10029240,Neuritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
634,BIOKORF_SIDE_634,neuroleptic malignant syndrome,C0027849,10029282,Neuroleptic malignant syndrome,,[],0,sider_umls_pt,high,external_meddra_only,False,True
635,BIOKORF_SIDE_635,neuropathy peripheral,C0031117,10029331,Neuropathy peripheral,meddra:10029331,"[""HP_0009830""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
636,BIOKORF_SIDE_636,neurosis,C0027932,10029333,Neurosis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
637,BIOKORF_SIDE_637,neurotoxicity,C0235032,10029350,Neurotoxicity,,[],0,sider_umls_pt,high,external_meddra_only,False,True
638,BIOKORF_SIDE_638,neutropenia,C0027947,10029354,Neutropenia,meddra:10029354,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
639,BIOKORF_SIDE_639,neutrophil deficiency,,,,,[],0,none,none,no_kg_evidence,False,True
640,BIOKORF_SIDE_640,neutrophil count decreased,C0853697,10029366,Neutrophil count decreased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
641,BIOKORF_SIDE_641,night blindness,C0028077,10029404,Night blindness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
642,BIOKORF_SIDE_642,night sweats,C0028081,10029410,Night sweats,,[],0,sider_umls_pt,high,external_meddra_only,False,True
643,BIOKORF_SIDE_643,nightmare,C0028084,10029412,Nightmare,,[],0,sider_umls_pt,high,external_meddra_only,False,True
644,BIOKORF_SIDE_644,nocturnal enuresis,,,,,[],0,none,none,no_kg_evidence,False,True
645,BIOKORF_SIDE_645,nodal arrhythmia,C0264893,10029458,Nodal arrhythmia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
646,BIOKORF_SIDE_646,nodule,C0028259,10054107,Nodule,,[],0,sider_umls_pt,high,external_meddra_only,False,True
647,BIOKORF_SIDE_647,non cardiac chest pain,,,,,[],0,none,none,no_kg_evidence,False,True
648,BIOKORF_SIDE_648,non hodgkin lymphoma,,,,,[],0,none,none,no_kg_evidence,False,True
649,BIOKORF_SIDE_649,nuchal rigidity,C1320474,10058483,Nuchal rigidity,,"[""HP_0005986""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
650,BIOKORF_SIDE_650,nystagmus,C0028738,10029864,Nystagmus,meddra:10029864,"[""HP_0000639""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
651,BIOKORF_SIDE_651,ocular discomfort,C0948595,10052143,Ocular discomfort,,[],0,sider_umls_pt,high,external_meddra_only,False,True
652,BIOKORF_SIDE_652,ocular venous congestion,,,,,[],0,none,none,no_kg_evidence,False,True
653,BIOKORF_SIDE_653,oculomotor spasm,,,,,[],0,none,none,no_kg_evidence,False,True
654,BIOKORF_SIDE_654,swallowing painful,,,,,[],0,none,none,no_kg_evidence,False,True
655,BIOKORF_SIDE_655,oedema,C0013604,10030095,Oedema,,"[""HP_0000969""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
656,BIOKORF_SIDE_656,oedema peripheral,C0085649,10030124,Oedema peripheral,,[],0,sider_umls_pt,high,external_meddra_only,False,True
657,BIOKORF_SIDE_657,oesophageal spasm,C0014863,10030184,Oesophageal spasm,,[],0,sider_umls_pt,high,external_meddra_only,False,True
658,BIOKORF_SIDE_658,oesophageal stenosis,C0014866,10030194,Oesophageal stenosis,,"[""HP_0002043"",""HP_0010450""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
659,BIOKORF_SIDE_659,oesophageal ulcer,C0151970,10030201,Oesophageal ulcer,,[],0,sider_umls_pt,high,external_meddra_only,False,True
660,BIOKORF_SIDE_660,esophagus inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
661,BIOKORF_SIDE_661,urine less,,,,,[],0,none,none,no_kg_evidence,False,True
662,BIOKORF_SIDE_662,onychomycosis,C0040261,10030338,Onychomycosis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
663,BIOKORF_SIDE_663,opportunistic infection,C0029118,10030901,Opportunistic infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
664,BIOKORF_SIDE_664,optic atrophy,C0029124,10030910,Optic atrophy,,"[""HP_0000648""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
665,BIOKORF_SIDE_665,optic neuritis,C0029134,10030942,Optic neuritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
666,BIOKORF_SIDE_666,oral candidiasis,C0006849,10030963,Oral candidiasis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
667,BIOKORF_SIDE_667,oral herpes,C0341012,10067152,Oral herpes,,[],0,sider_umls_pt,high,external_meddra_only,False,True
668,BIOKORF_SIDE_668,oral pain,C0221776,10031009,Oral pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
669,BIOKORF_SIDE_669,testis inflammation non infective,,,,,[],0,none,none,no_kg_evidence,False,True
670,BIOKORF_SIDE_670,orgasm abnormal,C0029261,10031085,Orgasm abnormal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
671,BIOKORF_SIDE_671,oropharyngeal discomfort,C2363730,10068318,Oropharyngeal discomfort,,[],0,sider_umls_pt,high,external_meddra_only,False,True
672,BIOKORF_SIDE_672,oropharyngeal pain,C2363731,10068319,Oropharyngeal pain,meddra:10068319,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
673,BIOKORF_SIDE_673,orthostatic hypotension,C0020651,10031127,Orthostatic hypotension,meddra:10031127,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
674,BIOKORF_SIDE_674,osteoarthritis,C0029408,10031161,Osteoarthritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
675,BIOKORF_SIDE_675,osteomyelitis,C0029443,10031252,Osteomyelitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
676,BIOKORF_SIDE_676,osteonecrosis,C0029445,10031264,Osteonecrosis,,"[""HP_0010885""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
677,BIOKORF_SIDE_677,osteoporosis,C0029456,10031282,Osteoporosis,,"[""HP_0000939""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
678,BIOKORF_SIDE_678,otitis externa,C0029878,10033072,Otitis externa,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
679,BIOKORF_SIDE_679,otitis media,C0029882,10033078,Otitis media,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
680,BIOKORF_SIDE_680,ear toxicity,,,,,[],0,none,none,no_kg_evidence,False,True
681,BIOKORF_SIDE_681,ovarian cyst,C0029927,10033132,Ovarian cyst,,"[""HP_0000138""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
682,BIOKORF_SIDE_682,ovarian disorder,C0029928,10033139,Ovarian disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
683,BIOKORF_SIDE_683,pain,C0030193,10033371,Pain,meddra:10033371,"[""HP_0012531""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
684,BIOKORF_SIDE_684,pain in extremity,C0030196,10033425,Pain in extremity,meddra:10033425,"[""HP_0009763""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
685,BIOKORF_SIDE_685,pain in jaw,C0236000,10033433,Pain in jaw,,[],0,sider_umls_pt,high,external_meddra_only,False,True
686,BIOKORF_SIDE_686,pain of skin,C0241136,10033474,Pain of skin,,[],0,sider_umls_pt,high,external_meddra_only,False,True
687,BIOKORF_SIDE_687,pallor,C0030232,10033546,Pallor,,"[""HP_0000980""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
688,BIOKORF_SIDE_688,palpitations,C0030252,10033557,Palpitations,meddra:10033557,"[""HP_0001962""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
689,BIOKORF_SIDE_689,pancreatitis,C0030305,10033645,Pancreatitis,meddra:10033645,"[""HP_0001733""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
690,BIOKORF_SIDE_690,pancreatitis acute,C0001339,10033647,Pancreatitis acute,,"[""HP_0001735""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
691,BIOKORF_SIDE_691,pancytopenia,C0030312,10033661,Pancytopenia,meddra:10033661,"[""HP_0001876""]",2,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
692,BIOKORF_SIDE_692,panic attack,C0086769,10033664,Panic attack,,[],0,sider_umls_pt,high,external_meddra_only,False,True
693,BIOKORF_SIDE_693,panic reaction,C0030318,10033670,Panic reaction,,[],0,sider_umls_pt,high,external_meddra_only,False,True
694,BIOKORF_SIDE_694,eyelid inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
695,BIOKORF_SIDE_695,nipple edema,,,,,[],0,none,none,no_kg_evidence,False,True
696,BIOKORF_SIDE_696,feeling abnormal,C1443060,10016322,Feeling abnormal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
697,BIOKORF_SIDE_697,feeling abnormal oral,,,,,[],0,none,none,no_kg_evidence,False,True
698,BIOKORF_SIDE_698,paralysis,C0522224,10033799,Paralysis,,"[""HP_0003470""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
699,BIOKORF_SIDE_699,paranoia,C1456784,10033864,Paranoia,,"[""HP_0011999""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
700,BIOKORF_SIDE_700,paresis,C0030552,10033985,Paresis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
701,BIOKORF_SIDE_701,parkinsonism,C0242422,10034010,Parkinsonism,meddra:10034010,"[""HP_0001300""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
702,BIOKORF_SIDE_702,disturbances of sensation of smell and taste,,,,,[],0,none,none,no_kg_evidence,False,True
703,BIOKORF_SIDE_703,pelvic pain,C0030794,10034263,Pelvic pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
704,BIOKORF_SIDE_704,penis disorder,C0030846,10034336,Penis disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
705,BIOKORF_SIDE_705,peptic ulcer,C0030920,10034341,Peptic ulcer,,"[""HP_0004398""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
706,BIOKORF_SIDE_706,pericardial effusion,C0031039,10034474,Pericardial effusion,,"[""HP_0001698""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
707,BIOKORF_SIDE_707,pericarditis,C0031046,10034484,Pericarditis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
708,BIOKORF_SIDE_708,perineal pain,C0240717,10061339,Perineal pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
709,BIOKORF_SIDE_709,periodontitis,C0031099,10034539,Periodontitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
710,BIOKORF_SIDE_710,periorbital oedema,C0151205,10034545,Periorbital oedema,,[],0,sider_umls_pt,high,external_meddra_only,False,True
711,BIOKORF_SIDE_711,peripheral coldness,C0277925,10034568,Peripheral coldness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
712,BIOKORF_SIDE_712,peripheral ischaemia,C0235490,10034576,Peripheral ischaemia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
713,BIOKORF_SIDE_713,peripheral motor neuropathy,C0235025,10034580,Peripheral motor neuropathy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
714,BIOKORF_SIDE_714,peripheral sensory neuropathy,C0151313,10034620,Peripheral sensory neuropathy,,"[""HP_0000763""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
715,BIOKORF_SIDE_715,peripheral vascular disorder,C0085096,10034636,Peripheral vascular disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
716,BIOKORF_SIDE_716,peritonitis,C0031154,10034674,Peritonitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
717,BIOKORF_SIDE_717,personality disorder,C0031212,10034721,Personality disorder,,"[""HP_0012075""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
718,BIOKORF_SIDE_718,petechiae,C0031256,10034754,Petechiae,,[],0,sider_umls_pt,high,external_meddra_only,False,True
719,BIOKORF_SIDE_719,pharyngeal oedema,C0236024,10034829,Pharyngeal oedema,,[],0,sider_umls_pt,high,external_meddra_only,False,True
720,BIOKORF_SIDE_720,pharyngitis,C0031350,10034835,Pharyngitis,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
721,BIOKORF_SIDE_721,pharyngitis streptococcal,C0036689,10034839,Pharyngitis streptococcal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
722,BIOKORF_SIDE_722,phlebitis,C0031542,10034879,Phlebitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
723,BIOKORF_SIDE_723,photophobia,C0085636,10034960,Photophobia,,"[""HP_0000613""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
724,BIOKORF_SIDE_724,flash vision,,,,,[],0,none,none,no_kg_evidence,False,True
725,BIOKORF_SIDE_725,photosensitivity reaction,C0162830,10034972,Photosensitivity reaction,,[],0,sider_umls_pt,high,external_meddra_only,False,True
726,BIOKORF_SIDE_726,pigmentation disorder,C0549567,10062080,Pigmentation disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
727,BIOKORF_SIDE_727,plasma cell myeloma,C0026764,10035226,Plasma cell myeloma,,[],0,sider_umls_pt,high,external_meddra_only,False,True
728,BIOKORF_SIDE_728,tumor plasma cell,,,,,[],0,none,none,no_kg_evidence,False,True
729,BIOKORF_SIDE_729,platelet count decreased,C0392386,10035528,Platelet count decreased,,"[""HP_0001873""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
730,BIOKORF_SIDE_730,pleural effusion,C0032227,10035598,Pleural effusion,,"[""HP_0002202""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
731,BIOKORF_SIDE_731,pleurisy,C0032231,10035618,Pleurisy,,"[""HP_0002102""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
732,BIOKORF_SIDE_732,pleural pain,,,,,[],0,none,none,no_kg_evidence,False,True
733,BIOKORF_SIDE_733,pneumonia,C0032285,10035664,Pneumonia,meddra:10035664,"[""HP_0002090""]",2,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
734,BIOKORF_SIDE_734,pneumonia aspiration,C0032290,10035669,Pneumonia aspiration,,[],0,sider_umls_pt,high,external_meddra_only,False,True
735,BIOKORF_SIDE_735,pneumothorax,C0032326,10035759,Pneumothorax,,"[""HP_0002107""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
736,BIOKORF_SIDE_736,urinary frequency increased,,,,,[],0,none,none,no_kg_evidence,False,True
737,BIOKORF_SIDE_737,increase in the total amount of red blood cells in the blood,,,,,[],0,none,none,no_kg_evidence,False,True
738,BIOKORF_SIDE_738,polydipsia,C0085602,10036067,Polydipsia,,"[""HP_0001959""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
739,BIOKORF_SIDE_739,polyneuropathy,C0152025,10036105,Polyneuropathy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
740,BIOKORF_SIDE_740,polyuria,C0032617,10036142,Polyuria,,"[""HP_0000103""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
741,BIOKORF_SIDE_741,post procedural haemorrhage,C0919874,10051077,Post procedural haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
742,BIOKORF_SIDE_742,premenstrual syndrome,C0033046,10036618,Premenstrual syndrome,,[],0,sider_umls_pt,high,external_meddra_only,False,True
743,BIOKORF_SIDE_743,syncope vertigo,,,,,[],0,none,none,no_kg_evidence,False,True
744,BIOKORF_SIDE_744,priapism,C0033117,10036661,Priapism,,"[""HP_0200023""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
745,BIOKORF_SIDE_745,procedural pain,C1619712,10064882,Procedural pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
746,BIOKORF_SIDE_746,anal pain,,,,HP_0500005,[],1,step12_unique_exact_name,high,exact_other_ontology,True,False
747,BIOKORF_SIDE_747,rectum inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
748,BIOKORF_SIDE_748,productive cough,C0239134,10036790,Productive cough,,[],0,sider_umls_pt,high,external_meddra_only,False,True
749,BIOKORF_SIDE_749,prostate cancer,C0376358,10060862,Prostate cancer,,[],0,sider_umls_pt,high,external_meddra_only,False,True
750,BIOKORF_SIDE_750,prostatic disorder,C0033575,10036956,Prostatic disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
751,BIOKORF_SIDE_751,prostatitis,C0033581,10036978,Prostatitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
752,BIOKORF_SIDE_752,protein total decreased,C0860901,10037014,Protein total decreased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
753,BIOKORF_SIDE_753,protein urine present,C0948586,10053123,Protein urine present,,[],0,sider_umls_pt,high,external_meddra_only,False,True
754,BIOKORF_SIDE_754,proteinuria,C0033687,10037032,Proteinuria,meddra:10037032,"[""HP_0000093""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
755,BIOKORF_SIDE_755,prothrombin level decreased,C0553732,10037050,Prothrombin level decreased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
756,BIOKORF_SIDE_756,prothrombin level increased,C0151872,10037051,Prothrombin level increased,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
757,BIOKORF_SIDE_757,itch rash,,,,,[],0,none,none,no_kg_evidence,False,True
758,BIOKORF_SIDE_758,pruritus,C0033774,10037087,Pruritus,meddra:10037087,"[""HP_0000989""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
759,BIOKORF_SIDE_759,pruritus generalised,C0475858,10052576,Pruritus generalised,,[],0,sider_umls_pt,high,external_meddra_only,False,True
760,BIOKORF_SIDE_760,pruritus genital,C0033777,10037093,Pruritus genital,,[],0,sider_umls_pt,high,external_meddra_only,False,True
761,BIOKORF_SIDE_761,falsehood lymph tumor,,,,,[],0,none,none,no_kg_evidence,False,True
762,BIOKORF_SIDE_762,pseudomembranous colitis,C1257843,10037128,Pseudomembranous colitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
763,BIOKORF_SIDE_763,psoriasis,C0033860,10037153,Psoriasis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
764,BIOKORF_SIDE_764,psychomotor retardation,C0424230,10037213,Psychomotor retardation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
765,BIOKORF_SIDE_765,psychotic disorder,C0033975,10061920,Psychotic disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
766,BIOKORF_SIDE_766,pulmonary congestion,C0242073,10037368,Pulmonary congestion,,[],0,sider_umls_pt,high,external_meddra_only,False,True
767,BIOKORF_SIDE_767,pulmonary embolism,C0034065,10037377,Pulmonary embolism,meddra:10037377,"[""HP_0002204""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
768,BIOKORF_SIDE_768,pulmonary fibrosis,C0034069,10037383,Pulmonary fibrosis,meddra:10037383,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
769,BIOKORF_SIDE_769,pulmonary function test decreased,C0855775,10061922,Pulmonary function test decreased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
770,BIOKORF_SIDE_770,pulmonary hypertension,C0020542,10037400,Pulmonary hypertension,,[],0,sider_umls_pt,high,external_meddra_only,False,True
771,BIOKORF_SIDE_771,pulmonary oedema,C0034063,10037423,Pulmonary oedema,,[],0,sider_umls_pt,high,external_meddra_only,False,True
772,BIOKORF_SIDE_772,punctate keratitis,C0259799,10037508,Punctate keratitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
773,BIOKORF_SIDE_773,pupils unequal,C0003079,10037538,Pupils unequal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
774,BIOKORF_SIDE_774,purpura,C0034150,10037549,Purpura,meddra:10037549,"[""HP_0000979""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
775,BIOKORF_SIDE_775,pyelonephritis,C0034186,10037596,Pyelonephritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
776,BIOKORF_SIDE_776,urine purulent,,,,,[],0,none,none,no_kg_evidence,False,True
777,BIOKORF_SIDE_777,rales,C0034642,10037833,Rales,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
778,BIOKORF_SIDE_778,rash,C0015230,10037844,Rash,meddra:10037844,"[""HP_0000988""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
779,BIOKORF_SIDE_779,rash erythematous,C0234913,10037855,Rash erythematous,,[],0,sider_umls_pt,high,external_meddra_only,False,True
780,BIOKORF_SIDE_780,rash generalised,C0497365,10037858,Rash generalised,,[],0,sider_umls_pt,high,external_meddra_only,False,True
781,BIOKORF_SIDE_781,rash macular,C0221201,10037867,Rash macular,,[],0,sider_umls_pt,high,external_meddra_only,False,True
782,BIOKORF_SIDE_782,macula papules rash,,,,,[],0,none,none,no_kg_evidence,False,True
783,BIOKORF_SIDE_783,rash papular,C1519353,10037876,Rash papular,,[],0,sider_umls_pt,high,external_meddra_only,False,True
784,BIOKORF_SIDE_784,rash pustular,C0085641,10037888,Rash pustular,,[],0,sider_umls_pt,high,external_meddra_only,False,True
785,BIOKORF_SIDE_785,rectal haemorrhage,C0267596,10038063,Rectal haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
786,BIOKORF_SIDE_786,defecation urge painful,,,,,[],0,none,none,no_kg_evidence,False,True
