matrix_index,drug_name,stitch_id,name_resolution_status,name_selected_id,name_candidate_ids,structure_status,structure_match_ids,intersection_ids,proposed_optimuskg_id,evidence_class,confidence,final_status
564,tiaprofenic.acid,CIDm00005468,resolved,CHEMBL365795,[],unique_structure_match,"[""CHEMBL365795""]",[],CHEMBL365795,confirmed_name_structure,very_high,resolved
565,deferasirox,CIDm05493381,resolved,CHEMBL550348,"[""CHEMBL550348""]",stitch_found_no_optimuskg_match,[],[],CHEMBL550348,name_only_resolved,high,resolved
566,valganciclovir,CIDm00064147,resolved,CHEMBL1201314,"[""CHEMBL1201314""]",multiple_structure_matches,"[""CHEMBL1200454"",""CHEMBL1201314""]","[""CHEMBL1201314""]",CHEMBL1201314,confirmed_name_structure,very_high,resolved
567,roflumilast,CIDm00449193,resolved,CHEMBL193240,"[""CHEMBL193240""]",unique_structure_match,"[""CHEMBL193240""]","[""CHEMBL193240""]",CHEMBL193240,confirmed_name_structure,very_high,resolved
568,fusidic.acid,CIDm03000226,resolved,CHEMBL374975,[],stitch_not_found,[],[],CHEMBL374975,name_only_resolved,high,resolved
569,fotemustine,CIDm00104799,ambiguous,"","[""CHEMBL549386"",""DRUGBANK:DB04106""]",equivalent_structure_group,"[""CHEMBL549386"",""DRUGBANK:DB04106""]","[""CHEMBL549386"",""DRUGBANK:DB04106""]","",unresolved_ambiguous,review_required,unresolved
570,thiotepa,CIDm00005453,ambiguous,"","[""CHEMBL671"",""RXNORM:10473""]",unique_structure_match,"[""CHEMBL671""]","[""CHEMBL671""]",CHEMBL671,resolved_by_unique_structure_candidate,very_high,resolved
571,maraviroc,CIDm03002977,resolved,CHEMBL1201187,"[""CHEMBL1201187""]",stitch_not_found,[],[],CHEMBL1201187,name_only_resolved,high,resolved
572,cyproterone,CIDm05284537,resolved,CHEMBL142130,"[""CHEMBL139835"",""CHEMBL142130""]",stitch_not_found,[],[],CHEMBL142130,supported_canonical_name,high,resolved
573,tetrabenazine,CIDm00006018,resolved,CHEMBL117785,"[""CHEMBL117785""]",multiple_structure_matches,"[""CHEMBL117785"",""CHEMBL3137326"",""DRUGBANK:DB12161""]","[""CHEMBL117785""]",CHEMBL117785,confirmed_name_structure,very_high,resolved
574,ixabepilone,CIDm06445540,resolved,CHEMBL1201752,"[""CHEMBL1201752""]",stitch_not_found,[],[],CHEMBL1201752,name_only_resolved,high,resolved
575,febuxostat,CIDm00134018,ambiguous,"","[""CHEMBL1164729"",""RXNORM:73689""]",unique_structure_match,"[""CHEMBL1164729""]","[""CHEMBL1164729""]",CHEMBL1164729,resolved_by_unique_structure_candidate,very_high,resolved
576,dronedarone,CIDm00208898,resolved,CHEMBL184412,"[""CHEMBL184412""]",multiple_structure_matches,"[""CHEMBL1201729"",""CHEMBL184412""]","[""CHEMBL184412""]",CHEMBL184412,confirmed_name_structure,very_high,resolved
577,nebivolol,CIDm00071301,resolved,CHEMBL434394,"[""CHEMBL434394""]",multiple_structure_matches,"[""CHEMBL1201731"",""CHEMBL434394""]","[""CHEMBL434394""]",CHEMBL434394,confirmed_name_structure,very_high,resolved
578,nilotinib,CIDm00644241,resolved,CHEMBL255863,"[""CHEMBL255863""]",multiple_structure_matches,"[""CHEMBL1201740"",""CHEMBL255863""]","[""CHEMBL255863""]",CHEMBL255863,confirmed_name_structure,very_high,resolved
579,lorcaserin,CIDm11658859,resolved,CHEMBL360328,"[""CHEMBL360328""]",stitch_not_found,[],[],CHEMBL360328,name_only_resolved,high,resolved
580,vildagliptin,CIDm06918537,resolved,CHEMBL142703,"[""CHEMBL142703""]",stitch_not_found,[],[],CHEMBL142703,name_only_resolved,high,resolved
581,milnacipran,CIDm00055480,resolved,CHEMBL259209,"[""CHEMBL259209""]",multiple_structure_matches,"[""CHEMBL2105732"",""CHEMBL259209"",""CHEMBL4297064"",""CHEMBL99946""]","[""CHEMBL259209""]",CHEMBL259209,confirmed_name_structure,very_high,resolved
582,nesiritide,CIDm25081014,ambiguous,"","[""CHEMBL1201668"",""DRUGBANK:DB04899""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
583,oritavancin,CIDm16136912,resolved,CHEMBL1688530,"[""CHEMBL1688530""]",stitch_not_found,[],[],CHEMBL1688530,name_only_resolved,high,resolved
584,clevidipine,CIDm00153994,resolved,CHEMBL1237132,"[""CHEMBL1237132""]",unique_structure_match,"[""CHEMBL1237132""]","[""CHEMBL1237132""]",CHEMBL1237132,confirmed_name_structure,very_high,resolved
585,ospemifene,CIDm03036505,resolved,CHEMBL2105395,"[""CHEMBL2105395""]",stitch_not_found,[],[],CHEMBL2105395,name_only_resolved,high,resolved
586,iloperidone,CIDm00071360,resolved,CHEMBL14376,"[""CHEMBL14376""]",unique_structure_match,"[""CHEMBL14376""]","[""CHEMBL14376""]",CHEMBL14376,confirmed_name_structure,very_high,resolved
587,retigabine,CIDm00121892,resolved,CHEMBL41355,"[""CHEMBL41355""]",unique_structure_match,"[""CHEMBL41355""]","[""CHEMBL41355""]",CHEMBL41355,confirmed_name_structure,very_high,resolved
588,ingenol.mebutate,CIDm06918670,ambiguous,"",[],multiple_structure_matches,"[""CHEMBL1863513"",""DRUGBANK:DB05013""]",[],"",unresolved_ambiguous,review_required,unresolved
589,belinostat,CIDm06918638,resolved,CHEMBL408513,"[""CHEMBL408513""]",unique_structure_match,"[""CHEMBL408513""]","[""CHEMBL408513""]",CHEMBL408513,confirmed_name_structure,very_high,resolved
590,indacaterol,CIDm06918554,resolved,CHEMBL1095777,"[""CHEMBL1095777""]",stitch_not_found,[],[],CHEMBL1095777,name_only_resolved,high,resolved
591,trabectedin,CIDm00108150,resolved,CHEMBL450449,"[""CHEMBL450449""]",stitch_not_found,[],[],CHEMBL450449,name_only_resolved,high,resolved
592,glatiramer.acetate,CIDm03081884,resolved,CHEMBL1201507,[],stitch_found_no_optimuskg_match,[],[],CHEMBL1201507,name_only_resolved,high,resolved
593,rotigotine,CIDm00059226,resolved,CHEMBL1303,"[""CHEMBL1303""]",stitch_not_found,[],[],CHEMBL1303,name_only_resolved,high,resolved
594,samarium.(153Sm).lexidronam,CIDm00023951,resolved,CHEMBL2096660,[],stitch_found_no_optimuskg_match,[],[],CHEMBL2096660,name_only_resolved,high,resolved
595,vandetanib,CIDm03081361,resolved,CHEMBL24828,"[""CHEMBL24828""]",unique_structure_match,"[""CHEMBL24828""]","[""CHEMBL24828""]",CHEMBL24828,confirmed_name_structure,very_high,resolved
596,ecallantide,CIDm44201343,ambiguous,"","[""CHEMBL1201837"",""DRUGBANK:DB05311""]",stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
597,romiplostim,CIDm05329098,ambiguous,"","[""CHEMBL1201832"",""DRUGBANK:DB05332""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
598,dexlansoprazole,CIDm09578005,resolved,CHEMBL1201863,"[""CHEMBL1201863""]",stitch_not_found,[],[],CHEMBL1201863,name_only_resolved,high,resolved
599,telaprevir,CIDm03010818,resolved,CHEMBL231813,"[""CHEMBL231813""]",unique_structure_match,"[""CHEMBL231813""]","[""CHEMBL231813""]",CHEMBL231813,confirmed_name_structure,very_high,resolved
600,mipomersen,CIDm44564107,ambiguous,"","[""CHEMBL2219536"",""DRUGBANK:DB05528""]",multiple_structure_matches,"[""CHEMBL2219536"",""CHEMBL502097""]","[""CHEMBL2219536""]",CHEMBL2219536,resolved_by_unique_intersection,very_high,resolved
601,apremilast,CIDm11561674,resolved,CHEMBL514800,"[""CHEMBL514800""]",stitch_not_found,[],[],CHEMBL514800,name_only_resolved,high,resolved
602,ustekinumab,CIDm00121749,ambiguous,"","[""CHEMBL1201835"",""DRUGBANK:DB05679""]",unique_structure_match,"[""CHEMBL129788""]",[],"",unresolved_ambiguous,review_required,unresolved
603,abiraterone,CIDm00132971,ambiguous,"","[""CHEMBL254328"",""RXNORM:1100072""]",unique_structure_match,"[""CHEMBL254328""]","[""CHEMBL254328""]",CHEMBL254328,resolved_by_unique_structure_candidate,very_high,resolved
604,mianserin,CIDm00004184,resolved,CHEMBL6437,"[""CHEMBL6437""]",unique_structure_match,"[""CHEMBL6437""]","[""CHEMBL6437""]",CHEMBL6437,confirmed_name_structure,very_high,resolved
605,acetylcysteine,CIDm00012035,resolved,CHEMBL600,"[""CHEMBL600""]",stitch_not_found,[],[],CHEMBL600,name_only_resolved,high,resolved
606,romidepsin,CIDm05352062,resolved,CHEMBL343448,"[""CHEMBL343448""]",stitch_not_found,[],[],CHEMBL343448,name_only_resolved,high,resolved
607,rufinamide,CIDm00129228,resolved,CHEMBL1201754,"[""CHEMBL1201754""]",unique_structure_match,"[""CHEMBL1201754""]","[""CHEMBL1201754""]",CHEMBL1201754,confirmed_name_structure,very_high,resolved
608,lasofoxifene,CIDm00216416,resolved,CHEMBL328190,"[""CHEMBL328190""]",unique_structure_match,"[""CHEMBL328190""]","[""CHEMBL328190""]",CHEMBL328190,confirmed_name_structure,very_high,resolved
609,tapentadol,CIDm09838021,resolved,CHEMBL1201776,"[""CHEMBL1201776""]",stitch_not_found,[],[],CHEMBL1201776,name_only_resolved,high,resolved
610,silodosin,CIDm05312125,resolved,CHEMBL24778,"[""CHEMBL24778""]",stitch_not_found,[],[],CHEMBL24778,name_only_resolved,high,resolved
611,prasugrel,CIDm06918456,ambiguous,"","[""CHEMBL1201772"",""RXNORM:613391""]",multiple_structure_matches,"[""CHEMBL1201772"",""CHEMBL1201773""]","[""CHEMBL1201772""]",CHEMBL1201772,resolved_by_unique_intersection,very_high,resolved
612,eltrombopag,CIDm25181561,resolved,CHEMBL461101,"[""CHEMBL461101""]",stitch_not_found,[],[],CHEMBL461101,name_only_resolved,high,resolved
613,doripenem,CIDm00073303,resolved,CHEMBL491571,"[""CHEMBL491571""]",multiple_structure_matches,"[""CHEMBL4303454"",""CHEMBL491571""]","[""CHEMBL491571""]",CHEMBL491571,confirmed_name_structure,very_high,resolved
614,tolvaptan,CIDm00216237,ambiguous,"","[""CHEMBL344159"",""DRUGBANK:DB06212""]",multiple_structure_matches,"[""CHEMBL344159"",""DRUGBANK:DB06212""]","[""CHEMBL344159"",""DRUGBANK:DB06212""]","",unresolved_ambiguous,review_required,unresolved
615,regadenoson,CIDm00219024,resolved,CHEMBL3989695,"[""CHEMBL317052"",""CHEMBL3989695""]",multiple_structure_matches,"[""CHEMBL317052"",""CHEMBL3989695""]","[""CHEMBL317052"",""CHEMBL3989695""]",CHEMBL3989695,confirmed_name_structure,very_high,resolved
616,asenapine,CIDm00163091,resolved,CHEMBL3187365,"[""CHEMBL3187365"",""CHEMBL3544974""]",stitch_not_found,[],[],CHEMBL3187365,supported_canonical_name,high,resolved
617,vernakalant,CIDm09930048,resolved,CHEMBL2111112,"[""CHEMBL2111112""]",multiple_structure_matches,"[""CHEMBL2107383"",""CHEMBL2111112""]","[""CHEMBL2111112""]",CHEMBL2111112,confirmed_name_structure,very_high,resolved
618,lacosamide,CIDm00219078,ambiguous,"","[""CHEMBL58323"",""RXNORM:623400""]",unique_structure_match,"[""CHEMBL58323""]","[""CHEMBL58323""]",CHEMBL58323,resolved_by_unique_structure_candidate,very_high,resolved
619,dalbavancin,CIDm44567678,ambiguous,"","[""CHEMBL3301669"",""DRUGBANK:DB06219""]",stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
620,rivaroxaban,CIDm09875401,resolved,CHEMBL198362,"[""CHEMBL198362""]",stitch_not_found,[],[],CHEMBL198362,name_only_resolved,high,resolved
621,nalmefene,CIDm05284594,resolved,CHEMBL982,"[""CHEMBL982""]",stitch_not_found,[],[],CHEMBL982,name_only_resolved,high,resolved
622,avanafil,CIDm09869929,resolved,CHEMBL1963681,"[""CHEMBL1963681""]",unique_structure_match,"[""CHEMBL1963681""]","[""CHEMBL1963681""]",CHEMBL1963681,confirmed_name_structure,very_high,resolved
623,eflornithine,CIDm00003009,resolved,CHEMBL830,"[""CHEMBL830""]",multiple_structure_matches,"[""CHEMBL1201037"",""CHEMBL222838"",""CHEMBL830""]","[""CHEMBL830""]",CHEMBL830,confirmed_name_structure,very_high,resolved
624,droxidopa,CIDm00092974,resolved,CHEMBL2103827,"[""CHEMBL2103827""]",stitch_not_found,[],[],CHEMBL2103827,name_only_resolved,high,resolved
625,sitaxentan,CIDm00216235,resolved,CHEMBL282724,"[""CHEMBL282724""]",multiple_structure_matches,"[""CHEMBL2105740"",""CHEMBL282724""]","[""CHEMBL282724""]",CHEMBL282724,confirmed_name_structure,very_high,resolved
626,ziconotide,CIDm16129690,ambiguous,"","[""CHEMBL4594214"",""DRUGBANK:DB06283""]",equivalent_structure_group,"[""CHEMBL4594214"",""DRUGBANK:DB06283""]","[""CHEMBL4594214"",""DRUGBANK:DB06283""]","",unresolved_ambiguous,review_required,unresolved
627,teriparatide,CIDm16129682,ambiguous,"","[""CHEMBL525610"",""DRUGBANK:DB06285""]",equivalent_structure_group,"[""CHEMBL525610"",""DRUGBANK:DB06285""]","[""CHEMBL525610"",""DRUGBANK:DB06285""]","",unresolved_ambiguous,review_required,unresolved
628,temsirolimus,CIDm06918289,resolved,CHEMBL1201182,"[""CHEMBL1201182""]",stitch_not_found,[],[],CHEMBL1201182,name_only_resolved,high,resolved
629,amisulpride,CIDm00002159,resolved,CHEMBL243712,"[""CHEMBL243712""]",unique_structure_match,"[""CHEMBL243712""]","[""CHEMBL243712""]",CHEMBL243712,confirmed_name_structure,very_high,resolved
630,simeprevir,CIDm24873435,resolved,CHEMBL501849,"[""CHEMBL501849""]",stitch_not_found,[],[],CHEMBL501849,name_only_resolved,high,resolved
631,dapagliflozin,CIDm09887712,resolved,CHEMBL429910,"[""CHEMBL429910""]",unique_structure_match,"[""CHEMBL429910""]","[""CHEMBL429910""]",CHEMBL429910,confirmed_name_structure,very_high,resolved
632,bazedoxifene,CIDm00154256,resolved,CHEMBL46740,"[""CHEMBL46740""]",multiple_structure_matches,"[""CHEMBL2106615"",""CHEMBL46740""]","[""CHEMBL46740""]",CHEMBL46740,confirmed_name_structure,very_high,resolved
633,ambrisentan,CIDm06918493,ambiguous,"","[""CHEMBL1111"",""RXNORM:358274""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
634,doxercalciferol,CIDm05281107,resolved,CHEMBL1200810,"[""CHEMBL1200810""]",stitch_not_found,[],[],CHEMBL1200810,name_only_resolved,high,resolved
635,armodafinil,CIDm09690109,resolved,CHEMBL1201192,"[""CHEMBL1201192""]",stitch_not_found,[],[],CHEMBL1201192,name_only_resolved,high,resolved
636,etravirine,CIDm00193962,resolved,CHEMBL308954,"[""CHEMBL308954""]",unique_structure_match,"[""CHEMBL308954""]","[""CHEMBL308954""]",CHEMBL308954,confirmed_name_structure,very_high,resolved
637,prucalopride,CIDm03052762,resolved,CHEMBL117287,"[""CHEMBL117287""]",multiple_structure_matches,"[""CHEMBL117287"",""CHEMBL2105748""]","[""CHEMBL117287""]",CHEMBL117287,confirmed_name_structure,very_high,resolved
638,pazopanib,CIDm10113978,resolved,CHEMBL477772,"[""CHEMBL477772""]",multiple_structure_matches,"[""CHEMBL1201733"",""CHEMBL477772""]","[""CHEMBL477772""]",CHEMBL477772,confirmed_name_structure,very_high,resolved
639,ceftaroline.fosamil,CIDm09852981,resolved,CHEMBL501122,[],stitch_not_found,[],[],CHEMBL501122,name_only_resolved,high,resolved
640,agomelatine,CIDm00082148,resolved,CHEMBL10878,"[""CHEMBL10878""]",unique_structure_match,"[""CHEMBL10878""]","[""CHEMBL10878""]",CHEMBL10878,confirmed_name_structure,very_high,resolved
641,apixaban,CIDm10182969,resolved,CHEMBL231779,"[""CHEMBL231779""]",unique_structure_match,"[""CHEMBL231779""]","[""CHEMBL231779""]",CHEMBL231779,confirmed_name_structure,very_high,resolved
642,bosutinib,CIDm05328940,resolved,CHEMBL288441,"[""CHEMBL288441""]",multiple_structure_matches,"[""CHEMBL2095206"",""CHEMBL288441""]","[""CHEMBL288441""]",CHEMBL288441,confirmed_name_structure,very_high,resolved
643,axitinib,CIDm06450551,resolved,CHEMBL1289926,"[""CHEMBL1289926""]",stitch_not_found,[],[],CHEMBL1289926,name_only_resolved,high,resolved
644,fampridine,CIDm00001727,resolved,CHEMBL284348,"[""CHEMBL284348""]",unique_structure_match,"[""CHEMBL284348""]","[""CHEMBL284348""]",CHEMBL284348,confirmed_name_structure,very_high,resolved
645,ofatumumab,CIDm06918250,ambiguous,"","[""CHEMBL1201836"",""DRUGBANK:DB06650""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
646,liraglutide,CIDm16134956,ambiguous,"","[""CHEMBL4084119"",""DRUGBANK:DB06655""]",equivalent_structure_group,"[""CHEMBL4084119"",""DRUGBANK:DB06655""]","[""CHEMBL4084119"",""DRUGBANK:DB06655""]","",unresolved_ambiguous,review_required,unresolved
647,pasireotide,CIDm70788982,resolved,CHEMBL3349607,"[""CHEMBL3349607""]",stitch_not_found,[],[],CHEMBL3349607,name_only_resolved,high,resolved
648,vilazodone,CIDm06918313,resolved,CHEMBL439849,"[""CHEMBL439849""]",multiple_structure_matches,"[""CHEMBL1615374"",""CHEMBL439849""]","[""CHEMBL439849""]",CHEMBL439849,confirmed_name_structure,very_high,resolved
649,dabigatran.etexilate,CIDm09578572,resolved,CHEMBL539697,[],stitch_not_found,[],[],CHEMBL539697,name_only_resolved,high,resolved
650,betahistine,CIDm00002366,resolved,CHEMBL24441,"[""CHEMBL24441""]",multiple_structure_matches,"[""CHEMBL1446813"",""CHEMBL24441""]","[""CHEMBL24441""]",CHEMBL24441,confirmed_name_structure,very_high,resolved
651,degarelix,CIDm16136245,resolved,CHEMBL415606,"[""CHEMBL415606""]",multiple_structure_matches,"[""CHEMBL2028987"",""CHEMBL415606""]","[""CHEMBL415606""]",CHEMBL415606,confirmed_name_structure,very_high,resolved
652,desvenlafaxine,CIDm00125017,resolved,CHEMBL1118,"[""CHEMBL1118""]",multiple_structure_matches,"[""CHEMBL1118"",""CHEMBL1201728"",""CHEMBL3989861""]","[""CHEMBL1118""]",CHEMBL1118,confirmed_name_structure,very_high,resolved
653,dexmethylphenidate,CIDm00154100,resolved,CHEMBL827,"[""CHEMBL827""]",stitch_not_found,[],[],CHEMBL827,name_only_resolved,high,resolved
654,fesoterodine,CIDm06918558,resolved,CHEMBL1201764,"[""CHEMBL1201764""]",multiple_structure_matches,"[""CHEMBL1201764"",""CHEMBL1201765""]","[""CHEMBL1201764""]",CHEMBL1201764,confirmed_name_structure,very_high,resolved
655,gadobutrol,CIDm09916860,resolved,CHEMBL2218860,"[""CHEMBL2218860""]",stitch_not_found,[],[],CHEMBL2218860,name_only_resolved,high,resolved
656,naphazoline,CIDm00004436,resolved,CHEMBL761,"[""CHEMBL761""]",multiple_structure_matches,"[""CHEMBL1706"",""CHEMBL761""]","[""CHEMBL761""]",CHEMBL761,confirmed_name_structure,very_high,resolved
657,buserelin,CIDm00050224,ambiguous,"","[""CHEMBL2110824"",""DRUGBANK:DB06719""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
658,betaine,CIDm00000247,resolved,CHEMBL95889,"[""CHEMBL95889""]",multiple_structure_matches,"[""CHEMBL1182"",""CHEMBL1201130"",""CHEMBL95889""]","[""CHEMBL95889""]",CHEMBL95889,confirmed_name_structure,very_high,resolved
659,bendamustine,CIDm00065628,resolved,CHEMBL487253,"[""CHEMBL487253""]",multiple_structure_matches,"[""CHEMBL1201734"",""CHEMBL487253""]","[""CHEMBL487253""]",CHEMBL487253,confirmed_name_structure,very_high,resolved
660,cabazitaxel,CIDm09854073,resolved,CHEMBL1201748,"[""CHEMBL1201748""]",stitch_not_found,[],[],CHEMBL1201748,name_only_resolved,high,resolved
661,capsaicin,CIDm01548943,resolved,CHEMBL294199,"[""CHEMBL294199""]",stitch_not_found,[],[],CHEMBL294199,name_only_resolved,high,resolved
662,dalteparin,CIDm25244225,resolved,DRUGBANK:DB06779,"[""CHEMBL1201460"",""DRUGBANK:DB06779""]",stitch_not_found,[],[],DRUGBANK:DB06779,supported_canonical_name,high,resolved
663,ganirelix,CIDm16130965,resolved,CHEMBL1251,"[""CHEMBL1251"",""CHEMBL5314377""]",stitch_not_found,[],[],CHEMBL1251,supported_canonical_name,high,resolved
664,histrelin,CIDm25077993,ambiguous,"","[""CHEMBL1201255"",""DRUGBANK:DB06788""]",multiple_structure_matches,"[""CHEMBL1200509"",""CHEMBL1201255"",""DRUGBANK:DB06788""]","[""CHEMBL1201255"",""DRUGBANK:DB06788""]","",unresolved_ambiguous,review_required,unresolved
665,lanreotide,CIDm00071348,ambiguous,"","[""CHEMBL1201185"",""DRUGBANK:DB06791""]",multiple_structure_matches,"[""CHEMBL1201184"",""CHEMBL1201185"",""DRUGBANK:DB06791""]","[""CHEMBL1201185"",""DRUGBANK:DB06791""]","",unresolved_ambiguous,review_required,unresolved
666,lanthanum.carbonate,CIDm00168924,ambiguous,"",[],unique_structure_match,"[""DRUGBANK:DB06792""]",[],"",unresolved_ambiguous,review_required,unresolved
667,lodoxamide,CIDm00044563,resolved,CHEMBL1201266,"[""CHEMBL1201266""]",stitch_found_no_optimuskg_match,[],[],CHEMBL1201266,name_only_resolved,high,resolved
668,methylnaltrexone.bromide,CIDm05361917,resolved,CHEMBL1201770,[],multiple_structure_matches,"[""CHEMBL1186579"",""CHEMBL1201770"",""DRUGBANK:DB06800""]",[],CHEMBL1201770,confirmed_name_structure,very_high,resolved
669,plerixafor,CIDm00065014,resolved,CHEMBL18442,"[""CHEMBL18442""]",unique_structure_match,"[""CHEMBL18442""]","[""CHEMBL18442""]",CHEMBL18442,confirmed_name_structure,very_high,resolved
670,raltegravir,CIDm23668479,resolved,CHEMBL254316,"[""CHEMBL254316""]",multiple_structure_matches,"[""CHEMBL254316"",""CHEMBL518520""]","[""CHEMBL254316""]",CHEMBL254316,confirmed_name_structure,very_high,resolved
671,sodium.phenylbutyrate,CIDm00004775,resolved,CHEMBL1746,[],multiple_structure_matches,"[""CHEMBL1469"",""CHEMBL1746""]",[],CHEMBL1746,confirmed_name_structure,very_high,resolved
672,triptorelin,CIDm25074470,resolved,CHEMBL1201334,"[""CHEMBL1201334""]",unique_structure_match,"[""CHEMBL1201334""]","[""CHEMBL1201334""]",CHEMBL1201334,confirmed_name_structure,very_high,resolved
673,lurasidone,CIDm00213046,ambiguous,"","[""CHEMBL1237021"",""RXNORM:1040028""]",multiple_structure_matches,"[""CHEMBL1237021"",""CHEMBL1615372""]","[""CHEMBL1237021""]",CHEMBL1237021,resolved_by_unique_intersection,very_high,resolved
674,ticagrelor,CIDm09871419,resolved,CHEMBL398435,"[""CHEMBL398435""]",unique_structure_match,"[""CHEMBL398435""]","[""CHEMBL398435""]",CHEMBL398435,confirmed_name_structure,very_high,resolved
675,tafluprost,CIDm09868491,resolved,CHEMBL1963683,"[""CHEMBL1963683""]",stitch_not_found,[],[],CHEMBL1963683,name_only_resolved,high,resolved
676,ivacaftor,CIDm16220172,resolved,CHEMBL2010601,"[""CHEMBL2010601""]",multiple_structure_matches,"[""CHEMBL2010601"",""CHEMBL4297603""]","[""CHEMBL2010601""]",CHEMBL2010601,confirmed_name_structure,very_high,resolved
677,iodine.ioflupane.(123I),CIDm03086674,resolved,CHEMBL3989517,[],stitch_not_found,[],[],CHEMBL3989517,name_only_resolved,high,resolved
678,vismodegib,CIDm24776445,resolved,CHEMBL473417,"[""CHEMBL473417""]",unique_structure_match,"[""CHEMBL473417""]","[""CHEMBL473417""]",CHEMBL473417,confirmed_name_structure,very_high,resolved
679,rilpivirine,CIDm06451164,resolved,CHEMBL175691,"[""CHEMBL175691""]",stitch_not_found,[],[],CHEMBL175691,name_only_resolved,high,resolved
680,crizotinib,CIDm11626560,resolved,CHEMBL601719,"[""CHEMBL601719""]",stitch_not_found,[],[],CHEMBL601719,name_only_resolved,high,resolved
681,ulipristal,CIDm13559281,resolved,CHEMBL2103846,"[""CHEMBL2103846""]",stitch_not_found,[],[],CHEMBL2103846,name_only_resolved,high,resolved
682,fingolimod,CIDm00107969,resolved,CHEMBL314854,"[""CHEMBL314854"",""CHEMBL544665""]",multiple_structure_matches,"[""CHEMBL314854"",""CHEMBL544665""]","[""CHEMBL314854"",""CHEMBL544665""]",CHEMBL314854,confirmed_name_structure,very_high,resolved
683,tesamorelin,CIDm44201342,ambiguous,"","[""CHEMBL1237026"",""DRUGBANK:DB08869""]",stitch_found_no_optimuskg_match,[],[],"",unresolved_ambiguous,review_required,unresolved
684,eribulin,CIDm53320414,resolved,CHEMBL1683590,"[""CHEMBL1683590""]",stitch_not_found,[],[],CHEMBL1683590,name_only_resolved,high,resolved
685,boceprevir,CIDm10324367,resolved,CHEMBL218394,"[""CHEMBL218394""]",unique_structure_match,"[""CHEMBL218394""]","[""CHEMBL218394""]",CHEMBL218394,confirmed_name_structure,very_high,resolved
686,fidaxomicin,CIDm10034073,resolved,CHEMBL1255800,"[""CHEMBL1255800""]",stitch_not_found,[],[],CHEMBL1255800,name_only_resolved,high,resolved
687,cabozantinib,CIDm25102847,resolved,CHEMBL2105717,"[""CHEMBL2105717""]",unique_structure_match,"[""CHEMBL2105717""]","[""CHEMBL2105717""]",CHEMBL2105717,confirmed_name_structure,very_high,resolved
688,ruxolitinib,CIDm25126797,resolved,CHEMBL1789941,"[""CHEMBL1789941""]",stitch_not_found,[],[],CHEMBL1789941,name_only_resolved,high,resolved
689,teriflunomide,CIDm54684141,resolved,CHEMBL973,"[""CHEMBL973""]",stitch_not_found,[],[],CHEMBL973,name_only_resolved,high,resolved
690,vemurafenib,CIDm42611257,resolved,CHEMBL1229517,"[""CHEMBL1229517""]",unique_structure_match,"[""CHEMBL1229517""]","[""CHEMBL1229517""]",CHEMBL1229517,confirmed_name_structure,very_high,resolved
691,linagliptin,CIDm10096344,resolved,CHEMBL237500,"[""CHEMBL237500""]",unique_structure_match,"[""CHEMBL237500""]","[""CHEMBL237500""]",CHEMBL237500,confirmed_name_structure,very_high,resolved
692,perampanel,CIDm09924495,resolved,CHEMBL1214124,"[""CHEMBL1214124""]",unique_structure_match,"[""CHEMBL1214124""]","[""CHEMBL1214124""]",CHEMBL1214124,confirmed_name_structure,very_high,resolved
693,carfilzomib,CIDm11556711,resolved,CHEMBL451887,"[""CHEMBL451887""]",unique_structure_match,"[""CHEMBL451887""]","[""CHEMBL451887""]",CHEMBL451887,confirmed_name_structure,very_high,resolved
694,mirabegron,CIDm09865528,resolved,CHEMBL2095212,"[""CHEMBL2095212""]",unique_structure_match,"[""CHEMBL2095212""]","[""CHEMBL2095212""]",CHEMBL2095212,confirmed_name_structure,very_high,resolved
695,tofacitinib,CIDm09926791,resolved,CHEMBL221959,"[""CHEMBL221959""]",stitch_not_found,[],[],CHEMBL221959,name_only_resolved,high,resolved
696,regorafenib,CIDm11167602,resolved,CHEMBL1946170,"[""CHEMBL1946170""]",unique_structure_match,"[""CHEMBL1946170""]","[""CHEMBL1946170""]",CHEMBL1946170,confirmed_name_structure,very_high,resolved
697,aclidinium.bromide,CIDm11467166,resolved,CHEMBL551466,[],stitch_not_found,[],[],CHEMBL551466,name_only_resolved,high,resolved
698,enzalutamide,CIDm15951529,resolved,CHEMBL1082407,"[""CHEMBL1082407""]",multiple_structure_matches,"[""CHEMBL1082407"",""CHEMBL4594421""]","[""CHEMBL1082407""]",CHEMBL1082407,confirmed_name_structure,very_high,resolved
699,teduglutide,CIDm70683012,ambiguous,"","[""CHEMBL2104987"",""DRUGBANK:DB08900""]",stitch_not_found,[],[],"",unresolved_ambiguous,review_required,unresolved
