node_id,node_type,name,source
ENSG00000166135,GENE,HIF1AN,OptimusKG
ENSG00000166136,GENE,NDUFB8,OptimusKG
ENSG00000166140,GENE,ZFYVE19,OptimusKG
ENSG00000166145,GENE,SPINT1,OptimusKG
ENSG00000166147,GENE,FBN1,OptimusKG
ENSG00000166148,GENE,AVPR1A,OptimusKG
ENSG00000166152,GENE,C16orf78,OptimusKG
ENSG00000166160,GENE,OPN1MW2,OptimusKG
ENSG00000166164,GENE,BRD7,OptimusKG
ENSG00000166165,GENE,CKB,OptimusKG
ENSG00000166167,GENE,BTRC,OptimusKG
ENSG00000166169,GENE,POLL,OptimusKG
ENSG00000166170,GENE,BAG5,OptimusKG
ENSG00000166173,GENE,LARP6,OptimusKG
ENSG00000166181,GENE,API5,OptimusKG
ENSG00000166183,GENE,ASPG,OptimusKG
ENSG00000166188,GENE,ZNF319,OptimusKG
ENSG00000166189,GENE,HPS6,OptimusKG
ENSG00000166192,GENE,SENP8,OptimusKG
ENSG00000166197,GENE,NOLC1,OptimusKG
ENSG00000166199,GENE,ALKBH3,OptimusKG
ENSG00000166200,GENE,COPS2,OptimusKG
ENSG00000166206,GENE,GABRB3,OptimusKG
ENSG00000166211,GENE,SPIC,OptimusKG
ENSG00000166220,GENE,TBATA,OptimusKG
ENSG00000166224,GENE,SGPL1,OptimusKG
ENSG00000166225,GENE,FRS2,OptimusKG
ENSG00000166226,GENE,CCT2,OptimusKG
ENSG00000166228,GENE,PCBD1,OptimusKG
ENSG00000166233,GENE,ARIH1,OptimusKG
ENSG00000166250,GENE,CLMP,OptimusKG
ENSG00000166257,GENE,SCN3B,OptimusKG
ENSG00000166260,GENE,COX11,OptimusKG
ENSG00000166263,GENE,STXBP4,OptimusKG
ENSG00000166266,GENE,CUL5,OptimusKG
ENSG00000166272,GENE,WBP1L,OptimusKG
ENSG00000166275,GENE,BORCS7,OptimusKG
ENSG00000166278,GENE,C2,OptimusKG
ENSG00000166289,GENE,PLEKHF1,OptimusKG
ENSG00000166292,GENE,TMEM100,OptimusKG
ENSG00000166295,GENE,ANAPC16,OptimusKG
ENSG00000166311,GENE,SMPD1,OptimusKG
ENSG00000166313,GENE,APBB1,OptimusKG
ENSG00000166321,GENE,NUDT13,OptimusKG
ENSG00000166323,GENE,C11orf65,OptimusKG
ENSG00000166326,GENE,TRIM44,OptimusKG
ENSG00000166333,GENE,ILK,OptimusKG
ENSG00000166337,GENE,TAF10,OptimusKG
ENSG00000166340,GENE,TPP1,OptimusKG
ENSG00000166341,GENE,DCHS1,OptimusKG
ENSG00000166342,GENE,NETO1,OptimusKG
ENSG00000166343,GENE,MSS51,OptimusKG
ENSG00000166347,GENE,CYB5A,OptimusKG
ENSG00000166348,GENE,USP54,OptimusKG
ENSG00000166349,GENE,RAG1,OptimusKG
ENSG00000166351,GENE,POTED,OptimusKG
ENSG00000166363,GENE,OR10A5,OptimusKG
ENSG00000166377,GENE,ATP9B,OptimusKG
ENSG00000166387,GENE,PPFIBP2,OptimusKG
ENSG00000166391,GENE,MOGAT2,OptimusKG
ENSG00000166394,GENE,CYB5R2,OptimusKG
ENSG00000166396,GENE,SERPINB7,OptimusKG
ENSG00000166401,GENE,SERPINB8,OptimusKG
ENSG00000166402,GENE,TUB,OptimusKG
ENSG00000166405,GENE,RIC3,OptimusKG
ENSG00000166407,GENE,LMO1,OptimusKG
ENSG00000166411,GENE,IDH3A,OptimusKG
ENSG00000166415,GENE,WDR72,OptimusKG
ENSG00000166426,GENE,CRABP1,OptimusKG
ENSG00000166428,GENE,PLD4,OptimusKG
ENSG00000166436,GENE,TRIM66,OptimusKG
ENSG00000166441,GENE,RPL27A,OptimusKG
ENSG00000166444,GENE,DENND2B,OptimusKG
ENSG00000166448,GENE,TMEM130,OptimusKG
ENSG00000166450,GENE,PRTG,OptimusKG
ENSG00000166451,GENE,CENPN,OptimusKG
ENSG00000166452,GENE,AKIP1,OptimusKG
ENSG00000166454,GENE,ATMIN,OptimusKG
ENSG00000166471,GENE,TMEM41B,OptimusKG
ENSG00000166473,GENE,PKD1L2,OptimusKG
ENSG00000166477,GENE,LEO1,OptimusKG
ENSG00000166478,GENE,ZNF143,OptimusKG
ENSG00000166479,GENE,TMX3,OptimusKG
ENSG00000166482,GENE,MFAP4,OptimusKG
ENSG00000166483,GENE,WEE1,OptimusKG
ENSG00000166484,GENE,MAPK7,OptimusKG
ENSG00000166501,GENE,PRKCB,OptimusKG
ENSG00000166507,GENE,NDST2,OptimusKG
ENSG00000166508,GENE,MCM7,OptimusKG
ENSG00000166509,GENE,CLEC3A,OptimusKG
ENSG00000166510,GENE,CCDC68,OptimusKG
ENSG00000166523,GENE,CLEC4E,OptimusKG
ENSG00000166527,GENE,CLEC4D,OptimusKG
ENSG00000166529,GENE,ZSCAN21,OptimusKG
ENSG00000166535,GENE,A2ML1,OptimusKG
ENSG00000166546,GENE,BEAN1,OptimusKG
ENSG00000166548,GENE,TK2,OptimusKG
ENSG00000166557,GENE,TMED3,OptimusKG
ENSG00000166558,GENE,SLC38A8,OptimusKG
ENSG00000166562,GENE,SEC11C,OptimusKG
ENSG00000166569,GENE,CPLX4,OptimusKG
ENSG00000166573,GENE,GALR1,OptimusKG
ENSG00000166575,GENE,TMEM135,OptimusKG
ENSG00000166578,GENE,DRC10,OptimusKG
ENSG00000166579,GENE,NDEL1,OptimusKG
ENSG00000166582,GENE,CENPV,OptimusKG
ENSG00000166589,GENE,CDH16,OptimusKG
ENSG00000166592,GENE,RRAD,OptimusKG
ENSG00000166595,GENE,CIAO2B,OptimusKG
ENSG00000166596,GENE,CFAP52,OptimusKG
ENSG00000166598,GENE,HSP90B1,OptimusKG
ENSG00000166603,GENE,MC4R,OptimusKG
ENSG00000166619,GENE,BLCAP,OptimusKG
ENSG00000166634,GENE,SERPINB12,OptimusKG
ENSG00000166664,GENE,CHRFAM7A,OptimusKG
ENSG00000166669,GENE,ATF7IP2,OptimusKG
ENSG00000166670,GENE,MMP10,OptimusKG
ENSG00000166681,GENE,BEX3,OptimusKG
ENSG00000166682,GENE,TMPRSS5,OptimusKG
ENSG00000166685,GENE,COG1,OptimusKG
ENSG00000166689,GENE,PLEKHA7,OptimusKG
ENSG00000166710,GENE,B2M,OptimusKG
ENSG00000166716,GENE,ZNF592,OptimusKG
ENSG00000166736,GENE,HTR3A,OptimusKG
ENSG00000166741,GENE,NNMT,OptimusKG
ENSG00000166743,GENE,ACSM1,OptimusKG
ENSG00000166747,GENE,AP1G1,OptimusKG
ENSG00000166750,GENE,SLFN5,OptimusKG
ENSG00000166780,GENE,BMERB1,OptimusKG
ENSG00000166788,GENE,SAAL1,OptimusKG
ENSG00000166793,GENE,YPEL4,OptimusKG
ENSG00000166794,GENE,PPIB,OptimusKG
ENSG00000166796,GENE,LDHC,OptimusKG
ENSG00000166797,GENE,CIAO2A,OptimusKG
ENSG00000166801,GENE,FAM111A,OptimusKG
ENSG00000166803,GENE,PCLAF,OptimusKG
ENSG00000166813,GENE,KIF7,OptimusKG
ENSG00000166816,GENE,LDHD,OptimusKG
ENSG00000166819,GENE,PLIN1,OptimusKG
ENSG00000166821,GENE,PEX11A,OptimusKG
ENSG00000166822,GENE,TMEM170A,OptimusKG
ENSG00000166823,GENE,MESP1,OptimusKG
ENSG00000166825,GENE,ANPEP,OptimusKG
ENSG00000166828,GENE,SCNN1G,OptimusKG
ENSG00000166831,GENE,RBPMS2,OptimusKG
ENSG00000166833,GENE,NAV2,OptimusKG
ENSG00000166839,GENE,ANKDD1A,OptimusKG
ENSG00000166840,GENE,GLYATL1,OptimusKG
ENSG00000166845,GENE,C18orf54,OptimusKG
ENSG00000166847,GENE,DCTN5,OptimusKG
ENSG00000166848,GENE,TERF2IP,OptimusKG
ENSG00000166851,GENE,PLK1,OptimusKG
ENSG00000166855,GENE,CLPX,OptimusKG
ENSG00000166856,GENE,ACKR5,OptimusKG
ENSG00000166862,GENE,CACNG2,OptimusKG
ENSG00000166863,GENE,TAC3,OptimusKG
ENSG00000166866,GENE,MYO1A,OptimusKG
ENSG00000166869,GENE,CHP2,OptimusKG
ENSG00000166881,GENE,NEMP1,OptimusKG
ENSG00000166886,GENE,NAB2,OptimusKG
ENSG00000166887,GENE,VPS39,OptimusKG
ENSG00000166888,GENE,STAT6,OptimusKG
ENSG00000166889,GENE,PATL1,OptimusKG
ENSG00000166896,GENE,ATP23,OptimusKG
ENSG00000166897,GENE,ELFN2,OptimusKG
ENSG00000166900,GENE,STX3,OptimusKG
ENSG00000166908,GENE,PIP4K2C,OptimusKG
ENSG00000166912,GENE,MTMR10,OptimusKG
ENSG00000166913,GENE,YWHAB,OptimusKG
ENSG00000166920,GENE,C15orf48,OptimusKG
ENSG00000166922,GENE,SCG5,OptimusKG
ENSG00000166923,GENE,GREM1,OptimusKG
ENSG00000166925,GENE,TSC22D4,OptimusKG
ENSG00000166926,GENE,MS4A6E,OptimusKG
ENSG00000166927,GENE,MS4A7,OptimusKG
ENSG00000166946,GENE,CCNDBP1,OptimusKG
ENSG00000166947,GENE,EPB42,OptimusKG
ENSG00000166948,GENE,TGM6,OptimusKG
ENSG00000166949,GENE,SMAD3,OptimusKG
ENSG00000166959,GENE,MS4A8,OptimusKG
ENSG00000166960,GENE,CCDC178,OptimusKG
ENSG00000166961,GENE,MS4A15,OptimusKG
ENSG00000166963,GENE,MAP1A,OptimusKG
ENSG00000166971,GENE,AKTIP,OptimusKG
ENSG00000166974,GENE,MAPRE2,OptimusKG
ENSG00000166979,GENE,EVA1C,OptimusKG
ENSG00000166986,GENE,MARS1,OptimusKG
ENSG00000166987,GENE,MBD6,OptimusKG
ENSG00000166997,GENE,CNPY4,OptimusKG
ENSG00000167004,GENE,PDIA3,OptimusKG
ENSG00000167005,GENE,NUDT21,OptimusKG
ENSG00000167011,GENE,NAT16,OptimusKG
ENSG00000167014,GENE,TERB2,OptimusKG
ENSG00000167034,GENE,NKX3-1,OptimusKG
ENSG00000167037,GENE,SGSM1,OptimusKG
ENSG00000167074,GENE,TEF,OptimusKG
ENSG00000167077,GENE,MEI1,OptimusKG
ENSG00000167080,GENE,B4GALNT2,OptimusKG
ENSG00000167081,GENE,PBX3,OptimusKG
ENSG00000167083,GENE,GNGT2,OptimusKG
ENSG00000167085,GENE,PHB1,OptimusKG
ENSG00000167088,GENE,SNRPD1,OptimusKG
ENSG00000167098,GENE,SUN5,OptimusKG
ENSG00000167100,GENE,SAMD14,OptimusKG
ENSG00000167104,GENE,BPIFB6,OptimusKG
ENSG00000167106,GENE,EEIG1,OptimusKG
ENSG00000167107,GENE,ACSF2,OptimusKG
ENSG00000167110,GENE,GOLGA2,OptimusKG
ENSG00000167113,GENE,COQ4,OptimusKG
ENSG00000167114,GENE,SLC27A4,OptimusKG
ENSG00000167131,GENE,DNAAF19,OptimusKG
ENSG00000167136,GENE,ENDOG,OptimusKG
ENSG00000167157,GENE,PRRX2,OptimusKG
ENSG00000167165,GENE,UGT1A6,OptimusKG
ENSG00000167173,GENE,C15orf39,OptimusKG
ENSG00000167178,GENE,ISLR2,OptimusKG
ENSG00000167182,GENE,SP2,OptimusKG
ENSG00000167186,GENE,COQ7,OptimusKG
ENSG00000167191,GENE,GPRC5B,OptimusKG
ENSG00000167193,GENE,CRK,OptimusKG
ENSG00000167196,GENE,FBXO22,OptimusKG
ENSG00000167202,GENE,TBC1D2B,OptimusKG
ENSG00000167207,GENE,NOD2,OptimusKG
ENSG00000167208,GENE,SNX20,OptimusKG
ENSG00000167210,GENE,LOXHD1,OptimusKG
ENSG00000167216,GENE,KATNAL2,OptimusKG
ENSG00000167232,GENE,ZNF91,OptimusKG
ENSG00000167244,GENE,IGF2,OptimusKG
ENSG00000167258,GENE,CDK12,OptimusKG
ENSG00000167261,GENE,DPEP2,OptimusKG
ENSG00000167264,GENE,DUS2,OptimusKG
ENSG00000167272,GENE,POP5,OptimusKG
ENSG00000167280,GENE,ENGASE,OptimusKG
ENSG00000167281,GENE,RBFOX3,OptimusKG
ENSG00000167283,GENE,ATP5MG,OptimusKG
ENSG00000167286,GENE,CD3D,OptimusKG
ENSG00000167291,GENE,TBC1D16,OptimusKG
ENSG00000167306,GENE,MYO5B,OptimusKG
ENSG00000167311,GENE,ART5,OptimusKG
ENSG00000167315,GENE,ACAA2,OptimusKG
ENSG00000167323,GENE,STIM1,OptimusKG
ENSG00000167325,GENE,RRM1,OptimusKG
ENSG00000167332,GENE,OR51E2,OptimusKG
ENSG00000167333,GENE,TRIM68,OptimusKG
ENSG00000167346,GENE,MMP26,OptimusKG
ENSG00000167363,GENE,FN3K,OptimusKG
ENSG00000167371,GENE,PRRT2,OptimusKG
ENSG00000167377,GENE,ZNF23,OptimusKG
ENSG00000167378,GENE,IRGQ,OptimusKG
ENSG00000167394,GENE,ZNF668,OptimusKG
ENSG00000167397,GENE,VKORC1,OptimusKG
ENSG00000167419,GENE,LPO,OptimusKG
ENSG00000167434,GENE,CA4,OptimusKG
ENSG00000167447,GENE,SMG8,OptimusKG
ENSG00000167460,GENE,TPM4,OptimusKG
ENSG00000167461,GENE,RAB8A,OptimusKG
ENSG00000167468,GENE,GPX4,OptimusKG
ENSG00000167470,GENE,MIDN,OptimusKG
ENSG00000167476,GENE,JSRP1,OptimusKG
ENSG00000167483,GENE,NIBAN3,OptimusKG
ENSG00000167487,GENE,KLHL26,OptimusKG
ENSG00000167491,GENE,GATAD2A,OptimusKG
ENSG00000167508,GENE,MVD,OptimusKG
ENSG00000167513,GENE,CDT1,OptimusKG
ENSG00000167515,GENE,TRAPPC2L,OptimusKG
ENSG00000167522,GENE,ANKRD11,OptimusKG
ENSG00000167523,GENE,SPATA33,OptimusKG
ENSG00000167528,GENE,ZNF641,OptimusKG
ENSG00000167531,GENE,LALBA,OptimusKG
ENSG00000167535,GENE,CACNB3,OptimusKG
ENSG00000167543,GENE,TP53I13,OptimusKG
ENSG00000167548,GENE,KMT2D,OptimusKG
ENSG00000167549,GENE,CORO6,OptimusKG
ENSG00000167552,GENE,TUBA1A,OptimusKG
ENSG00000167553,GENE,TUBA1C,OptimusKG
ENSG00000167555,GENE,ZNF528,OptimusKG
ENSG00000167566,GENE,NCKAP5L,OptimusKG
ENSG00000167578,GENE,RAB4B,OptimusKG
ENSG00000167580,GENE,AQP2,OptimusKG
ENSG00000167588,GENE,GPD1,OptimusKG
ENSG00000167595,GENE,PROSER3,OptimusKG
ENSG00000167600,GENE,CYP2S1,OptimusKG
ENSG00000167601,GENE,AXL,OptimusKG
ENSG00000167604,GENE,NFKBID,OptimusKG
ENSG00000167608,GENE,TMC4,OptimusKG
ENSG00000167612,GENE,ANKRD33,OptimusKG
ENSG00000167613,GENE,LAIR1,OptimusKG
ENSG00000167614,GENE,TTYH1,OptimusKG
ENSG00000167615,GENE,LENG8,OptimusKG
ENSG00000167618,GENE,LAIR2,OptimusKG
ENSG00000167619,GENE,TMEM145,OptimusKG
ENSG00000167625,GENE,ZNF526,OptimusKG
ENSG00000167632,GENE,TRAPPC9,OptimusKG
ENSG00000167633,GENE,KIR3DL1,OptimusKG
ENSG00000167634,GENE,NLRP7,OptimusKG
ENSG00000167635,GENE,ZNF146,OptimusKG
ENSG00000167641,GENE,PPP1R14A,OptimusKG
ENSG00000167642,GENE,SPINT2,OptimusKG
ENSG00000167645,GENE,YIF1B,OptimusKG
ENSG00000167646,GENE,DNAAF3,OptimusKG
ENSG00000167653,GENE,PSCA,OptimusKG
ENSG00000167654,GENE,ATCAY,OptimusKG
ENSG00000167656,GENE,LY6D,OptimusKG
ENSG00000167657,GENE,DAPK3,OptimusKG
ENSG00000167658,GENE,EEF2,OptimusKG
ENSG00000167670,GENE,CHAF1A,OptimusKG
ENSG00000167671,GENE,UBXN6,OptimusKG
ENSG00000167674,GENE,HDGFL2,OptimusKG
ENSG00000167676,GENE,PLIN4,OptimusKG
ENSG00000167680,GENE,SEMA6B,OptimusKG
ENSG00000167693,GENE,NXN,OptimusKG
ENSG00000167695,GENE,TLCD3A,OptimusKG
ENSG00000167699,GENE,GLOD4,OptimusKG
ENSG00000167701,GENE,GPT,OptimusKG
ENSG00000167703,GENE,SLC43A2,OptimusKG
ENSG00000167705,GENE,RILP,OptimusKG
ENSG00000167711,GENE,SERPINF2,OptimusKG
ENSG00000167716,GENE,WDR81,OptimusKG
ENSG00000167720,GENE,SRR,OptimusKG
ENSG00000167721,GENE,TSR1,OptimusKG
ENSG00000167723,GENE,TRPV3,OptimusKG
ENSG00000167740,GENE,CYB5D2,OptimusKG
ENSG00000167741,GENE,GGT6,OptimusKG
ENSG00000167748,GENE,KLK1,OptimusKG
ENSG00000167749,GENE,KLK4,OptimusKG
ENSG00000167751,GENE,KLK2,OptimusKG
ENSG00000167754,GENE,KLK5,OptimusKG
ENSG00000167755,GENE,KLK6,OptimusKG
ENSG00000167757,GENE,KLK11,OptimusKG
ENSG00000167759,GENE,KLK13,OptimusKG
ENSG00000167767,GENE,KRT80,OptimusKG
ENSG00000167768,GENE,KRT1,OptimusKG
ENSG00000167769,GENE,ACER1,OptimusKG
ENSG00000167770,GENE,OTUB1,OptimusKG
ENSG00000167772,GENE,ANGPTL4,OptimusKG
ENSG00000167775,GENE,CD320,OptimusKG
ENSG00000167778,GENE,SPRYD3,OptimusKG
ENSG00000167779,GENE,IGFBP6,OptimusKG
ENSG00000167780,GENE,SOAT2,OptimusKG
ENSG00000167791,GENE,CABP2,OptimusKG
ENSG00000167792,GENE,NDUFV1,OptimusKG
ENSG00000167797,GENE,CDK2AP2,OptimusKG
ENSG00000167799,GENE,NUDT8,OptimusKG
ENSG00000167815,GENE,PRDX2,OptimusKG
ENSG00000167825,GENE,OR5I1,OptimusKG
ENSG00000167850,GENE,CD300C,OptimusKG
ENSG00000167851,GENE,CD300A,OptimusKG
ENSG00000167861,GENE,HID1,OptimusKG
ENSG00000167862,GENE,MRPL58,OptimusKG
ENSG00000167863,GENE,ATP5PD,OptimusKG
ENSG00000167874,GENE,TMEM88,OptimusKG
ENSG00000167880,GENE,EVPL,OptimusKG
ENSG00000167881,GENE,SRP68,OptimusKG
ENSG00000167889,GENE,MGAT5B,OptimusKG
ENSG00000167895,GENE,TMC8,OptimusKG
ENSG00000167900,GENE,TK1,OptimusKG
ENSG00000167904,GENE,TMEM68,OptimusKG
ENSG00000167910,GENE,CYP7A1,OptimusKG
ENSG00000167914,GENE,GSDMA,OptimusKG
ENSG00000167916,GENE,KRT24,OptimusKG
ENSG00000167925,GENE,GHDC,OptimusKG
ENSG00000167930,GENE,FAM234A,OptimusKG
ENSG00000167941,GENE,SOST,OptimusKG
ENSG00000167964,GENE,RAB26,OptimusKG
ENSG00000167965,GENE,MLST8,OptimusKG
ENSG00000167967,GENE,E4F1,OptimusKG
ENSG00000167968,GENE,DNASE1L2,OptimusKG
ENSG00000167969,GENE,ECI1,OptimusKG
ENSG00000167971,GENE,CASKIN1,OptimusKG
ENSG00000167972,GENE,ABCA3,OptimusKG
ENSG00000167978,GENE,SRRM2,OptimusKG
ENSG00000167981,GENE,ZNF597,OptimusKG
ENSG00000167984,GENE,NLRC3,OptimusKG
ENSG00000167985,GENE,SDHAF2,OptimusKG
ENSG00000167986,GENE,DDB1,OptimusKG
ENSG00000167992,GENE,VWCE,OptimusKG
ENSG00000167994,GENE,RAB3IL1,OptimusKG
ENSG00000167995,GENE,BEST1,OptimusKG
ENSG00000167996,GENE,FTH1,OptimusKG
ENSG00000168000,GENE,BSCL2,OptimusKG
ENSG00000168003,GENE,SLC3A2,OptimusKG
ENSG00000168004,GENE,PLAAT5,OptimusKG
ENSG00000168010,GENE,ATG16L2,OptimusKG
ENSG00000168014,GENE,C2CD3,OptimusKG
ENSG00000168016,GENE,TRANK1,OptimusKG
ENSG00000168026,GENE,TTC21A,OptimusKG
ENSG00000168028,GENE,RPSA,OptimusKG
ENSG00000168032,GENE,ENTPD3,OptimusKG
ENSG00000168036,GENE,CTNNB1,OptimusKG
ENSG00000168038,GENE,ULK4,OptimusKG
ENSG00000168040,GENE,FADD,OptimusKG
ENSG00000168056,GENE,LTBP3,OptimusKG
ENSG00000168060,GENE,NAALADL1,OptimusKG
ENSG00000168061,GENE,SAC3D1,OptimusKG
ENSG00000168062,GENE,BATF2,OptimusKG
ENSG00000168065,GENE,SLC22A11,OptimusKG
ENSG00000168066,GENE,SF1,OptimusKG
ENSG00000168067,GENE,MAP4K2,OptimusKG
ENSG00000168071,GENE,CCDC88B,OptimusKG
ENSG00000168077,GENE,SCARA3,OptimusKG
ENSG00000168078,GENE,PBK,OptimusKG
ENSG00000168079,GENE,SCARA5,OptimusKG
ENSG00000168081,GENE,PNOC,OptimusKG
ENSG00000168090,GENE,COPS6,OptimusKG
ENSG00000168096,GENE,ANKS3,OptimusKG
ENSG00000168101,GENE,NUDT16L1,OptimusKG
ENSG00000168116,GENE,KIAA1586,OptimusKG
ENSG00000168118,GENE,RAB4A,OptimusKG
ENSG00000168135,GENE,KCNJ4,OptimusKG
ENSG00000168137,GENE,SETD5,OptimusKG
ENSG00000168140,GENE,VASN,OptimusKG
ENSG00000168143,GENE,FAM83B,OptimusKG
ENSG00000168148,GENE,H3-4,OptimusKG
ENSG00000168152,GENE,THAP9,OptimusKG
ENSG00000168159,GENE,RNF187,OptimusKG
ENSG00000168172,GENE,HOOK3,OptimusKG
ENSG00000168209,GENE,DDIT4,OptimusKG
ENSG00000168214,GENE,RBPJ,OptimusKG
ENSG00000168216,GENE,LMBRD1,OptimusKG
ENSG00000168228,GENE,ZCCHC4,OptimusKG
ENSG00000168229,GENE,PTGDR,OptimusKG
ENSG00000168234,GENE,TTC39C,OptimusKG
ENSG00000168237,GENE,GLYCTK,OptimusKG
ENSG00000168243,GENE,GNG4,OptimusKG
ENSG00000168246,GENE,UBTD2,OptimusKG
ENSG00000168263,GENE,KCNV2,OptimusKG
ENSG00000168264,GENE,IRF2BP2,OptimusKG
ENSG00000168267,GENE,PTF1A,OptimusKG
ENSG00000168268,GENE,NT5DC2,OptimusKG
ENSG00000168269,GENE,FOXI1,OptimusKG
ENSG00000168275,GENE,COA6,OptimusKG
ENSG00000168280,GENE,KIF5C,OptimusKG
ENSG00000168282,GENE,MGAT2,OptimusKG
ENSG00000168283,GENE,BMI1,OptimusKG
ENSG00000168286,GENE,THAP11,OptimusKG
ENSG00000168288,GENE,MMADHC,OptimusKG
ENSG00000168291,GENE,PDHB,OptimusKG
ENSG00000168297,GENE,PXK,OptimusKG
ENSG00000168298,GENE,H1-4,OptimusKG
ENSG00000168300,GENE,PCMTD1,OptimusKG
ENSG00000168303,GENE,MPLKIP,OptimusKG
ENSG00000168306,GENE,ACOX2,OptimusKG
ENSG00000168309,GENE,FAM107A,OptimusKG
ENSG00000168310,GENE,IRF2,OptimusKG
ENSG00000168314,GENE,MOBP,OptimusKG
ENSG00000168329,GENE,CX3CR1,OptimusKG
ENSG00000168334,GENE,XIRP1,OptimusKG
ENSG00000168350,GENE,DEGS2,OptimusKG
ENSG00000168356,GENE,SCN11A,OptimusKG
ENSG00000168367,GENE,LINC00917,OptimusKG
ENSG00000168374,GENE,ARF4,OptimusKG
ENSG00000168385,GENE,SEPTIN2,OptimusKG
ENSG00000168386,GENE,FILIP1L,OptimusKG
ENSG00000168389,GENE,MFSD2A,OptimusKG
ENSG00000168393,GENE,DTYMK,OptimusKG
ENSG00000168394,GENE,TAP1,OptimusKG
ENSG00000168395,GENE,ING5,OptimusKG
ENSG00000168397,GENE,ATG4B,OptimusKG
ENSG00000168398,GENE,BDKRB2,OptimusKG
ENSG00000168404,GENE,MLKL,OptimusKG
ENSG00000168405,GENE,CMAHP,OptimusKG
ENSG00000168411,GENE,RFWD3,OptimusKG
ENSG00000168412,GENE,MTNR1A,OptimusKG
ENSG00000168418,GENE,KCNG4,OptimusKG
ENSG00000168421,GENE,RHOH,OptimusKG
ENSG00000168434,GENE,COG7,OptimusKG
ENSG00000168439,GENE,STIP1,OptimusKG
ENSG00000168447,GENE,SCNN1B,OptimusKG
ENSG00000168453,GENE,HR,OptimusKG
ENSG00000168454,GENE,TXNDC2,OptimusKG
ENSG00000168461,GENE,RAB31,OptimusKG
ENSG00000168476,GENE,REEP4,OptimusKG
ENSG00000168477,GENE,TNXB,OptimusKG
ENSG00000168481,GENE,LGI3,OptimusKG
ENSG00000168484,GENE,SFTPC,OptimusKG
ENSG00000168487,GENE,BMP1,OptimusKG
ENSG00000168488,GENE,ATXN2L,OptimusKG
ENSG00000168490,GENE,PHYHIP,OptimusKG
ENSG00000168491,GENE,CCDC110,OptimusKG
ENSG00000168496,GENE,FEN1,OptimusKG
ENSG00000168497,GENE,CAVIN2,OptimusKG
ENSG00000168502,GENE,MTCL1,OptimusKG
ENSG00000168505,GENE,GBX2,OptimusKG
ENSG00000168509,GENE,HJV,OptimusKG
ENSG00000168515,GENE,SCGB1D1,OptimusKG
ENSG00000168517,GENE,HEXIM2,OptimusKG
ENSG00000168528,GENE,SERINC2,OptimusKG
ENSG00000168530,GENE,MYL1,OptimusKG
ENSG00000168538,GENE,TRAPPC11,OptimusKG
ENSG00000168539,GENE,CHRM1,OptimusKG
ENSG00000168542,GENE,COL3A1,OptimusKG
ENSG00000168546,GENE,GFRA2,OptimusKG
ENSG00000168556,GENE,ING2,OptimusKG
ENSG00000168564,GENE,CDKN2AIP,OptimusKG
ENSG00000168569,GENE,TMEM223,OptimusKG
ENSG00000168575,GENE,SLC20A2,OptimusKG
ENSG00000168582,GENE,CRYGA,OptimusKG
ENSG00000168589,GENE,DYNLRB2,OptimusKG
ENSG00000168591,GENE,TMUB2,OptimusKG
ENSG00000168610,GENE,STAT3,OptimusKG
ENSG00000168612,GENE,ZSWIM1,OptimusKG
ENSG00000168615,GENE,ADAM9,OptimusKG
ENSG00000168621,GENE,GDNF,OptimusKG
ENSG00000168631,GENE,MUCL3,OptimusKG
ENSG00000168646,GENE,AXIN2,OptimusKG
ENSG00000168653,GENE,NDUFS5,OptimusKG
ENSG00000168671,GENE,UGT3A2,OptimusKG
ENSG00000168672,GENE,LRATD2,OptimusKG
ENSG00000168675,GENE,LDLRAD4,OptimusKG
ENSG00000168679,GENE,SLC16A4,OptimusKG
ENSG00000168685,GENE,IL7R,OptimusKG
ENSG00000168702,GENE,LRP1B,OptimusKG
ENSG00000168703,GENE,WFDC12,OptimusKG
ENSG00000168710,GENE,AHCYL1,OptimusKG
ENSG00000168724,GENE,DNAJC21,OptimusKG
ENSG00000168734,GENE,PKIG,OptimusKG
ENSG00000168743,GENE,NPNT,OptimusKG
ENSG00000168748,GENE,CA7,OptimusKG
ENSG00000168758,GENE,SEMA4C,OptimusKG
ENSG00000168765,GENE,GSTM4,OptimusKG
ENSG00000168769,GENE,TET2,OptimusKG
ENSG00000168772,GENE,CXXC4,OptimusKG
ENSG00000168778,GENE,TCTN2,OptimusKG
ENSG00000168779,GENE,SHOX2,OptimusKG
ENSG00000168781,GENE,PPIP5K1,OptimusKG
ENSG00000168785,GENE,TSPAN5,OptimusKG
ENSG00000168792,GENE,ABHD15,OptimusKG
ENSG00000168795,GENE,ZBTB5,OptimusKG
ENSG00000168803,GENE,MAPDA,OptimusKG
ENSG00000168807,GENE,SNTB2,OptimusKG
ENSG00000168811,GENE,IL12A,OptimusKG
ENSG00000168813,GENE,ZNF507,OptimusKG
ENSG00000168818,GENE,STX18,OptimusKG
ENSG00000168824,GENE,NSG1,OptimusKG
ENSG00000168827,GENE,GFM1,OptimusKG
ENSG00000168830,GENE,HTR1E,OptimusKG
ENSG00000168843,GENE,FSTL5,OptimusKG
ENSG00000168872,GENE,DDX19A,OptimusKG
ENSG00000168874,GENE,ATOH8,OptimusKG
ENSG00000168875,GENE,SOX14,OptimusKG
ENSG00000168876,GENE,ANKRD49,OptimusKG
