source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
24,161,0.6459677419354839,0.6459677419354839,0.55,0.7419354838709677,0.9486832980505138,0.9743416490252569,,4,STRUCTURE_ONLY
24,47,0.5461538461538462,0.5461538461538462,0.4,0.6923076923076923,0.6351931356955168,0.8175965678477584,,136,STRUCTURE_ONLY
24,479,0.5,0.5,0.4,0.6,0.9285714285714286,0.9642857142857143,,11,STRUCTURE_ONLY
24,169,0.49419279907084784,0.49419279907084784,0.47619047619047616,0.5121951219512195,0.6001056278865802,0.8000528139432901,,151,STRUCTURE_ONLY
24,244,0.4875,0.4875,0.5,0.475,0.48349377841522817,0.7417468892076141,,40,STRUCTURE_ONLY
24,631,0.4793233082706767,0.4793233082706767,0.3157894736842105,0.6428571428571429,0.6666666666666667,0.8333333333333334,,5,STRUCTURE_ONLY
24,282,0.4642857142857143,0.4642857142857143,0.42857142857142855,0.5,,,,2,STRUCTURE_ONLY
24,579,0.46218487394957986,0.46218487394957986,0.35294117647058826,0.5714285714285714,0.5128776445321725,0.7564388222660863,,17,STRUCTURE_ONLY
24,487,0.45351043643263755,0.45351043643263755,0.29411764705882354,0.6129032258064516,0.5735393346764044,0.7867696673382022,,33,STRUCTURE_ONLY
24,635,0.45,0.45,0.4,0.5,0.8178608201095309,0.9089304100547655,,20,STRUCTURE_ONLY
25,751,0.4866666666666667,0.4866666666666667,0.3333333333333333,0.64,0.4999999999999999,0.75,,3,STRUCTURE_ONLY
25,345,0.4631578947368421,0.4631578947368421,0.4,0.5263157894736842,1.0,1.0,,4,STRUCTURE_ONLY
25,394,0.3712121212121212,0.3712121212121212,0.3333333333333333,0.4090909090909091,0.8944271909999159,0.9472135954999579,,5,STRUCTURE_ONLY
25,633,0.3677248677248677,0.3677248677248677,0.14285714285714285,0.5925925925925926,0.9258200997725514,0.9629100498862757,,7,STRUCTURE_ONLY
25,375,0.32471264367816094,0.32471264367816094,0.16666666666666666,0.4827586206896552,0.4803844614152615,0.7401922307076307,,12,STRUCTURE_ONLY
25,280,0.3,0.3,0.16666666666666666,0.43333333333333335,0.686406472983644,0.843203236491822,,5,STRUCTURE_ONLY
25,46,0.2944444444444444,0.2944444444444444,0.2222222222222222,0.36666666666666664,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
25,630,0.29038461538461535,0.29038461538461535,0.23076923076923078,0.35,0.8660254037844387,0.9330127018922194,,4,STRUCTURE_ONLY
25,388,0.28321678321678323,0.28321678321678323,0.18181818181818182,0.38461538461538464,0.6681531047810609,0.8340765523905305,,13,STRUCTURE_ONLY
25,264,0.27989130434782605,0.27989130434782605,0.125,0.43478260869565216,0.9128709291752769,0.9564354645876385,,6,STRUCTURE_ONLY
26,318,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8728715609439696,0.9364357804719847,,6,STRUCTURE_ONLY
26,180,0.4111111111111111,0.4111111111111111,0.6,0.2222222222222222,0.8944271909999159,0.9472135954999579,,6,STRUCTURE_ONLY
26,193,0.38636363636363635,0.38636363636363635,0.5,0.2727272727272727,0.7216878364870323,0.8608439182435161,,9,STRUCTURE_ONLY
26,207,0.35,0.35,0.5,0.2,,,,2,STRUCTURE_ONLY
26,545,0.3269230769230769,0.3269230769230769,0.5,0.15384615384615385,1.0,1.0,,4,STRUCTURE_ONLY
26,352,0.3222222222222222,0.3222222222222222,0.2,0.4444444444444444,,,,0,STRUCTURE_ONLY
26,401,0.3055555555555555,0.3055555555555555,0.16666666666666666,0.4444444444444444,0.8003267306650412,0.9001633653325206,,21,STRUCTURE_ONLY
26,348,0.25271739130434784,0.25271739130434784,0.375,0.13043478260869565,,,,2,STRUCTURE_ONLY
26,176,0.23333333333333334,0.23333333333333334,0.3333333333333333,0.13333333333333333,0.2886751345948129,0.6443375672974064,,6,STRUCTURE_ONLY
26,338,0.2121212121212121,0.2121212121212121,0.3333333333333333,0.09090909090909091,,,,1,STRUCTURE_ONLY
27,527,0.8020833333333333,0.8020833333333333,0.6666666666666666,0.9375,,,,0,STRUCTURE_ONLY
27,436,0.680952380952381,0.680952380952381,0.6,0.7619047619047619,,,,0,STRUCTURE_ONLY
27,554,0.680952380952381,0.680952380952381,0.6,0.7619047619047619,0.4082482904638631,0.7041241452319316,,3,STRUCTURE_ONLY
27,118,0.575,0.575,0.4,0.75,,,,0,STRUCTURE_ONLY
27,752,0.5238095238095238,0.5238095238095238,0.3333333333333333,0.7142857142857143,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
27,135,0.45416666666666666,0.45416666666666666,0.375,0.5333333333333333,,,,1,STRUCTURE_ONLY
27,702,0.4462962962962963,0.4462962962962963,0.3,0.5925925925925926,,,,1,STRUCTURE_ONLY
27,242,0.40371621621621623,0.40371621621621623,0.375,0.43243243243243246,,,,2,STRUCTURE_ONLY
27,268,0.38541666666666663,0.38541666666666663,0.3333333333333333,0.4375,,,,0,STRUCTURE_ONLY
27,543,0.38541666666666663,0.38541666666666663,0.3333333333333333,0.4375,,,,0,STRUCTURE_ONLY
28,373,0.0625,0.0625,0.0,0.125,0.9999999999999998,0.9999999999999999,,5,STRUCTURE_ONLY
28,322,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.7071067811865476,0.8535533905932737,,5,STRUCTURE_ONLY
28,148,0.05,0.05,0.0,0.1,-0.5262348115842176,0.2368825942078912,,13,STRUCTURE_ONLY
28,355,0.05,0.05,0.0,0.1,0.7744030926623664,0.8872015463311832,,24,STRUCTURE_ONLY
28,629,0.05,0.05,0.0,0.1,0.5604485383178051,0.7802242691589025,,11,STRUCTURE_ONLY
28,418,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.728810888813495,0.8644054444067475,,14,STRUCTURE_ONLY
28,40,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.3651483716701107,0.6825741858350554,,7,STRUCTURE_ONLY
28,175,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.49099025303098287,0.7454951265154914,,15,STRUCTURE_ONLY
28,669,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.75,0.875,,10,STRUCTURE_ONLY
28,274,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.7715167498104595,0.8857583749052298,,8,STRUCTURE_ONLY
29,429,0.46257267441860467,0.46257267441860467,0.34375,0.5813953488372093,0.8660254037844387,0.9330127018922194,,8,STRUCTURE_ONLY
29,186,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.45454545454545453,,,,1,STRUCTURE_ONLY
29,222,0.3396031417941298,0.3396031417941298,0.17073170731707318,0.5084745762711864,,,,0,STRUCTURE_ONLY
29,307,0.32261904761904764,0.32261904761904764,0.22857142857142856,0.4166666666666667,-0.5,0.25,,4,STRUCTURE_ONLY
29,360,0.32168942521435373,0.32168942521435373,0.2553191489361702,0.3880597014925373,,,,2,STRUCTURE_ONLY
29,160,0.31842105263157894,0.31842105263157894,0.23684210526315788,0.4,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
29,458,0.3180813439434129,0.3180813439434129,0.20512820512820512,0.43103448275862066,,,,2,STRUCTURE_ONLY
29,367,0.31649616368286443,0.31649616368286443,0.17647058823529413,0.45652173913043476,-0.2886751345948129,0.35566243270259357,,4,STRUCTURE_ONLY
29,244,0.3111111111111111,0.3111111111111111,0.2222222222222222,0.4,0.9428090415820635,0.9714045207910318,,3,STRUCTURE_ONLY
29,57,0.3088235294117647,0.3088235294117647,0.20588235294117646,0.4117647058823529,,,,2,STRUCTURE_ONLY
31,503,0.8813131313131313,0.8813131313131313,0.9444444444444444,0.8181818181818182,0.6666666666666667,0.8333333333333334,,10,STRUCTURE_ONLY
31,269,0.7893772893772895,0.7893772893772895,0.8095238095238095,0.7692307692307693,0.7071067811865475,0.8535533905932737,,4,STRUCTURE_ONLY
31,140,0.768796992481203,0.768796992481203,0.8947368421052632,0.6428571428571429,0.6666666666666667,0.8333333333333334,,16,STRUCTURE_ONLY
31,354,0.7261904761904763,0.7261904761904763,0.8095238095238095,0.6428571428571429,0.8017837257372731,0.9008918628686365,,4,STRUCTURE_ONLY
31,55,0.725,0.725,0.85,0.6,1.0,1.0,,3,STRUCTURE_ONLY
31,561,0.7047619047619047,0.7047619047619047,0.8095238095238095,0.6,0.9428090415820635,0.9714045207910318,,3,STRUCTURE_ONLY
31,557,0.6324786324786325,0.6324786324786325,0.6538461538461539,0.6111111111111112,0.5345224838248487,0.7672612419124243,,7,STRUCTURE_ONLY
31,559,0.5868347338935573,0.5868347338935573,0.7619047619047619,0.4117647058823529,0.7499999999999999,0.875,,5,STRUCTURE_ONLY
31,443,0.5863636363636364,0.5863636363636364,0.7727272727272727,0.4,0.6405126152203486,0.8202563076101743,,7,STRUCTURE_ONLY
31,117,0.5542857142857143,0.5542857142857143,0.68,0.42857142857142855,0.6396021490668313,0.8198010745334157,,8,STRUCTURE_ONLY
32,178,0.5576923076923077,0.5576923076923077,0.5,0.6153846153846154,0.8888888888888888,0.9444444444444444,,6,STRUCTURE_ONLY
32,492,0.5166666666666666,0.5166666666666666,0.5,0.5333333333333333,0.8366600265340756,0.9183300132670378,,4,STRUCTURE_ONLY
32,414,0.5,0.5,0.3333333333333333,0.6666666666666666,,,,0,STRUCTURE_ONLY
32,35,0.4852941176470588,0.4852941176470588,0.5,0.47058823529411764,,,,2,STRUCTURE_ONLY
32,525,0.475,0.475,0.25,0.7,1.0,1.0,,4,STRUCTURE_ONLY
32,385,0.47435897435897434,0.47435897435897434,0.3333333333333333,0.6153846153846154,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
32,127,0.43529411764705883,0.43529411764705883,0.4,0.47058823529411764,0.944911182523068,0.972455591261534,,4,STRUCTURE_ONLY
32,546,0.43333333333333335,0.43333333333333335,0.3333333333333333,0.5333333333333333,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
32,558,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.5,0.4999999999999999,0.75,,5,STRUCTURE_ONLY
32,44,0.4015151515151515,0.4015151515151515,0.16666666666666666,0.6363636363636364,,,,1,STRUCTURE_ONLY
33,693,0.5082417582417582,0.5082417582417582,0.23076923076923078,0.7857142857142857,0.7453559924999299,0.8726779962499649,,21,STRUCTURE_ONLY
33,465,0.3352272727272727,0.3352272727272727,0.5,0.17045454545454544,0.9021097956087903,0.9510548978043951,,15,STRUCTURE_ONLY
33,47,0.32610993657505283,0.32610993657505283,0.45454545454545453,0.19767441860465115,0.600099198148979,0.8000495990744896,,32,STRUCTURE_ONLY
33,375,0.2934312878133103,0.2934312878133103,0.38461538461538464,0.20224719101123595,0.5914961748546856,0.7957480874273428,,29,STRUCTURE_ONLY
33,429,0.2923913043478261,0.2923913043478261,0.4,0.18478260869565216,0.7309738846478072,0.8654869423239036,,28,STRUCTURE_ONLY
33,280,0.28675213675213673,0.28675213675213673,0.38461538461538464,0.18888888888888888,0.9197090092274486,0.9598545046137243,,8,STRUCTURE_ONLY
33,466,0.2846989966555184,0.2846989966555184,0.38461538461538464,0.18478260869565216,0.2631174057921088,0.6315587028960544,,10,STRUCTURE_ONLY
33,149,0.28054298642533937,0.28054298642533937,0.38461538461538464,0.17647058823529413,0.19766648444296034,0.5988332422214802,,33,STRUCTURE_ONLY
33,24,0.2775941837409121,0.2775941837409121,0.35294117647058826,0.20224719101123595,0.39088155249705214,0.6954407762485261,,41,STRUCTURE_ONLY
33,583,0.27692307692307694,0.27692307692307694,0.4,0.15384615384615385,0.9999999999999999,1.0,,4,STRUCTURE_ONLY
35,178,0.5894736842105264,0.5894736842105264,0.6,0.5789473684210527,0.9296696802013682,0.9648348401006841,,11,STRUCTURE_ONLY
35,487,0.5769230769230769,0.5769230769230769,0.5,0.6538461538461539,0.8249579113843053,0.9124789556921526,,10,STRUCTURE_ONLY
35,492,0.5619047619047619,0.5619047619047619,0.6,0.5238095238095238,0.9302605094190635,0.9651302547095317,,14,STRUCTURE_ONLY
35,127,0.5595238095238095,0.5595238095238095,0.5,0.6190476190476191,0.75,0.875,,5,STRUCTURE_ONLY
35,385,0.5037593984962406,0.5037593984962406,0.42857142857142855,0.5789473684210527,0.9999999999999999,1.0,,7,STRUCTURE_ONLY
35,32,0.4852941176470588,0.4852941176470588,0.5,0.47058823529411764,,,,2,STRUCTURE_ONLY
35,546,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.5238095238095238,0.9258200997725514,0.9629100498862757,,7,STRUCTURE_ONLY
35,129,0.45238095238095233,0.45238095238095233,0.3333333333333333,0.5714285714285714,0.7071067811865475,0.8535533905932737,,4,STRUCTURE_ONLY
35,479,0.4361111111111111,0.4361111111111111,0.2222222222222222,0.65,0.9486832980505138,0.9743416490252569,,5,STRUCTURE_ONLY
35,110,0.43333333333333335,0.43333333333333335,0.5,0.36666666666666664,0.9116846116771036,0.9558423058385518,,8,STRUCTURE_ONLY
36,636,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.9128709291752767,0.9564354645876383,,9,STRUCTURE_ONLY
36,462,0.7115384615384616,0.7115384615384616,0.5,0.9230769230769231,0.9073928715621603,0.9536964357810802,,12,STRUCTURE_ONLY
