source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
20,184,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
20,269,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
20,296,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
20,308,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
20,345,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
20,409,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
20,446,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
20,465,1.0,0.0,0.0,0.0,1.0,1.0,,5,TASK_ONLY_EXPLICIT
21,89,1.0,0.0,0.0,0.0,1.0,1.0,,5,TASK_ONLY_EXPLICIT
21,119,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
21,142,1.0,0.00847457627118644,0.0,0.01694915254237288,1.0,1.0,,4,TASK_ONLY_EXPLICIT
21,161,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,263,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,272,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,463,1.0,0.010101010101010102,0.0,0.020202020202020204,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,498,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,583,1.0,0.008771929824561403,0.0,0.017543859649122806,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
21,616,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
22,214,0.9082482904638629,0.02112676056338028,0.0,0.04225352112676056,0.8164965809277259,0.9082482904638629,,3,TASK_ONLY_EXPLICIT
22,47,0.7886751345948129,0.18545454545454548,0.09090909090909091,0.28,0.5773502691896258,0.7886751345948129,,3,TASK_ONLY_EXPLICIT
22,299,0.7886751345948129,0.046875,0.0,0.09375,0.5773502691896258,0.7886751345948129,,3,TASK_ONLY_EXPLICIT
22,54,0.5,0.0,0.0,0.0,0.0,0.5,,5,TASK_ONLY_EXPLICIT
22,406,0.21132486540518708,0.0,0.0,0.0,-0.5773502691896258,0.21132486540518708,,3,TASK_ONLY_EXPLICIT
23,5,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
23,15,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,13,TASK_ONLY_EXPLICIT
23,29,1.0,0.041666666666666664,0.0,0.08333333333333333,1.0,1.0,,4,TASK_ONLY_EXPLICIT
23,30,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
23,32,1.0,0.008928571428571428,0.0,0.017857142857142856,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
23,40,1.0,0.03125,0.0,0.0625,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
23,42,1.0,0.008771929824561403,0.0,0.017543859649122806,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
23,46,1.0,0.09758064516129034,0.05,0.14516129032258066,1.0,1.0,,4,TASK_ONLY_EXPLICIT
23,63,1.0,0.02857142857142857,0.0,0.05714285714285714,1.0,1.0,,4,TASK_ONLY_EXPLICIT
23,94,1.0,0.0,0.0,0.0,1.0,1.0,,9,TASK_ONLY_EXPLICIT
24,394,1.0,0.17410714285714285,0.0625,0.2857142857142857,1.0,1.0,,9,TASK_ONLY_EXPLICIT
24,598,1.0,0.251131221719457,0.11764705882352941,0.38461538461538464,1.0,1.0,,4,TASK_ONLY_EXPLICIT
24,442,0.9999999999999999,0.1751207729468599,0.1111111111111111,0.2391304347826087,0.9999999999999998,0.9999999999999999,,5,TASK_ONLY_EXPLICIT
24,435,0.9818120558297159,0.0,0.0,0.0,0.9636241116594316,0.9818120558297159,,11,TASK_ONLY_EXPLICIT
24,132,0.9811252243246882,0.3525798525798526,0.2727272727272727,0.43243243243243246,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
24,439,0.9811252243246882,0.30490196078431375,0.17647058823529413,0.43333333333333335,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
24,699,0.9811252243246882,0.0,0.0,0.0,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
24,733,0.9811252243246882,0.0,0.0,0.0,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
24,583,0.9797016118001234,0.3303030303030303,0.26666666666666666,0.3939393939393939,0.9594032236002469,0.9797016118001234,,5,TASK_ONLY_EXPLICIT
24,202,0.9780914437337574,0.2584345479082321,0.15789473684210525,0.358974358974359,0.9561828874675149,0.9780914437337574,,7,TASK_ONLY_EXPLICIT
25,32,1.0,0.08695652173913043,0.0,0.17391304347826086,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
25,41,1.0,0.22916666666666666,0.125,0.3333333333333333,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
25,46,1.0,0.2944444444444444,0.2222222222222222,0.36666666666666664,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
25,49,1.0,0.06,0.0,0.12,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
25,51,1.0,0.2037037037037037,0.1111111111111111,0.2962962962962963,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
25,113,1.0,0.06818181818181818,0.0,0.13636363636363635,1.0,1.0,,4,TASK_ONLY_EXPLICIT
